[0. 0. 0.], [31.502028226852417]
[1.000e-02 2.000e-02 5.502e+01], [32.132307052612305]
[2.000e-02 2.000e-02 5.502e+01], [32.24635982513428]
[ 0.12 -0.07 55.  ], [32.3591206073761]
[ 0.37  0.15 55.13], [32.471158504486084]
[ 0.34  0.07 55.05], [32.58431100845337]
[ 0.29  0.07 55.05], [32.697282552719116]
[3.400e-01 5.000e-02 5.506e+01], [32.810038328170776]
[3.500e-01 5.000e-02 5.504e+01], [32.92264699935913]
[ 0.36  0.09 55.04], [33.036155462265015]
[ 0.4   0.13 55.07], [33.14746069908142]
[ 0.43  0.1  55.09], [33.26046705245972]
[5.100e-01 5.000e-02 5.507e+01], [33.37265205383301]
[ 0.6   0.09 55.13], [33.485382080078125]
[ 0.72  0.08 55.15], [33.59802961349487]
[8.000e-01 4.000e-02 5.513e+01], [33.71065807342529]
[ 0.88  0.08 55.13], [33.82221794128418]
[ 0.96  0.11 55.15], [33.93574333190918]
[ 0.97  0.09 55.16], [34.047738552093506]
[ 1.07  0.12 55.16], [34.15893840789795]
[1.240e+00 5.000e-02 5.519e+01], [34.272066831588745]
[ 1.29  0.12 55.21], [34.38448929786682]
[ 1.37  0.12 55.21], [34.49733757972717]
[ 1.47  0.14 55.25], [34.60958981513977]
[ 1.54  0.13 55.25], [34.7219934463501]
[ 1.62  0.13 55.26], [34.83673071861267]
[ 1.65  0.1  55.25], [34.95020413398743]
[ 1.74  0.07 55.26], [35.06253433227539]
[ 1.82  0.1  55.27], [35.17597317695618]
[ 1.85  0.13 55.27], [35.28879499435425]
[ 1.88  0.11 55.28], [35.40122413635254]
[ 1.96  0.11 55.3 ], [35.51356768608093]
[ 2.06  0.12 55.31], [35.62695026397705]
[ 2.14  0.13 55.31], [35.73946976661682]
[ 2.25  0.12 55.31], [35.850722312927246]
[ 2.36  0.16 55.32], [35.963582038879395]
[ 2.47  0.19 55.36], [36.076507329940796]
[ 2.57  0.14 55.38], [36.18920421600342]
[ 2.72  0.1  55.38], [36.301146030426025]
[ 2.8   0.17 55.37], [36.41273069381714]
[ 2.83  0.23 55.38], [36.52600145339966]
[ 3.04  0.15 55.33], [36.63781142234802]
[ 3.14  0.23 55.38], [36.75047707557678]
[ 3.37  0.19 55.35], [36.86275243759155]
[ 3.4   0.17 55.44], [36.97422552108765]
[ 3.67  0.23 55.42], [37.088265895843506]
[ 3.73  0.2  55.48], [37.20070219039917]
[ 4.01  0.25 55.38], [37.313117265701294]
[ 4.31  0.22 55.37], [37.426547050476074]
[ 4.55  0.28 55.51], [37.53952145576477]
[ 4.68  0.1  55.46], [37.653178453445435]
[ 4.77  0.25 55.46], [37.766119718551636]
[ 5.05  0.37 55.43], [37.87932538986206]
[ 5.19  0.2  55.47], [37.991873025894165]
[ 5.28  0.13 55.47], [38.104275941848755]
[ 5.84  0.48 55.51], [38.218517541885376]
[ 5.82  0.33 55.5 ], [38.33085799217224]
[ 5.95  0.21 55.43], [38.44356179237366]
[ 6.02  0.25 55.52], [38.55588173866272]
[ 6.43  0.54 55.4 ], [38.66870927810669]
[ 6.61  0.34 55.42], [38.7806441783905]
[ 6.62  0.27 55.51], [38.892924070358276]
[ 6.9   0.53 55.52], [39.00477194786072]
[ 7.01  0.26 55.49], [39.117371559143066]
[ 7.2   0.29 55.46], [39.229759216308594]
[ 7.33  0.45 55.5 ], [39.343125104904175]
[ 7.35  0.41 55.49], [39.45503759384155]
[ 7.79  0.4  55.39], [39.56706237792969]
[ 7.8   0.43 55.46], [39.67935395240784]
