[0. 0. 0.], [31.36300277709961]
[ 1.0e-02 -1.0e-02  1.1e+02], [32.55998992919922]
[ -0.66   1.1  110.04], [32.72811436653137]
[ -0.43   0.85 110.01], [32.89450526237488]
[  4.18  -1.04 109.98], [33.06036424636841]
[  7.74   0.74 109.82], [33.22514629364014]
[  1.66   0.35 110.14], [33.3909387588501]
[  2.42   1.78 110.13], [33.556541204452515]
[ 2.6600e+00 -4.0000e-02  1.1007e+02], [33.72122311592102]
[  4.55   1.42 110.12], [33.88630676269531]
[  3.19   0.38 110.11], [34.05063271522522]
[  4.39   1.81 110.13], [34.21626377105713]
[  4.89   1.22 110.11], [34.38258242607117]
[  5.39   2.06 110.1 ], [34.548171043395996]
[  5.9    1.77 110.07], [34.71382522583008]
[  5.93   2.15 110.15], [34.879602670669556]
[  6.14   1.13 109.95], [35.0450394153595]
[  7.04   0.29 109.88], [35.21008086204529]
[  8.01  -0.16 109.82], [35.37622952461243]
[  9.47  -1.   109.71], [35.543174743652344]
[  9.71  -0.66 109.85], [35.708792209625244]
[  9.88  -0.56 109.8 ], [35.87435340881348]
[ 10.06  -0.26 110.  ], [36.040040493011475]
[ 11.28  -0.39 109.8 ], [36.20465898513794]
[ 13.     0.56 109.91], [36.369611501693726]
[ 14.2    2.02 109.76], [36.53538942337036]
[ 15.02   0.73 109.81], [36.70071721076965]
[ 15.59   0.3  109.83], [36.865389823913574]
[ 17.17   0.54 109.77], [37.03145503997803]
[ 18.52   0.38 109.67], [37.19623804092407]
[ 19.83  -0.66 109.56], [37.36242985725403]
[ 20.4   -0.11 109.76], [37.52771830558777]
[ 21.58  -0.88 109.68], [37.692538261413574]
[ 23.01   0.78 109.7 ], [37.857545375823975]
[ 23.19  -0.98 110.02], [38.02043175697327]
[ 26.54   0.48 109.44], [38.1867151260376]
[ 27.44  -1.27 109.4 ], [38.35211753845215]
[ 27.87   1.7  109.88], [38.51787257194519]
[ 31.06  -1.51 108.85], [38.683802127838135]
[ 34.14   0.46 108.24], [38.849677085876465]
[ 33.51  -1.82 108.99], [39.01511549949646]
[ 31.84   1.22 110.14], [39.18120813369751]
[ 37.05  -0.6  108.44], [39.34665083885193]
[ 40.31   0.49 107.47], [39.51418447494507]
[ 40.23  -0.63 108.24], [39.67929983139038]
[ 35.36   1.54 110.8 ], [39.84563612937927]
[ 43.46   0.34 107.63], [40.0111939907074]
[ 44.34   0.23 107.77], [40.17625617980957]
[ 42.91  -0.25 108.85], [40.3406982421875]
[ 42.53   1.46 109.68], [40.50626540184021]
[ 47.67   0.6  107.38], [40.670413970947266]
[ 50.16  -0.2  106.54], [40.83675003051758]
[ 48.71   1.32 108.03], [41.00176763534546]
[ 48.22   1.99 108.82], [41.16684937477112]
[ 45.35   3.6  109.42], [41.331727027893066]
[ 31.7   13.63 114.44], [41.49680423736572]
[ 40.81   2.66 111.15], [41.66163969039917]
[ 44.97   0.67 109.4 ], [41.82663178443909]
[ 39.98   7.43 111.39], [41.99167823791504]
[ 31.95  11.51 114.31], [42.15757894515991]
[ 37.9    7.99 112.2 ], [42.32128953933716]
[ 42.66   3.66 110.4 ], [42.487618923187256]
[ 39.8    7.89 111.23], [42.65372085571289]
[ 34.08  12.09 113.22], [42.81904220581055]
[ 36.24   9.41 112.62], [42.98461699485779]
