[ 0.0 0.0 0.0],[ 185.35161512350288 185.35161512350288 185.35161512350288][ 0.0 0.0 0.0],[ 185.35161512350288 185.35161512350328 185.35161512350302], [31.362759351730347]
[ 2.3266635384017496e-06 2.3266635384017496e-06 2.3266635384017496e-06],[ 185.35161512350288 185.35161512350288 185.35161512350288][ 2.3266635384017496e-06 1.028765115254617e-05 0.0],[ 185.35161512350288 185.35161512350328 185.35161512350302], [32.559860706329346]
[ 0.6330546207356271 0.6330546207356271 0.6330546207356271],[ 185.35161689524045 185.35161689524045 185.35161689524045][ 0.6330546207356271 0.0 1.3594204374980516],[ 185.35161689524045 185.35161918029726 185.35161808475135], [32.728002071380615]
[ 0.2887307192459868 0.2887307192459868 0.2887307192459868],[ 185.7470441079372 185.7470441079372 185.7470441079372][ 0.2887307192459868 0.0 0.9175380770606463],[ 185.7470441079372 185.8981330645796 186.03985712312473], [32.89425039291382]
[ 0.060233277275026295 0.060233277275026295 0.060233277275026295],[ 185.84261544055977 185.84261544055977 185.84261544055977][ 0.060233277275026295 0.0 0.38400072971891513],[ 185.84261544055977 186.0855233674783 186.4046027117075], [33.06025171279907]
[ 0.0 0.0 0.0],[ 185.76312712408065 185.76312712408065 185.76312712408065][ 0.0 0.0 0.4089067199498245],[ 185.76312712408065 185.99149690538488 186.45455225525282], [33.22504162788391]
[ 0.39070207462021167 0.39070207462021167 0.39070207462021167],[ 185.6832031769942 185.6832031769942 185.6832031769942][ 0.39070207462021167 0.0 0.8848296504562579],[ 185.6832031769942 185.84150815438056 186.43185749463763], [33.3907573223114]
[ 0.32832617774409406 0.32832617774409406 0.32832617774409406],[ 185.85930919557333 185.85930919557333 185.85930919557333][ 0.32832617774409406 0.0 0.8903417297963859],[ 185.85930919557333 185.96668929344435 186.70507907846203], [33.55643367767334]
[ 0.4169351089786129 0.4169351089786129 0.4169351089786129],[ 185.97826763072803 185.97826763072803 185.97826763072803][ 0.4169351089786129 0.0 0.7627416126906458],[ 185.97826763072803 186.0090531846432 186.90335991908896], [33.72095799446106]
[ 0.35644136596629333 0.35644136596629333 0.35644136596629333],[ 186.11654782534467 186.11654782534467 186.11654782534467][ 0.35644136596629333 0.0 0.8207919329253678],[ 186.11654782534467 186.03502811215432 187.06333489866074], [33.886194944381714]
[ 0.4873673288406826 0.4873673288406826 0.4873673288406826],[ 186.21629116786042 186.21629116786042 186.21629116786042][ 0.4873673288406826 0.0 0.8502620965860431],[ 186.21629116786042 186.01830132588302 187.17032403112685], [34.05052399635315]
[ 0.3270494307412064 0.3270494307412064 0.3270494307412064],[ 186.38844965125676 186.38844965125676 186.38844965125676][ 0.3270494307412064 0.0 0.836280769582576],[ 186.38844965125676 186.08201041205595 187.3332113211242], [34.21614980697632]
[ 0.14097575483494598 0.14097575483494598 0.14097575483494598],[ 186.47906885403168 186.47906885403168 186.47906885403168][ 0.14097575483494598 0.0 0.6577432062488324],[ 186.47906885403168 186.1127979116606 187.43860953334155], [34.38247084617615]
