[2.84217094e-14 0.00000000e+00 1.10000000e+02], [31.362496852874756]
[-4.52450389e-06  2.02012564e-06  1.10000002e+02], [32.559595823287964]
[ 7.38458132e-01 -4.93726161e-02  1.10279037e+02], [32.727911710739136]
[ 1.60278366e+00 -8.79650548e-02  1.10379466e+02], [32.89402770996094]
[ 2.34649911e+00 -4.15002471e-02  1.10346245e+02], [33.06016492843628]
[ 2.96945921e+00 -7.41412974e-02  1.10289763e+02], [33.224955320358276]
[ 3.83956931e+00 -9.03642767e-02  1.10365326e+02], [33.39055037498474]
[  4.74005522  -0.17041219 110.39622888], [33.556344747543335]
[  5.66874953  -0.16951342 110.41661262], [33.7207555770874]
[  6.55731476  -0.2331941  110.4125549 ], [33.886106967926025]
[  7.52929912  -0.25133723 110.44005766], [34.05043697357178]
[  8.49525851  -0.33317705 110.44140693], [34.21606135368347]
[  9.4761995   -0.38967129 110.43239993], [34.3823127746582]
[ 10.47720793  -0.483057   110.40289257], [34.547972202301025]
[ 11.49583595  -0.56350539 110.35251535], [34.71363019943237]
[ 12.54815595  -0.66058141 110.2880896 ], [34.87927746772766]
[ 13.62789835  -0.71134723 110.21240846], [35.044840812683105]
[ 14.70323992  -0.72320094 110.13027885], [35.209888219833374]
[ 15.76974179  -0.71364967 110.06753512], [35.37601447105408]
[ 16.80213636  -0.66696053 110.02535994], [35.54297757148743]
[ 17.85442559  -0.63600208 109.98586929], [35.70855188369751]
[ 18.93621915  -0.60955978 109.92802129], [35.87389636039734]
[ 20.03395378  -0.5986241  109.91028508], [36.039562702178955]
[ 21.11452284  -0.58148071 109.90431284], [36.20418381690979]
[ 22.15455153  -0.60667576 109.89690674], [36.36937117576599]
[ 23.17576056  -0.69733712 109.89333654], [36.534926414489746]
[ 24.19564315  -0.73015238 109.88781051], [36.70052409172058]
[ 25.22523948  -0.74344468 109.88076639], [36.86519145965576]
[ 26.22019239  -0.76752328 109.87676426], [37.03123450279236]
[ 27.19006178  -0.78446506 109.87614722], [37.195852756500244]
[ 28.13673274  -0.75472741 109.87929767], [37.3622260093689]
[ 29.09318749  -0.74962213 109.87540326], [37.527475118637085]
[ 30.03243316  -0.71003513 109.87430227], [37.69234275817871]
[ 30.94346652  -0.7449085  109.87325241], [37.85734534263611]
[ 31.88135924  -0.70088236 109.86047248], [38.020103454589844]
[ 32.70524494  -0.72232507 109.87168499], [38.18645977973938]
[ 33.52341512  -0.66527554 109.88215085], [38.35182762145996]
[ 34.35846201  -0.74147386 109.87654614], [38.51767706871033]
[ 35.0862318   -0.67365054 109.90838501], [38.68335962295532]
[ 35.7120246   -0.69425758 109.96319167], [38.849475622177124]
[ 36.40103566  -0.61250929 109.98893225], [39.01491093635559]
[ 37.20051921  -0.66723174 109.97296413], [39.180850982666016]
[ 37.80386058  -0.64020663 110.02270269], [39.346455812454224]
[ 38.29591301  -0.66220078 110.10499808], [39.513986349105835]
[ 38.82718526  -0.63384784 110.15904273], [39.679062366485596]
[ 39.6112786   -0.70290616 110.11800817], [39.84517455101013]
[ 40.0715032   -0.71800393 110.20004096], [40.01099991798401]
[ 40.52581695  -0.72828463 110.27068389], [40.17605137825012]
[ 41.0793752   -0.71697043 110.30150142], [40.34049963951111]
[ 41.68683889  -0.78241872 110.30509073], [40.50607204437256]
[ 42.10024412  -0.80911527 110.39302836], [40.6702094078064]
[ 42.43690502  -0.80008376 110.50834736], [40.83653450012207]
[4.20568897e+01 1.29717971e-02 1.10619910e+02], [41.00147843360901]
[ 41.67809717   0.39610364 110.6651358 ], [41.166646242141724]
[ 41.42017635   0.72698075 110.68312713], [41.33142447471619]
[ 41.765622     0.62590135 110.51248917], [41.49655795097351]
[ 41.70767129   1.03635141 110.48428821], [41.661433696746826]
[ 41.45382586   1.55341717 110.50986467], [41.82643151283264]
[ 41.41429892   1.78595567 110.45646563], [41.9913489818573]
[ 41.72767513   1.85427976 110.29620188], [42.15738272666931]
[ 41.77468692   2.09904946 110.22653489], [42.32100009918213]
[ 41.6004428    2.55582183 110.21781259], [42.487226486206055]
[ 41.54408537   2.84073552 110.17131505], [42.65351724624634]
[ 41.73672134   2.95568209 110.05197547], [42.81878972053528]
[ 41.82960089   3.2092172  109.96309207], [42.9842095375061]
[ 41.69653386   3.66115959 109.94182628], [43.15075612068176]
[ 41.61940568   4.05301091 109.89843467], [43.31624460220337]
[ 41.74035045   4.25955599 109.80003757], [43.482094526290894]
[ 41.88169106   4.47968283 109.6979896 ], [43.64784860610962]
[ 41.83407027   4.89060717 109.64911148], [43.81276273727417]
[ 41.73168789   5.34112465 109.61243567], [43.9782989025116]
[ 41.7957192    5.62863189 109.52775105], [44.142173767089844]
[ 41.88859781   5.85405428 109.44447819], [44.30781960487366]
[ 41.84569151   6.26291967 109.39073245], [44.47323822975159]
[ 41.78988808   6.70192634 109.33740723], [44.63821625709534]
[ 41.83535492   7.0010078  109.26026347], [44.804110050201416]
[ 41.86627365   7.29192337 109.18962276], [44.96971583366394]
[ 41.81087971   7.63067552 109.14318353], [45.13297891616821]
[ 41.79874919   8.00654369 109.0760049 ], [45.29831862449646]
[ 41.77699163   8.34633446 109.01906006], [45.464698791503906]
[ 41.76271718   8.68928874 108.95924071], [45.6281578540802]
[ 41.76877512   9.05315586 108.88985104], [45.792680978775024]
[ 41.73030311   9.42547122 108.83485748], [45.959386110305786]
[ 41.71346981   9.81390841 108.76792769], [46.12409448623657]
[ 41.70537907  10.19205637 108.7007703 ], [46.2888867855072]
[ 41.67390886  10.58636372 108.639737  ], [46.45428657531738]
[ 41.63368657  11.00105243 108.57668519], [46.61884951591492]
[ 41.57743943  11.39209034 108.52225078], [46.79621410369873]
[ 41.5618431   11.77358171 108.45434469], [46.973143339157104]
[ 41.51674618  12.16953604 108.39554524], [47.13731408119202]
[ 41.43771563  12.57647574 108.34507662], [47.30103278160095]
[ 41.3369074   12.95476483 108.30537022], [47.465548276901245]
[ 41.26457862  13.33605714 108.25355164], [47.630929470062256]
[ 41.17307523  13.73708984 108.20599974], [47.79557156562805]
[ 41.05820494  14.15534153 108.162817  ], [47.96191620826721]
[ 40.95929063  14.57171106 108.11306821], [48.127681016922]
[ 40.8560093   14.96560761 108.07070007], [48.29158306121826]
[ 40.74620204  15.35536717 108.02712474], [48.45850419998169]
[ 40.62108     15.78863285 107.98196736], [48.622474193573]
[ 40.49337228  16.2133449  107.93801975], [48.78627276420593]
[ 40.38023512  16.61723248 107.89095042], [48.95055341720581]
[ 40.25840042  17.04417614 107.84226752], [49.116442918777466]
[ 40.12276677  17.48860823 107.79406594], [49.28046774864197]
[ 39.97779596  17.92311653 107.74660899], [49.44664263725281]
[ 39.77504323  18.32342316 107.72395522], [49.609111070632935]
[ 39.62852906  18.74918668 107.67488816], [49.77887177467346]
[ 39.43545629  19.17667    107.64321571], [49.9491400718689]
[ 39.25298676  19.58035809 107.60956618], [50.11602330207825]
[ 39.06765573  20.02253944 107.57070581], [50.28337860107422]
[ 38.86798993  20.43074376 107.54191751], [50.44709920883179]
[ 38.68461305  20.86978803 107.50001065], [50.61088728904724]
[ 38.50990223  21.26960702 107.46125204], [50.77621650695801]
[ 38.29092965  21.67612319 107.43503515], [50.941476583480835]
[ 38.1176488   22.09665159 107.38934101], [51.10636854171753]
[ 37.88369825  22.51914744 107.36320481], [51.270312547683716]
[ 37.65233392  22.95859939 107.32917933], [51.43498373031616]
[ 37.44149169  23.39186675 107.28891615], [51.60292363166809]
[ 37.22279344  23.79888937 107.25527737], [51.770633697509766]
[ 37.0223971   24.19389541 107.21496153], [51.93645477294922]
[ 36.76109826  24.59741645 107.19021073], [52.10524272918701]
[ 36.52345398  25.02714654 107.15110985], [52.271389961242676]
[ 36.3001637   25.40192888 107.11888021], [52.43857502937317]
[ 36.08530146  25.7784067  107.08108599], [52.606393337249756]
[ 35.81253418  26.17655028 107.05459904], [52.77307367324829]
[ 35.55045384  26.57631763 107.02240788], [52.93886756896973]
[ 35.27577263  26.98339372 106.99167635], [53.10628151893616]
[ 34.9901615   27.36840548 106.96844858], [53.272157192230225]
[ 34.72947253  27.74658622 106.93635741], [53.43925142288208]
[ 34.45349735  28.13995224 106.905423  ], [53.61532545089722]
[ 34.17750048  28.51343043 106.87769404], [53.79396176338196]
[ 33.89161851  28.91234084 106.84482036], [53.95982360839844]
[ 33.605612    29.28123427 106.81793066], [54.12552046775818]
[ 33.30236092  29.67565114 106.78734374], [54.29116249084473]
[ 33.00451986  30.04363592 106.7603122 ], [54.45716738700867]
[ 32.6745581   30.43732992 106.73417548], [54.62286019325256]
[ 32.34423365  30.83095654 106.7067539 ], [54.79111385345459]
[ 32.02870005  31.15883391 106.6903293 ], [54.957640409469604]
[ 31.70765708  31.53246993 106.66130076], [55.12320375442505]
[ 31.35375176  31.90866966 106.63876361], [55.289913177490234]
[ 31.01246106  32.26870056 106.6160458 ], [55.4546058177948]
[ 30.65977066  32.62388842 106.59641884], [55.6217782497406]
[ 30.2722308   32.990572   106.58082478], [55.788649559020996]
[ 29.90745428  33.34370068 106.56086366], [55.95354461669922]
[ 29.50728437  33.71072703 106.54546967], [56.11923122406006]
[ 29.11417321  34.08012317 106.52285108], [56.284247398376465]
[ 28.70645651  34.45792611 106.50043485], [56.4482798576355]
[ 28.29230164  34.83426018 106.47649508], [56.61095476150513]
[ 27.85132359  35.21012694 106.45823326], [56.77344751358032]
[ 27.42999499  35.57441029 106.43736087], [56.93707203865051]
[ 26.94078833  35.8841579  106.44431531], [57.103394985198975]
[ 26.51843206  36.25803504 106.41141932], [57.27028822898865]
[ 26.0661286   36.62221094 106.39102556], [57.43497157096863]
[ 25.60051109  36.9607861  106.37309014], [57.60405993461609]
[ 25.12269204  37.33527769 106.34849604], [57.78129029273987]
[ 24.61256265  37.67093483 106.33847947], [57.960474491119385]
[ 24.10581559  38.04830569 106.314076  ], [58.13952994346619]
[ 23.59433978  38.39615778 106.29594719], [58.30549120903015]
[ 23.09922601  38.74436262 106.27012003], [58.47439384460449]
[ 22.58278015  39.07243375 106.25121915], [58.63850784301758]
[ 22.07625178  39.40613552 106.22718238], [58.80341720581055]
[ 21.55185627  39.72555101 106.20995762], [58.968106508255005]
[ 21.03798942  40.04478468 106.18664996], [59.13111853599548]
[ 20.57193713  40.33417396 106.15903653], [59.29573202133179]
[ 20.05158726  40.64147955 106.13478447], [59.4613082408905]
[ 19.55360977  40.92025756 106.11161596], [59.626943826675415]
[ 19.04486367  41.20010959 106.08813269], [59.794575691223145]
[ 18.52966406  41.47113373 106.064107  ], [59.960800886154175]
[ 17.9883591   41.75839651 106.03880634], [60.1270272731781]
[ 17.44597008  42.04056074 106.01097451], [60.294408559799194]
[ 16.94310204  42.30620301 105.97903638], [60.46354341506958]
[ 16.44078999  42.54991964 105.95305659], [60.63034701347351]
[ 15.88592696  42.81731321 105.92398718], [60.795936822891235]
[ 15.35635824  43.06269799 105.89425705], [60.96449661254883]
[ 14.85869667  43.26006498 105.87421426], [61.129520654678345]
[ 14.39053162  43.4490533  105.84918838], [61.297667026519775]
[ 13.85278126  43.65789657 105.82598721], [61.464454650878906]
[ 13.33701575  43.86512805 105.79860816], [61.62991213798523]
[ 12.80016523  44.06385008 105.77539915], [61.79582476615906]
[ 12.28629901  44.22413707 105.75841935], [61.96682858467102]
[ 11.75957667  44.41875984 105.72877074], [62.13578414916992]
[ 11.23837573  44.60783548 105.69903077], [62.30383777618408]
[ 10.68721573  44.7843591  105.67015154], [62.470890045166016]
[ 10.15028186  44.93734135 105.64877739], [62.63803577423096]
[  9.60519519  45.09850615 105.62457819], [62.80540871620178]
[  9.07803955  45.27816504 105.59179077], [62.97168564796448]
[  8.57489929  45.42308825 105.56451372], [63.13978338241577]
[  8.00835523  45.59242207 105.53150436], [63.30541133880615]
[  7.48503154  45.75084321 105.49420417], [63.476218938827515]
[  6.92315641  45.88114893 105.47309323], [63.642465353012085]
[  6.42033626  45.91167296 105.47857386], [63.809983253479004]
[  5.89263843  45.99989153 105.45978184], [63.97774124145508]
[  5.38272183  46.07775422 105.44462751], [64.14573574066162]
[  4.87114294  46.16478591 105.42469242], [64.32737231254578]
[  4.31766193  46.26840475 105.40062465], [64.50600624084473]
[  3.78774449  46.34956396 105.37924076], [64.67282485961914]
[  3.27606785  46.42880701 105.35380637], [64.84107708930969]
[  2.73477259  46.4963283  105.3339341 ], [65.00568723678589]
[  2.17201721  46.56889843 105.30995329], [65.16980934143066]
[  1.60338532  46.62401819 105.28987072], [65.3388500213623]
[  1.03384749  46.67572869 105.26776786], [65.50416374206543]
[  0.4920245   46.70577295 105.24804894], [65.67022776603699]
[-9.76043602e-02  4.67398626e+01  1.05227305e+02], [65.83677554130554]
[ -0.66034887  46.75873216 105.20836854], [66.0005567073822]
[ -1.23058194  46.76853677 105.18986585], [66.16683602333069]
[ -1.77876276  46.7597678  105.17382425], [66.32913446426392]
[ -2.36553746  46.76191837 105.15179579], [66.49409794807434]
[ -2.9000908   46.77331463 105.12460171], [66.65878987312317]
[ -3.46888584  46.75308204 105.10770246], [66.82350444793701]
[ -4.03674634  46.73808132 105.08603893], [66.99056124687195]
[ -4.58805387  46.71794936 105.06207714], [67.15507817268372]
[ -5.13035735  46.6786799  105.04413402], [67.3181803226471]
[ -5.69391512  46.63712236 105.02333438], [67.48288822174072]
[ -6.26091152  46.57992883 105.00450728], [67.6481122970581]
[ -6.82481619  46.52896937 104.98048708], [67.81319046020508]
[ -7.38291652  46.48795359 104.95164868], [67.97930145263672]
[ -7.91003548  46.40130108 104.93730476], [68.1448245048523]
[ -8.48363602  46.33361297 104.91204651], [68.3079583644867]
[ -9.03455636  46.24744478 104.89356487], [68.47344303131104]
[ -9.6069795   46.16622222 104.87090539], [68.6376519203186]
[-10.18692221  46.06205975 104.85441723], [68.8032774925232]
[-10.73474382  45.94424027 104.84028494], [68.96739459037781]
[-11.28689186  45.8209984  104.82227253], [69.13347315788269]
[-11.81266885  45.67372204 104.8113141 ], [69.29816341400146]
[-12.38658075  45.5387484  104.79147879], [69.46272826194763]
[-12.94569625  45.4016228  104.77201541], [69.62806844711304]
[-13.51825655  45.25534094 104.75371092], [69.79072403907776]
[-14.07726391  45.12212712 104.72943372], [69.95800852775574]
[-14.60886232  44.94598717 104.71891034], [70.1238420009613]
[-15.19059834  44.77994916 104.69681892], [70.2889313697815]
[-15.70277694  44.59742779 104.68399384], [70.45429015159607]
[-16.25257701  44.44728181 104.65528288], [70.61990356445312]
[-16.78596123  44.27487631 104.63476485], [70.78635454177856]
[-17.32793101  44.09046831 104.61435873], [70.95296287536621]
[-17.86139945  43.91239392 104.59136052], [71.12160396575928]
[-18.40024515  43.73226114 104.56794296], [71.29104685783386]
[-18.9420265   43.52506606 104.54936116], [71.46029210090637]
[-19.44099884  43.31945467 104.53136138], [71.62558460235596]
[-19.98456038  43.13840076 104.49919842], [71.79146909713745]
[-20.49826078  42.92220634 104.48146498], [71.95806527137756]
[-21.00124515  42.73799878 104.45046497], [72.12335538864136]
[-21.47048326  42.50117884 104.43863842], [72.29048466682434]
[-21.99645883  42.27498122 104.41140403], [72.45943999290466]
[-22.50324324  42.0481772  104.38723575], [72.62399578094482]
[-22.99909699  41.82280337 104.36130493], [72.79275298118591]
[-23.4906281   41.59914119 104.33111612], [72.95888638496399]
