[0. 0. 0.], [31.423097372055054]
[ 0.  0. 50.], [32.01148772239685]
[1.000e-02 0.000e+00 4.999e+01], [32.0912983417511]
[-2.000e-02  0.000e+00  4.997e+01], [32.17066788673401]
[ 0.61  0.   50.21], [32.25046372413635]
[ 4.000e-01 -1.000e-02  5.022e+01], [32.32972025871277]
[ 0.46 -0.07 50.1 ], [32.409170627593994]
[ 4.300e-01 -4.000e-02  5.009e+01], [32.490580797195435]
[ 4.400e-01 -3.000e-02  5.009e+01], [32.570392370224]
[ 0.49 -0.07 50.09], [32.650416135787964]
[ 0.68  0.08 50.25], [32.729886054992676]
[7.300e-01 5.000e-02 5.022e+01], [32.80940771102905]
[ 7.900e-01 -2.000e-02  5.018e+01], [32.890373945236206]
[ 1.070e+00 -2.000e-02  5.038e+01], [32.97057890892029]
[ 1.160e+00 -1.000e-02  5.029e+01], [33.05027484893799]
[ 1.170e+00 -2.000e-02  5.026e+01], [33.129905700683594]
[ 1.38  0.11 50.37], [33.20789313316345]
[ 1.5   0.08 50.36], [33.28865361213684]
[1.63e+00 1.00e-02 5.04e+01], [33.36857032775879]
[1.690e+00 4.000e-02 5.046e+01], [33.44804620742798]
[ 1.940e+00 -1.000e-02  5.038e+01], [33.52629232406616]
[ 1.99  0.06 50.42], [33.606340646743774]
[2.010e+00 5.000e-02 5.042e+01], [33.686235189437866]
[2.090e+00 4.000e-02 5.041e+01], [33.76647114753723]
[ 2.33e+00 -5.00e-02  5.05e+01], [33.84565734863281]
[ 2.45  0.08 50.5 ], [33.9251446723938]
[ 2.45  0.09 50.46], [34.00536847114563]
[ 2.49  0.12 50.37], [34.08501720428467]
[ 2.84  0.1  50.6 ], [34.16439080238342]
[ 2.91  0.12 50.58], [34.24333691596985]
[ 2.91  0.12 50.52], [34.323304891586304]
[ 3.02  0.08 50.58], [34.40271592140198]
[ 3.2   0.1  50.59], [34.48137092590332]
[ 3.32  0.09 50.59], [34.56001567840576]
[ 3.4   0.1  50.68], [34.63993835449219]
[ 3.67  0.07 50.61], [34.71978402137756]
[ 3.93  0.11 50.68], [34.7994019985199]
[ 4.13  0.17 50.4 ], [34.87682247161865]
[ 4.5   0.14 50.72], [34.956833600997925]
[4.600e+00 5.000e-02 5.044e+01], [35.03650689125061]
[ 4.89  0.08 50.84], [35.11547350883484]
[ 5.13  0.2  51.  ], [35.1929235458374]
[ 5.74  0.   50.91], [35.27325510978699]
[ 5.81  0.09 50.79], [35.352299213409424]
[ 6.02  0.21 50.81], [35.43092131614685]
[ 6.12  0.1  50.41], [35.50978374481201]
[ 6.44  0.11 50.85], [35.589736223220825]
[ 6.78  0.28 50.83], [35.66992664337158]
[ 6.95  0.23 50.86], [35.74917912483215]
[ 7.31  0.25 50.51], [35.826916456222534]
[ 7.56  0.16 50.36], [35.90676474571228]
[ 7.95  0.14 50.71], [35.98625063896179]
[ 8.07  0.17 50.73], [36.06598782539368]
[ 8.11  0.27 50.65], [36.1439368724823]
[ 8.23  0.11 50.89], [36.22366380691528]
[ 8.7   0.13 50.5 ], [36.30357074737549]
[ 9.16  0.06 50.68], [36.38306641578674]
[9.350e+00 4.000e-02 5.014e+01], [36.46302247047424]
[9.620e+00 5.000e-02 5.073e+01], [36.54163098335266]
[10.15  0.16 50.67], [36.62149357795715]
[ 1.059e+01 -5.000e-02  5.099e+01], [36.70106840133667]
[10.95  0.27 50.51], [36.78002643585205]
[11.37  0.22 50.91], [36.859039545059204]
[1.178e+01 5.000e-02 5.017e+01], [36.93843197822571]
[12.36 -0.14 50.11], [37.017927408218384]
[12.66 -0.27 50.23], [37.09676933288574]
[ 1.311e+01 -4.000e-02  5.013e+01], [37.17542839050293]
[ 1.356e+01 -4.000e-02  4.977e+01], [37.25661563873291]
[14.3  -0.27 49.51], [37.33603286743164]
[14.48 -0.25 49.62], [37.41471338272095]
[14.75 -0.35 49.46], [37.49306273460388]
[15.49 -0.15 49.34], [37.57197666168213]
[15.78 -0.3  49.65], [37.651071071624756]
[17.04 -0.26 48.87], [37.72998809814453]
[17.91 -0.31 48.35], [37.80841279029846]
[18.06 -0.39 48.77], [37.888344526290894]
[18.15 -0.19 48.47], [37.96831941604614]
[19.28 -0.27 47.97], [38.04793691635132]
[19.65  0.09 47.53], [38.126516580581665]
[18.55  0.84 48.47], [38.207422733306885]
[18.89  0.81 48.36], [38.28763699531555]
[18.38  0.99 48.4 ], [38.368146657943726]
[18.02  1.34 48.62], [38.44839000701904]
[17.72  1.62 48.76], [38.52724051475525]
[17.69  1.8  48.74], [38.607229709625244]
[17.24  1.99 48.25], [38.68698477745056]
[17.38  2.41 48.92], [38.76710319519043]
[17.19  2.52 48.92], [38.84729480743408]
[17.32  2.61 48.79], [38.92616891860962]
[16.95  2.84 48.83], [39.00597286224365]
[17.21  3.08 47.64], [39.085633277893066]
[17.06  3.41 48.82], [39.16460657119751]
[17.23  3.53 48.71], [39.24337029457092]
[17.18  3.45 48.71], [39.323548793792725]
[16.93  3.61 48.74], [39.40238928794861]
[16.94  4.1  48.9 ], [39.481348752975464]
[16.8   4.18 48.67], [39.5596489906311]
[16.83  4.35 48.96], [39.6385498046875]
[16.68  4.69 48.79], [39.717782735824585]
[16.75  4.65 48.72], [39.79723000526428]
[16.76  4.72 48.59], [39.87581539154053]
[16.73  5.17 48.54], [39.95655965805054]
[16.48  5.23 48.87], [40.036025285720825]
[16.73  5.77 48.52], [40.11521530151367]
[16.46  5.89 48.81], [40.19298005104065]
[16.63  6.21 48.44], [40.27291417121887]
[16.4   6.4  48.57], [40.35188674926758]
[16.38  6.63 48.43], [40.431029319763184]
[16.48  6.89 48.34], [40.50935506820679]
[16.46  7.06 48.24], [40.588847398757935]
[16.33  7.21 48.35], [40.66833782196045]
[16.58  7.96 47.23], [40.74692153930664]
[16.46  7.89 47.99], [40.825109004974365]
[16.47  8.02 48.1 ], [40.904587745666504]
[16.39  8.24 47.88], [40.984017848968506]
[16.68  8.26 47.71], [41.06292271614075]
[16.07  9.09 47.99], [41.14152812957764]
[16.31  9.15 47.82], [41.22147798538208]
[16.13  9.25 47.87], [41.301509618759155]
