[ 0.0 0.0 0.0],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.0 0.0],[ 185.35161512350336 185.35161512350288 185.35161512350288], [32.724268198013306]
[ 1.028765115254617e-05 0.0 3.880632283071452e-06],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 4.790646608394877e-06 0.0 2.3266635384017496e-06],[ 185.35161512350336 185.35161512350288 185.35161512350288], [33.928916692733765]
[ 0.0 1.245038974520824 1.2465354014324799],[ 185.35161918029726 185.35161808475135 185.35161846595832][ 0.0 0.6255271184360631 0.6260979505583288],[ 185.35161755487323 185.351616139081 185.35161689524045], [34.09507131576538]
[ 0.0 0.875552062456457 0.8786082378627965],[ 185.8733307707397 186.0026876110676 186.00292333553628][ 0.0 0.29054201872330593 0.28964276444258114],[ 185.54102849223875 185.73468563730057 185.7349887115947], [34.259952783584595]
[ 0.0 0.4584438015827475 0.4949972665808958],[ 186.05198247613825 186.34913789582626 186.34998822083062][ 0.0 0.05414035729169355 0.0659518410724435],[ 185.581526952863 185.8313042350312 185.8310012447195], [34.4250910282135]
[ 0.0 0.4381847018821562 0.42024872346795933],[ 185.97114187751052 186.4154963002089 186.42069871505254][ 0.0 0.08142539048195754 0.08094741890098077],[ 185.5385587351593 185.75967214077573 185.7623362644798], [34.58883500099182]
[ 0.0 0.8572124513706001 0.8404566054747428],[ 185.87086860892023 186.4445358492149 186.44925567340906][ 0.0 0.3777771643666796 0.3816481803962538],[ 185.50710884570202 185.7175793991092 185.7212467974932], [34.75440812110901]
[ 0.0 0.7164003152189429 0.7261251350069315],[ 185.964042687434 186.6886894754105 186.69149732209766][ 0.0 0.32894783307885417 0.3442416213312906],[ 185.56609796588162 185.87314454181646 185.87885225040168], [34.920610666275024]
[ 0.0 0.84469145248834 0.8614112682416495],[ 185.95607125578363 186.8232391077828 186.82613847841668][ 0.0 0.4757361186817291 0.503507312487038],[ 185.58762692801847 185.9691148814771 185.97944885196128], [35.085450172424316]
[ 0.0 0.8762284363369165 0.8221320942847119],[ 185.9888972216546 186.9979881646786 187.00196287950507][ 0.0 0.552288687150728 0.5710648297498198],[ 185.639581416399 186.13600253229404 186.15511753069146], [35.25023102760315]
[ 0.0 0.9797967386686925 0.9997802378564462],[ 185.99429825801667 187.14107577644992 187.13832452383838][ 0.0 0.7243387212653465 0.7837551016096674],[ 185.68838360788342 186.309893086562 186.33642816573285], [35.415050983428955]
[ 0.0 1.011194380353353 0.976825875815358],[ 186.0444796601173 187.32561133372388 187.3214537312039][ 0.0 0.8210521776036493 0.8975782033961852],[ 185.76983254153743 186.55805053018486 186.6021734269863], [35.58089828491211]
[ 0.0 1.128676293151731 1.0558625790160479],[ 186.0679446387741 187.4789060040649 187.46761063408863][ 0.0 0.9885859700312118 1.1045938000422801],[ 185.84819686592297 186.80843833765528 186.8773323761927], [35.745773792266846]
[ 0.0 1.1870736251789584 1.08907020555883],[ 186.11441783999737 187.655241418001 187.6295437831816][ 0.0 1.103425962737126 1.2873801691630868],[ 185.94848748750525 187.10685685550152 187.2132778807905], [35.91047024726868]
[ 0.0 1.2883029366466234 1.1608023382296664],[ 186.15509524756803 187.82466482413167 187.77709948678563][ 0.0 1.2254743859430581 1.520714188420382],[ 186.0533905802695 187.41180072391765 187.57646144699038], [36.074185609817505]
[ 0.0 1.428506724016339 1.2355978010192148],[ 186.20970318140238 188.01058368694532 187.93180948063113][ 0.0 1.3246987687921994 1.7892289307387554],[ 186.17106210976755 187.7293246624769 187.98655167951557], [36.23896646499634]
