[0. 0. 0.], [30.707338571548462]
[ 2.000e-02 -2.000e-02  5.502e+01], [31.30585217475891]
[ 0.000e+00 -2.000e-02  5.501e+01], [31.391038179397583]
[5.000e-02 1.000e-02 5.503e+01], [31.47479009628296]
[ 0.34 -0.11 55.02], [31.55732798576355]
[ 0.31 -0.06 55.  ], [31.641032457351685]
[3.200e-01 3.000e-02 5.506e+01], [31.724156856536865]
[ 0.26  0.09 55.07], [31.807846784591675]
[ 0.27  0.11 55.09], [31.89258050918579]
[ 0.4   0.19 55.14], [31.97582173347473]
[ 0.42  0.12 55.12], [32.059401750564575]
[ 0.45  0.18 55.12], [32.14304852485657]
[ 0.53  0.12 55.14], [32.22648048400879]
[ 0.66  0.08 55.16], [32.30987620353699]
[ 0.71  0.1  55.19], [32.39407706260681]
[9.500e-01 2.000e-02 5.522e+01], [32.478039026260376]
[ 0.95  0.06 55.24], [32.56150221824646]
[ 0.99  0.11 55.24], [32.64454889297485]
[ 1.22  0.14 55.28], [32.72846722602844]
[ 1.24  0.11 55.27], [32.81121587753296]
[ 1.34  0.18 55.3 ], [32.89454889297485]
[ 1.53  0.15 55.31], [32.978158950805664]
[ 1.57  0.22 55.37], [33.06087565422058]
[ 1.61  0.21 55.35], [33.14469575881958]
[ 1.66  0.19 55.35], [33.2283034324646]
[ 1.7   0.15 55.34], [33.31103205680847]
[ 1.75  0.15 55.34], [33.394530296325684]
[ 1.96  0.15 55.34], [33.47728443145752]
[ 2.03  0.18 55.37], [33.560014724731445]
[ 2.09  0.24 55.41], [33.64438581466675]
[ 2.47  0.22 55.39], [33.728944540023804]
[ 2.46  0.22 55.44], [33.81327247619629]
[ 2.53  0.21 55.45], [33.89778518676758]
[ 2.51  0.26 55.44], [33.98217415809631]
[ 2.55  0.24 55.45], [34.06485438346863]
[ 2.65  0.24 55.45], [34.14829874038696]
[ 3.04  0.28 55.47], [34.23168206214905]
[ 3.46  0.26 55.63], [34.31587100028992]
[ 3.63  0.26 55.57], [34.39988160133362]
[ 3.76  0.28 55.57], [34.48309135437012]
[ 4.1   0.33 55.59], [34.567100048065186]
[ 4.46  0.28 55.65], [34.651416301727295]
[ 4.6   0.35 55.62], [34.735795736312866]
[ 4.68  0.42 55.67], [34.81991696357727]
[ 5.1   0.42 55.72], [34.903051137924194]
[ 5.4   0.62 55.66], [34.98662781715393]
[ 5.51  0.41 55.63], [35.07590889930725]
[ 5.56  0.33 55.4 ], [35.163325786590576]
[ 5.96  0.48 55.68], [35.24907040596008]
[ 6.34  0.62 55.57], [35.33361268043518]
[ 6.53  0.56 55.65], [35.41823649406433]
[ 6.72  0.57 55.52], [35.5025053024292]
[ 6.92  0.61 55.58], [35.58576726913452]
[ 7.1   0.6  55.62], [35.66917562484741]
[ 7.48  0.72 55.62], [35.752296447753906]
[ 7.72  0.53 55.56], [35.83524441719055]
[ 7.9   0.52 55.61], [35.920079708099365]
[ 8.07  0.64 55.66], [36.004016637802124]
[ 8.28  0.79 55.67], [36.08970499038696]
[ 8.66  0.7  55.33], [36.1735634803772]
[ 8.64  0.7  55.61], [36.25697565078735]
[ 9.14  0.69 55.53], [36.34160280227661]
[ 9.28  0.76 55.8 ], [36.42531490325928]
[ 9.59  0.72 55.52], [36.509918212890625]
[10.01  0.84 55.71], [36.59641671180725]
[10.24  0.8  55.4 ], [36.68120455741882]
[10.49  1.11 55.4 ], [36.76528811454773]
[10.96  1.19 55.84], [36.849098205566406]
[11.3   0.94 55.29], [36.934016704559326]
[11.54  0.92 55.2 ], [37.018587589263916]
[11.79  1.1  55.17], [37.1027717590332]
[11.96  1.08 55.23], [37.18677091598511]
[12.35  1.02 55.26], [37.27162432670593]
[12.73  0.98 54.93], [37.355473041534424]
[13.32  1.1  54.88], [37.4397873878479]
[13.71  1.06 54.76], [37.52364206314087]
[14.06  0.77 53.98], [37.6076865196228]
[14.28  1.5  54.42], [37.693955421447754]
[14.2   1.48 54.47], [37.77799654006958]
