[0. 0. 0.], [2.748103380203247]
[0.0e+00 1.0e-02 5.8e+01], [4.001061916351318]
[ 0.  0. 58.], [4.1242311000823975]
[ 0.  0. 58.], [4.239619255065918]
[ 0.  0. 58.], [4.358370542526245]
[ 0.  0. 58.], [4.4801857471466064]
[ 0.  0. 58.], [4.665364742279053]
[ 0.  0. 58.], [4.787121534347534]
[ 0.  0. 58.], [4.904845237731934]
[ 0.  0. 58.], [5.020684242248535]
[ 0.  0. 58.], [5.172960042953491]
[ 0.  0. 58.], [5.304912805557251]
[ 0.  0. 58.], [5.423792600631714]
[2.0e-02 3.0e-02 5.8e+01], [5.556375980377197]
[ 0.39  0.3  58.06], [5.689841032028198]
[ 0.98  0.18 58.19], [5.826918840408325]
[ 1.07  0.09 58.22], [5.943767070770264]
[ 1.18  0.16 58.24], [6.0629048347473145]
[ 1.23  0.14 58.25], [6.178655385971069]
[ 1.38  0.13 58.28], [6.2966930866241455]
[ 1.59  0.14 58.31], [6.410932779312134]
[ 1.71  0.15 58.34], [6.530341386795044]
[ 1.85  0.1  58.37], [6.65426778793335]
[2.070e+00 5.000e-02 5.841e+01], [6.7685229778289795]
[ 2.28  0.07 58.44], [6.908756494522095]
[2.550e+00 5.000e-02 5.849e+01], [7.026291370391846]
[ 2.74  0.08 58.51], [7.14358115196228]
[2.920e+00 1.000e-02 5.854e+01], [7.263575553894043]
[ 3.17  0.   58.58], [7.381554126739502]
[3.480e+00 2.000e-02 5.861e+01], [7.501636028289795]
[ 3.68 -0.09 58.65], [7.617532968521118]
[ 3.96 -0.11 58.68], [7.760664463043213]
[ 4.33 -0.16 58.72], [7.881955146789551]
[ 4.66 -0.2  58.76], [8.001378297805786]
[ 5.07 -0.18 58.79], [8.121701717376709]
[ 5.26 -0.26 58.81], [8.23738980293274]
[ 5.57 -0.3  58.84], [8.37725019454956]
[ 6.   -0.27 58.86], [8.515401601791382]
[ 6.44 -0.33 58.88], [8.654557704925537]
[ 6.88 -0.35 58.9 ], [8.790022611618042]
[ 7.27 -0.31 58.9 ], [8.920359134674072]
[ 7.54 -0.39 58.91], [9.04061508178711]
[ 7.91 -0.35 58.91], [9.157156229019165]
[ 8.29 -0.26 58.9 ], [9.278834819793701]
[ 8.69 -0.15 58.88], [9.40172266960144]
[ 9.06 -0.28 58.89], [9.523391485214233]
[ 9.47 -0.39 58.87], [9.642361164093018]
[ 9.96 -0.37 58.84], [9.759032487869263]
[10.13 -0.39 58.83], [9.87704849243164]
[10.49 -0.25 58.8 ], [9.996963024139404]
[10.99 -0.17 58.75], [10.115015268325806]
[11.3  -0.37 58.74], [10.23047661781311]
[11.81 -0.35 58.68], [10.345322370529175]
[12.1  -0.37 58.65], [10.463624715805054]
[12.4  -0.34 58.6 ], [10.577617168426514]
[12.68 -0.42 58.57], [10.695782661437988]
[13.1  -0.39 58.51], [10.812100172042847]
[13.27 -0.35 58.49], [10.927821636199951]
[13.69 -0.17 58.41], [11.045201778411865]
[14.12 -0.12 58.33], [11.16130542755127]
[14.36 -0.21 58.3 ], [11.278720617294312]
[14.89 -0.15 58.19], [11.395971536636353]
[15.13 -0.25 58.15], [11.512831211090088]
[15.36 -0.35 58.1 ], [11.626106262207031]
[15.55 -0.37 58.06], [11.744468688964844]
[15.88 -0.26 57.99], [11.860840082168579]
[16.17 -0.37 57.92], [11.977744817733765]
[16.59 -0.18 57.81], [12.096084117889404]
[16.79 -0.23 57.76], [12.211363077163696]
[17.22 -0.11 57.64], [12.326674699783325]
[17.42 -0.22 57.6 ], [12.444655179977417]
[17.62 -0.25 57.54], [12.562985181808472]
[18.03 -0.18 57.43], [12.680681467056274]
[18.34 -0.31 57.33], [12.800546646118164]
[18.61 -0.2  57.25], [12.91550898551941]
[18.89 -0.17 57.16], [13.03322982788086]
[19.24 -0.18 57.05], [13.151434421539307]
[19.55 -0.13 56.93], [13.282178163528442]
[19.77 -0.15 56.86], [13.401424646377563]
[20.03 -0.26 56.77], [13.52776575088501]
[20.18 -0.27 56.72], [13.6495041847229]
[20.48 -0.09 56.6 ], [13.779972076416016]
[20.6  -0.07 56.56], [13.901675462722778]
[20.65  0.07 56.54], [14.028825759887695]
[20.63  0.15 56.54], [14.163805484771729]
[20.62  0.33 56.54], [14.27787160873413]
[20.49  0.6  56.59], [14.399512767791748]
[20.64  1.06 56.51], [14.51541805267334]
[20.64  1.13 56.51], [14.6318998336792]
[20.59  1.37 56.51], [14.748322248458862]
[20.57  1.51 56.51], [14.878046751022339]
[20.39  1.81 56.56], [14.993871212005615]
[20.44  1.85 56.54], [15.110341787338257]
[20.49  2.43 56.48], [15.227533340454102]
[20.48  2.42 56.49], [15.343884706497192]
[20.32  2.85 56.52], [15.461657524108887]
[20.39  2.87 56.48], [15.57754111289978]
[20.15  3.22 56.54], [15.69354248046875]
[20.25  3.3  56.49], [15.823083400726318]
[20.21  3.72 56.46], [15.944525957107544]
[20.29  4.   56.4 ], [16.06063437461853]
[20.34  4.12 56.37], [16.194092750549316]
[20.37  4.26 56.35], [16.31026577949524]
[20.5   4.51 56.26], [16.426352739334106]
[20.77  4.88 56.11], [16.54513382911682]
[21.08  5.36 55.92], [16.66359519958496]
[21.45  5.88 55.69], [16.780195713043213]
[21.96  6.53 55.38], [16.89334511756897]
[21.43  7.39 55.7 ], [17.010560750961304]
[21.78  7.83 55.61], [17.126909017562866]
[22.35  7.69 55.49], [17.245628833770752]
[23.18  7.97 55.15], [17.360515356063843]
