[ 0.  0. 58.], [0.8656792640686035]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [2.2532615661621094]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [2.3904519081115723]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [2.519698143005371]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [2.6472697257995605]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [2.774312734603882]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [2.914003372192383]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.0561916828155518]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.200676202774048]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.3258190155029297]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.460405111312866]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.590923309326172]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.7169063091278076]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.846843957901001]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [3.9712555408477783]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.091807126998901]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.21077299118042]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.3354809284210205]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.4617249965667725]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.592236757278442]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.717902183532715]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.848860025405884]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [4.9769768714904785]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [5.101762056350708]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [5.229002952575684]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [5.358515501022339]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [5.484806776046753]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [5.615230083465576]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [5.7521936893463135]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [5.877675294876099]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.013655185699463]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.147739410400391]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.289980411529541]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.411518812179565]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.534559965133667]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.662416696548462]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.80015230178833]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [6.926525354385376]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.051595687866211]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.17438530921936]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.297455787658691]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.439856052398682]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.56464958190918]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.6947407722473145]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.820899248123169]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [7.958235502243042]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [8.086127758026123]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [8.213346242904663]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [8.338786363601685]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [8.472735404968262]
[1.39067124e-308 9.71412110e-319 6.93472867e-310], [8.601145029067993]
