[0. 0. 0.], [0.8661167621612549]
[-1.0e-02  0.0e+00  5.8e+01], [2.2535760402679443]
[-1.0e-02  0.0e+00  5.8e+01], [2.390667200088501]
[-3.500e-01 -1.000e-02  5.865e+01], [2.519995927810669]
[ 0.48 -0.13 58.93], [2.647594928741455]
[ 0.5  -0.17 58.96], [2.7750585079193115]
[ 0.53 -0.14 58.98], [2.9143905639648438]
[ 0.53 -0.17 59.  ], [3.056452751159668]
[ 0.54 -0.16 59.01], [3.2009828090667725]
[ 0.54 -0.15 59.02], [3.326202154159546]
[ 0.54 -0.17 59.03], [3.4607839584350586]
[ 0.54 -0.18 59.04], [3.591534376144409]
[ 0.53 -0.19 59.05], [3.717242956161499]
[ 0.55 -0.18 59.05], [3.847134828567505]
[ 0.55 -0.18 59.05], [3.9716925621032715]
[ 0.55 -0.18 59.06], [4.092520236968994]
[ 0.55 -0.18 59.06], [4.211417198181152]
[ 0.55 -0.18 59.06], [4.335857629776001]
[ 0.54 -0.18 59.08], [4.462588548660278]
[ 0.55 -0.18 59.08], [4.59260368347168]
[ 0.55 -0.18 59.09], [4.718135118484497]
[ 0.55 -0.19 59.09], [4.849179267883301]
[ 0.55 -0.18 59.1 ], [4.977318048477173]
[ 0.56 -0.18 59.1 ], [5.102095127105713]
[ 0.56 -0.18 59.1 ], [5.229251861572266]
[ 0.55 -0.19 59.1 ], [5.358913421630859]
[ 0.56 -0.18 59.1 ], [5.485146760940552]
[ 0.56 -0.17 59.1 ], [5.615450143814087]
[ 0.56 -0.18 59.1 ], [5.752368211746216]
[ 0.55 -0.18 59.1 ], [5.877939462661743]
[ 0.56 -0.18 59.1 ], [6.013808727264404]
[ 0.57 -0.18 59.11], [6.147817373275757]
[ 0.57 -0.18 59.11], [6.2903149127960205]
[ 0.55 -0.2  59.11], [6.41208291053772]
[ 0.56 -0.19 59.11], [6.534862995147705]
[ 0.57 -0.19 59.11], [6.662955045700073]
[ 0.56 -0.19 59.11], [6.800357103347778]
[ 0.57 -0.19 59.11], [6.9269232749938965]
[ 0.56 -0.19 59.12], [7.051788568496704]
[ 0.57 -0.19 59.12], [7.174989700317383]
[ 0.58 -0.18 59.12], [7.297737121582031]
[ 0.56 -0.19 59.13], [7.440320730209351]
[ 0.56 -0.18 59.13], [7.565005540847778]
[ 0.56 -0.19 59.13], [7.695279598236084]
[ 0.57 -0.18 59.13], [7.821223258972168]
[ 0.57 -0.18 59.13], [7.958688735961914]
[ 0.56 -0.19 59.13], [8.086392879486084]
[ 0.56 -0.19 59.13], [8.213749170303345]
[ 0.57 -0.18 59.13], [8.339287042617798]
[ 0.57 -0.18 59.13], [8.47309923171997]
[ 0.57 -0.19 59.13], [8.601525068283081]
[ 0.57 -0.19 59.14], [8.73473834991455]
[ 0.57 -0.2  59.14], [8.8573739528656]
[ 0.57 -0.19 59.14], [8.9768807888031]
[ 0.57 -0.19 59.14], [9.116079807281494]
[ 0.57 -0.2  59.14], [9.257698774337769]
[ 0.58 -0.19 59.14], [9.399883508682251]
[ 0.57 -0.19 59.14], [9.52107286453247]
[ 0.58 -0.19 59.13], [9.63794469833374]
[ 0.58 -0.19 59.13], [9.762732744216919]
[ 0.58 -0.19 59.14], [9.880966424942017]
[ 0.58 -0.19 59.13], [10.006049633026123]
[ 0.58 -0.2  59.14], [10.129217863082886]
[ 0.58 -0.19 59.14], [10.25370192527771]
[ 0.57 -0.19 59.15], [10.383137464523315]
[ 0.56 -0.2  59.15], [10.504418849945068]
[ 0.57 -0.19 59.15], [10.624448299407959]
[ 0.58 -0.19 59.15], [10.75377631187439]
[ 0.58 -0.19 59.15], [10.879631042480469]
[ 0.58 -0.2  59.15], [11.000498056411743]
[ 0.58 -0.19 59.15], [11.13221549987793]
[ 0.58 -0.19 59.15], [11.259909629821777]
[ 0.58 -0.19 59.15], [11.405370950698853]
[ 0.58 -0.19 59.15], [11.526788473129272]
[ 0.58 -0.2  59.15], [11.656626462936401]
[ 0.57 -0.2  59.16], [11.788266658782959]
[ 0.58 -0.19 59.15], [11.914029836654663]
[ 0.58 -0.19 59.15], [12.050830125808716]
[ 0.58 -0.2  59.16], [12.175975799560547]
[ 0.58 -0.2  59.15], [12.296875]
