[0. 0. 0.], [2.9894158840179443]
[ 0.  0. 55.], [3.937990188598633]
[0.0e+00 1.0e-02 5.5e+01], [4.088489770889282]
[0.0e+00 1.0e-02 5.5e+01], [4.20646858215332]
[0.0e+00 1.0e-02 5.5e+01], [4.321532487869263]
[0.0e+00 1.0e-02 5.5e+01], [4.43462347984314]
[0.0e+00 1.0e-02 5.5e+01], [4.541162490844727]
[1.0e-02 1.0e-02 5.5e+01], [4.6719701290130615]
[0.0e+00 1.0e-02 5.5e+01], [4.778178453445435]
[1.0e-02 1.0e-02 5.5e+01], [4.891783952713013]
[3.000e-02 4.000e-02 5.501e+01], [5.003700256347656]
[4.500e-01 3.000e-02 5.512e+01], [5.110864162445068]
[ 1.34  0.1  55.32], [5.222771644592285]
[ 1.54  0.27 55.36], [5.333431243896484]
[ 1.73  0.31 55.39], [5.466657638549805]
[ 1.88  0.27 55.42], [5.5751633644104]
[ 2.08  0.17 55.48], [5.6892170906066895]
[ 2.47  0.14 55.56], [5.806349515914917]
[ 2.76  0.16 55.61], [5.917436599731445]
[ 3.14  0.16 55.67], [6.035393476486206]
[ 3.65  0.25 55.75], [6.149430513381958]
[ 4.09  0.13 55.82], [6.269957780838013]
[ 4.5   0.11 55.89], [6.381698131561279]
[ 5.03  0.19 55.95], [6.50402569770813]
[ 5.65  0.12 56.03], [6.6368420124053955]
[ 6.41  0.15 56.1 ], [6.7507548332214355]
[ 7.01  0.09 56.15], [6.866129159927368]
[ 7.84  0.11 56.19], [6.982050657272339]
[ 8.48  0.12 56.21], [7.09128212928772]
[ 9.2   0.11 56.23], [7.207420587539673]
[1.024e+01 1.000e-02 5.623e+01], [7.334987640380859]
[ 1.097e+01 -5.000e-02  5.621e+01], [7.446845531463623]
[ 1.183e+01 -2.000e-02  5.615e+01], [7.562406778335571]
[12.82 -0.1  56.07], [7.677671909332275]
[13.47 -0.08 56.01], [7.793675422668457]
[14.32 -0.18 55.9 ], [7.92377233505249]
[15.02 -0.19 55.79], [8.044500827789307]
[15.82 -0.17 55.65], [8.155658960342407]
[16.52 -0.23 55.51], [8.270099878311157]
[17.2  -0.17 55.36], [8.380327701568604]
[17.9  -0.16 55.18], [8.49554705619812]
[18.45 -0.1  55.04], [8.614569664001465]
[19.03 -0.33 54.89], [8.725099325180054]
[19.58 -0.16 54.71], [8.842748165130615]
[20.04 -0.31 54.58], [8.956517219543457]
[20.66 -0.28 54.37], [9.077661514282227]
[21.26 -0.1  54.15], [9.19015121459961]
[21.93 -0.15 53.91], [9.304527044296265]
[2.240e+01 4.000e-02 5.371e+01], [9.420097589492798]
[22.98 -0.17 53.48], [9.537569761276245]
[23.7  -0.12 53.17], [9.647868394851685]
[24.15 -0.26 52.97], [9.770430564880371]
[24.76 -0.17 52.68], [9.894810199737549]
[25.43 -0.14 52.35], [10.020402908325195]
[ 2.613e+01 -3.000e-02  5.199e+01], [10.13486123085022]
[26.42 -0.12 51.83], [10.244916915893555]
[26.64 -0.15 51.71], [10.360255718231201]
[26.76 -0.08 51.64], [10.471957683563232]
[26.52  0.38 51.76], [10.582279443740845]
[26.57  0.42 51.73], [10.692119598388672]
[26.38  0.73 51.82], [10.79872989654541]
[26.27  0.58 51.89], [10.909046173095703]
[26.14  0.72 51.96], [11.02395510673523]
[26.09  0.79 51.98], [11.152369022369385]
[25.94  1.07 52.04], [11.270550012588501]
[25.73  1.38 52.13], [11.389665365219116]
[25.73  1.42 52.13], [11.50451946258545]
[25.73  1.5  52.12], [11.618834257125854]
