[1.11022302e-14 0.00000000e+00 5.00000000e+01], [1.6693437099456787]
[ 3.87897248e-01 -6.91901912e-09  5.00508304e+01], [2.100924253463745]
[ 7.83518700e-01 -4.55249041e-08  5.00883691e+01], [2.1519787311553955]
[ 1.17971447e+00 -1.75389678e-07  5.01214398e+01], [2.196815013885498]
[ 1.57696553e+00 -4.57289594e-07  5.01505230e+01], [2.2471673488616943]
[ 1.97519180e+00 -9.44417416e-07  5.01755633e+01], [2.2964744567871094]
[ 2.37426741e+00 -1.67985671e-06  5.01965122e+01], [2.3460962772369385]
[ 2.77406337e+00 -2.69666464e-06  5.02133328e+01], [2.3947935104370117]
[ 3.17444899e+00 -4.01884299e-06  5.02259961e+01], [2.444153070449829]
[ 3.57529231e+00 -5.66259192e-06  5.02344803e+01], [2.493098258972168]
[ 3.97646057e+00 -7.63758611e-06  5.02387696e+01], [2.543302536010742]
[ 4.37782055e+00 -9.94815307e-06  5.02388537e+01], [2.5917131900787354]
[ 4.77923884e+00 -1.25943039e-05  5.02347274e+01], [2.6384997367858887]
[ 5.18058211e+00 -1.55726057e-05  5.02263900e+01], [2.696519136428833]
[ 5.58171738e+00 -1.88769018e-05  5.02138457e+01], [2.755797863006592]
[ 5.98251219e+00 -2.24988950e-05  5.01971028e+01], [2.8093111515045166]
[ 6.38283488e+00 -2.64286173e-05  5.01761739e+01], [2.8615572452545166]
[ 6.78255474e+00 -3.06548009e-05  5.01510756e+01], [2.910993814468384]
[ 7.18154225e+00 -3.51651716e-05  5.01218289e+01], [2.9598138332366943]
[ 7.57966923e+00 -3.99466849e-05  5.00884582e+01], [3.0090532302856445]
[ 7.97680905e+00 -4.49857064e-05  5.00509921e+01], [3.0561792850494385]
[ 8.37283681e+00 -5.02681610e-05  5.00094628e+01], [3.099848985671997]
[ 8.76762950e+00 -5.57796504e-05  4.99639062e+01], [3.1433534622192383]
