[0. 0. 0.], [0.9760985374450684]
[ 0.  0. 58.], [2.4528427124023438]
[-1.000e-02 -1.000e-02  5.799e+01], [2.6068496704101562]
[-1.000e-02 -1.000e-02  5.798e+01], [2.7519421577453613]
[-1.000e-02 -1.000e-02  5.798e+01], [2.8954381942749023]
[ 0.000e+00 -1.000e-02  5.797e+01], [3.046764850616455]
[ 0.    0.   57.97], [3.1940317153930664]
[-1.000e-02  0.000e+00  5.797e+01], [3.3426215648651123]
[-1.000e-02 -1.000e-02  5.797e+01], [3.484156608581543]
[-1.000e-02 -1.000e-02  5.797e+01], [3.612816095352173]
[-1.000e-02  0.000e+00  5.797e+01], [3.754169464111328]
[-1.000e-02 -1.000e-02  5.797e+01], [3.8851542472839355]
[-1.000e-02  0.000e+00  5.797e+01], [4.0128631591796875]
[-1.000e-02 -1.000e-02  5.797e+01], [4.146261930465698]
[4.000e-02 9.000e-02 5.798e+01], [4.279562950134277]
[ 0.35  0.6  58.  ], [4.410270690917969]
[ 0.72  0.71 58.09], [4.539371490478516]
[ 1.15  0.31 58.21], [4.670973062515259]
[ 1.57 -0.07 58.33], [4.800453186035156]
[ 1.61  0.   58.33], [4.939679861068726]
[ 1.65  0.22 58.32], [5.069601774215698]
[ 1.78  0.38 58.33], [5.209664821624756]
[ 1.86  0.46 58.34], [5.346125841140747]
[ 2.08  0.56 58.37], [5.49639368057251]
[ 2.47  0.48 58.45], [5.630549907684326]
[ 2.83  0.14 58.53], [5.777649641036987]
[ 3.16  0.07 58.59], [5.919764280319214]
[ 3.43  0.17 58.63], [6.058964967727661]
[ 3.7   0.24 58.65], [6.201185703277588]
[ 4.06  0.36 58.69], [6.3439552783966064]
[ 4.4   0.36 58.73], [6.485799312591553]
[ 4.8   0.37 58.78], [6.633328914642334]
[ 5.2   0.28 58.83], [6.7622456550598145]
[ 5.78  0.29 58.89], [6.895912408828735]
[ 6.24  0.16 58.93], [7.029290437698364]
[ 6.79  0.13 58.97], [7.167424201965332]
[7.33e+00 4.00e-02 5.90e+01], [7.304347515106201]
[ 7.890e+00 -4.000e-02  5.902e+01], [7.435617685317993]
[ 8.46 -0.09 59.03], [7.570022344589233]
[ 9.02 -0.11 59.03], [7.699414968490601]
[9.75e+00 5.00e-02 5.90e+01], [7.834039926528931]
[10.33  0.11 58.99], [7.964498281478882]
[10.93  0.08 58.96], [8.092517375946045]
[1.160e+01 3.000e-02 5.892e+01], [8.24123740196228]
[12.57  0.08 58.82], [8.385369062423706]
[13.54 -0.22 58.73], [8.52389931678772]
[14.43 -0.54 58.62], [8.665714263916016]
[15.35 -0.71 58.46], [8.809661388397217]
[16.11 -0.29 58.29], [8.941074848175049]
