[ 0.  0. 58.], [2.484253168106079]
[6.91721967e-310 4.68175755e-310 1.58101007e-322], [3.748600959777832]
[4.68154711e-310 4.68176259e-310 4.68175664e-310], [3.873715877532959]
[4.68176361e-310 4.68175542e-310 4.68175664e-310], [3.9910097122192383]
[-0.02779451  0.06471992 -0.02960499], [4.11126708984375]
[4.68175967e-310 4.68176286e-310 1.58101007e-322], [4.229224681854248]
[4.68176259e-310 4.68175847e-310 1.58101007e-322], [4.372257947921753]
[1.00000000e+000 0.00000000e+000 4.68175665e-310], [4.5133137702941895]
[6.91722051e-310 2.12199579e-314 4.68175751e-310], [4.6499693393707275]
[4.68175847e-310 4.68175542e-310 6.91711280e-310], [4.7650206089019775]
[4.68175638e-310 4.68176259e-310 1.58101007e-322], [4.878938674926758]
[4.68176259e-310 4.68175738e-310 1.58101007e-322], [4.991213083267212]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.104769468307495]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.229573488235474]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.345287561416626]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.463097095489502]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.579445123672485]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.690986156463623]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.803159475326538]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [5.917229890823364]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.0318803787231445]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.144359350204468]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.258812665939331]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.372148752212524]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.491907358169556]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.604287385940552]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.7176690101623535]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.831512928009033]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [6.942272424697876]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.0554139614105225]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.170886039733887]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.2862632274627686]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.401318311691284]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.516780853271484]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.630038022994995]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.745621919631958]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.866687059402466]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [7.979569911956787]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.093973398208618]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.208062887191772]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.323065280914307]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.437082529067993]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.552369594573975]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.6646249294281]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.776925325393677]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [8.88931918144226]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.00344467163086]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.116353273391724]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.233824491500854]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.352501153945923]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.47825026512146]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.600310564041138]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.714125394821167]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.828315734863281]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [9.94171667098999]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.060616970062256]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.172926187515259]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.285175085067749]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.39806079864502]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.51517653465271]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.630408763885498]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.743924617767334]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.8558189868927]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [10.968995094299316]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.085951566696167]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.201537847518921]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.316258192062378]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.428956270217896]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.541910171508789]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.655641078948975]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.771302700042725]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [11.88704800605774]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.00395917892456]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.117161750793457]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.239866495132446]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.35946249961853]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.479204177856445]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.596801042556763]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.712997198104858]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.827189445495605]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [12.940389633178711]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.057069540023804]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.179767847061157]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.31051778793335]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.426048755645752]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.550811052322388]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.666538000106812]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.793621063232422]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [13.9203200340271]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.035354137420654]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.147607803344727]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.265300750732422]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.384533405303955]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.49985647201538]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.622624158859253]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.740820169448853]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.85393500328064]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [14.968041896820068]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.080952644348145]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.197962045669556]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.312170505523682]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.42609691619873]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.541649341583252]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.653974533081055]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.766817092895508]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.880502462387085]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [15.997382640838623]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.112151861190796]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.225883722305298]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.338448762893677]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.4568293094635]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.571723699569702]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.68715262413025]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.8019380569458]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [16.91865301132202]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.032675743103027]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.148804664611816]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.268694162368774]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.39080500602722]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.571057558059692]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.68575954437256]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.799254179000854]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [17.91482138633728]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.033207178115845]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.146037817001343]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.260446548461914]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.373530864715576]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.488280057907104]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.60563039779663]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.723151922225952]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.838285446166992]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [18.95270824432373]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.067850351333618]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.182319402694702]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.29731583595276]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.415358066558838]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.53352665901184]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.651501417160034]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.768738746643066]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [19.888760089874268]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.00823664665222]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.128555059432983]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.250734567642212]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.37398862838745]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.497766256332397]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.619437217712402]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.738165378570557]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.855658054351807]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [20.973395824432373]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.088379383087158]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.200992822647095]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.313130378723145]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.42593502998352]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.54688549041748]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.661148071289062]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.774632453918457]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [21.887099266052246]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.010136604309082]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.123604774475098]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.248059034347534]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.364208221435547]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.478787899017334]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.59681248664856]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.711044549942017]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.82589364051819]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [22.939069747924805]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.054062604904175]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.168309450149536]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.28248429298401]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.395084857940674]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.509550094604492]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.627111673355103]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.741689205169678]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.85366177558899]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [23.97210669517517]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.08824849128723]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.200488090515137]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.31701421737671]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.435838222503662]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.55081534385681]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.666976928710938]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.779728889465332]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [24.892239809036255]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.006027460098267]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.11905026435852]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.23573923110962]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.35239028930664]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.47867774963379]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.594810724258423]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.708881378173828]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.82389497756958]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [25.939873218536377]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.05374765396118]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.167231798171997]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.28507661819458]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.399233102798462]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.51494812965393]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.62962293624878]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.74602961540222]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.86537480354309]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [26.97775173187256]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.092426776885986]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.206807374954224]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.32771396636963]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.442571878433228]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.558327674865723]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.673919677734375]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.78940486907959]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [27.90125608444214]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.015270233154297]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.129474878311157]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.243845224380493]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.36176633834839]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.476100206375122]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.591392278671265]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.704928398132324]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.81765604019165]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [28.932542324066162]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.04578971862793]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.160542488098145]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.277676582336426]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.39634394645691]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.51268696784973]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.627570152282715]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.74402642250061]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.85778546333313]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [29.972389459609985]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.086460828781128]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.20026445388794]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.31464409828186]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.429863214492798]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.543105125427246]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.656075716018677]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.7700355052948]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.883323431015015]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [30.999046802520752]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.114178895950317]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.231831312179565]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.347847938537598]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.461726665496826]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.576833963394165]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.693517684936523]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.80746817588806]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [31.921407222747803]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [32.03979563713074]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [32.15444278717041]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [32.279396295547485]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [32.39445757865906]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [32.51193332672119]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [32.6265606880188]
[4.68175666e-310 0.00000000e+000 1.58101007e-322], [32.746990442276]
