[ 0.  0. 55.], [32.699679136276245]
[4.67605195e-310 4.67605292e-310 1.58101007e-322], [33.297258377075195]
[1.00000000e+000 0.00000000e+000 4.67605487e-310], [33.384650468826294]
[4.67604921e-310 4.67605279e-310 1.58101007e-322], [33.46912860870361]
[6.93164115e-310 2.12199579e-314 4.67605013e-310], [33.553889989852905]
[4.67604804e-310 4.67604858e-310 1.58101007e-322], [33.638835430145264]
[4.67604899e-310 4.67605279e-310 1.58101007e-322], [33.72405958175659]
[4.67604899e-310 4.67605279e-310 1.58101007e-322], [33.808167695999146]
[4.67605192e-310 4.67605279e-310 1.58101007e-322], [33.89256262779236]
[4.67604898e-310 4.67605110e-310 1.58101007e-322], [33.977139472961426]
[-0.17481451 -0.18686349  0.37650849], [34.06165909767151]
[4.67605254e-310 4.67605419e-310 1.58101007e-322], [34.146512031555176]
[4.67605293e-310 4.67605538e-310 1.58101007e-322], [34.2298641204834]
[4.67605293e-310 4.67605538e-310 1.58101007e-322], [34.31521415710449]
[4.67605420e-310 4.67605538e-310 1.58101007e-322], [34.398629665374756]
[4.67605108e-310 4.67605018e-310 1.58101007e-322], [34.48421907424927]
[-0.16947054 -0.1914459   0.36720286], [34.56943988800049]
[4.67605150e-310 4.67604899e-310 1.58101007e-322], [34.65453863143921]
[4.67604826e-310 4.67605279e-310 1.58101007e-322], [34.73843812942505]
[4.67604826e-310 4.67605279e-310 1.58101007e-322], [34.82251572608948]
[4.67604884e-310 4.67605279e-310 1.58101007e-322], [34.90645480155945]
[4.67604921e-310 4.67605010e-310 1.58101007e-322], [34.992143392562866]
[4.6760511e-310 4.6760480e-310 1.5810101e-322], [35.08169198036194]
[4.67605424e-310 4.67605052e-310 1.58101007e-322], [35.172383308410645]
[4.67604783e-310 4.67604899e-310 1.58101007e-322], [35.26259207725525]
[1.00000000e+000 0.00000000e+000 4.67605487e-310], [35.34718298912048]
[4.67604827e-310 4.67605480e-310 1.58101007e-322], [35.43100190162659]
[6.93164115e-310 2.12199579e-314 4.67605192e-310], [35.51573467254639]
[4.67605044e-310 4.67605173e-310 1.58101007e-322], [35.600247859954834]
[4.67605097e-310 4.67604826e-310 1.58101007e-322], [35.68566393852234]
[4.67605097e-310 4.67604826e-310 1.58101007e-322], [35.769614696502686]
[4.67604779e-310 4.67604826e-310 1.58101007e-322], [35.853931188583374]
[4.67605538e-310 4.67605059e-310 1.58101007e-322], [35.93808603286743]
[-0.14618135 -0.20146956  0.33136707], [36.021504640579224]
[4.67605018e-310 4.67605309e-310 1.58101007e-322], [36.105825424194336]
[4.67604921e-310 4.67604800e-310 1.58101007e-322], [36.18966817855835]
[4.67604921e-310 4.67604800e-310 1.58101007e-322], [36.274094343185425]
[4.67605098e-310 4.67604800e-310 1.58101007e-322], [36.358022928237915]
[4.67605322e-310 4.67605293e-310 1.58101007e-322], [36.44192910194397]
[4.67605097e-310 4.67605059e-310 1.58101007e-322], [36.52622389793396]
[4.67605424e-310 4.67604709e-310 1.58101007e-322], [36.611061334609985]
[4.67605160e-310 4.67605166e-310 1.58101007e-322], [36.69572734832764]
[1.00000000e+000 0.00000000e+000 4.67605487e-310], [36.77957057952881]
[4.67605329e-310 4.67605052e-310 1.58101007e-322], [36.8635835647583]
[6.93164115e-310 2.12199579e-314 4.67605486e-310], [36.94733953475952]
[4.67605317e-310 4.67605102e-310 1.58101007e-322], [37.031052112579346]
[4.67605197e-310 4.67604921e-310 1.58101007e-322], [37.115758419036865]
[4.67605183e-310 4.67604921e-310 1.58101007e-322], [37.201096534729004]
[4.67605146e-310 4.67605337e-310 1.58101007e-322], [37.28683423995972]
[4.67605312e-310 4.67605309e-310 1.58101007e-322], [37.372655391693115]
[4.67605275e-310 4.67604822e-310 1.58101007e-322], [37.457764863967896]
[4.67605275e-310 4.67604804e-310 1.58101007e-322], [37.54151511192322]
[4.67605247e-310 4.67604936e-310 1.58101007e-322], [37.62546968460083]
[4.67605128e-310 4.67605052e-310 1.58101007e-322], [37.708792209625244]
[1.00000000e+000 0.00000000e+000 4.67605487e-310], [37.793354749679565]
[4.67605279e-310 4.67605337e-310 1.58101007e-322], [37.876734018325806]
[6.93164115e-310 2.12199579e-314 4.67604700e-310], [37.96076774597168]
[4.67605486e-310 4.67604823e-310 1.58101007e-322], [38.04450583457947]
[4.67605254e-310 4.67605337e-310 1.58101007e-322], [38.12779927253723]
[-0.10764568  0.33281824 -0.19381591], [38.21112394332886]
[4.67605011e-310 4.67605201e-310 1.58101007e-322], [38.295172691345215]
[4.67605108e-310 4.67605329e-310 1.58101007e-322], [38.379066944122314]
[4.67605108e-310 4.67605197e-310 1.58101007e-322], [38.46221470832825]
[4.67605059e-310 4.67604826e-310 1.58101007e-322], [38.546109199523926]
[4.67604822e-310 4.67605146e-310 1.58101007e-322], [38.63041567802429]
[4.67604874e-310 4.67604701e-310 1.58101007e-322], [38.71321940422058]
[4.67605329e-310 4.67605344e-310 1.58101007e-322], [38.79768943786621]
[4.67604857e-310 4.67605279e-310 1.58101007e-322], [38.881957054138184]
[4.67604959e-310 4.67605005e-310 1.58101007e-322], [38.96566152572632]
[4.67604959e-310 4.67605197e-310 1.58101007e-322], [39.04999589920044]
[4.67604959e-310 4.67604826e-310 1.58101007e-322], [39.1337673664093]
[6.93164115e-310 2.12199579e-314 4.67604900e-310], [39.21746301651001]
[4.67605110e-310 4.67605292e-310 1.58101007e-322], [39.30249571800232]
[-0.14293394 -0.18748846  0.26362236], [39.38780689239502]
[4.67605327e-310 4.67604952e-310 1.58101007e-322], [39.472184896469116]
[4.67605322e-310 4.67605059e-310 1.58101007e-322], [39.55518460273743]
[4.67605322e-310 4.67605059e-310 1.58101007e-322], [39.63991355895996]
[4.67605322e-310 4.67605059e-310 1.58101007e-322], [39.724424600601196]
[6.93164115e-310 2.12199579e-314 4.67604785e-310], [39.807801723480225]
[4.67605184e-310 4.67605275e-310 1.58101007e-322], [39.89156460762024]
[4.67605275e-310 4.67604921e-310 1.58101007e-322], [39.97452664375305]
[4.67605275e-310 4.67604921e-310 1.58101007e-322], [40.05873131752014]
[4.67604783e-310 4.67604921e-310 1.58101007e-322], [40.14290261268616]
[4.67605195e-310 4.67604709e-310 1.58101007e-322], [40.22665286064148]
[4.67604932e-310 4.67605059e-310 1.58101007e-322], [40.310282945632935]
[4.67605292e-310 4.67604987e-310 1.58101007e-322], [40.39421796798706]
[4.67604827e-310 4.67605292e-310 1.58101007e-322], [40.47811150550842]
[4.67604827e-310 4.67605292e-310 1.58101007e-322], [40.563156843185425]
[4.67605059e-310 4.67605312e-310 1.58101007e-322], [40.647740840911865]
[4.67604921e-310 4.67605059e-310 1.58101007e-322], [40.73088884353638]
[4.67605317e-310 4.67605059e-310 1.58101007e-322], [40.81422543525696]
[4.67605197e-310 4.67605335e-310 1.58101007e-322], [40.89736986160278]
[4.67604889e-310 4.67605183e-310 1.58101007e-322], [40.981879472732544]
