[0. 0. 0.], [1.607560634613037]
[ 0.  0. 58.], [2.927748203277588]
[ 0.  0. 58.], [3.0641024112701416]
[0.0e+00 1.0e-02 5.8e+01], [3.1846790313720703]
[ 0.  0. 58.], [3.302187442779541]
[ 0.  0. 58.], [3.4213707447052]
[ 0.  0. 58.], [3.540982246398926]
[ 0.  0. 58.], [3.658700942993164]
[ 0.  0. 58.], [3.7733006477355957]
[ 0.0e+00 -1.0e-02  5.8e+01], [3.8898656368255615]
[ 0.28 -0.35 58.08], [4.00337290763855]
[ 1.16 -0.4  58.28], [4.1158881187438965]
[ 1.56 -0.11 58.36], [4.2308313846588135]
[ 1.65 -0.2  58.38], [4.350473165512085]
[ 1.76 -0.4  58.41], [4.4650492668151855]
[ 1.94 -0.58 58.45], [4.5782599449157715]
[ 2.27 -0.51 58.51], [4.692245960235596]
[ 2.75 -0.28 58.59], [4.805960655212402]
[ 3.2  -0.07 58.66], [4.925453186035156]
[ 3.38 -0.27 58.69], [5.044551849365234]
[ 3.59 -0.47 58.73], [5.161086082458496]
[ 3.87 -0.57 58.77], [5.278871059417725]
[ 4.26 -0.57 58.82], [5.396204233169556]
[ 4.79 -0.42 58.88], [5.510375261306763]
[ 5.31 -0.27 58.92], [5.623850345611572]
[ 5.84 -0.23 58.96], [5.73846697807312]
[ 6.43 -0.41 59.  ], [5.8580286502838135]
[ 6.7  -0.69 59.02], [5.975021839141846]
[ 7.1  -0.83 59.03], [6.088605880737305]
[ 7.6  -0.8  59.05], [6.203710079193115]
[ 8.23 -0.74 59.05], [6.317179203033447]
[ 8.95 -0.55 59.05], [6.444488525390625]
[ 9.82 -0.55 59.02], [6.564553737640381]
[10.59 -0.5  58.97], [6.6822240352630615]
[11.05 -0.79 58.93], [6.796041488647461]
[11.8  -1.05 58.86], [6.9149110317230225]
[12.49 -1.1  58.76], [7.032599925994873]
[13.3  -1.04 58.65], [7.1469244956970215]
[14.37 -1.1  58.47], [7.261672258377075]
[15.28 -1.04 58.28], [7.375873327255249]
[16.38 -1.09 58.03], [7.489471673965454]
[17.35 -1.05 57.78], [7.603113412857056]
[18.47 -1.21 57.43], [7.726526737213135]
[19.57 -1.3  57.06], [7.841619968414307]
[20.69 -1.41 56.63], [7.960917234420776]
[21.88 -1.63 56.13], [8.074106931686401]
[23.28 -1.75 55.47], [8.188662767410278]
[24.84 -1.68 54.66], [8.302254676818848]
[26.37 -1.59 53.77], [8.41605520248413]
