[0. 0. 0.], [32.83249282836914]
[ 0.0e+00 -1.0e-02  1.1e+02], [34.03725838661194]
[ 1.0000e-02 -1.0000e-02  1.1001e+02], [34.21327567100525]
[  1.7   -0.23 110.05], [34.39061760902405]
[  0.32   0.19 110.13], [34.55539131164551]
[  2.     0.16 110.02], [34.72024941444397]
[ 3.8000e-01 -3.0000e-02  1.1009e+02], [34.886829137802124]
[  1.98   0.34 110.04], [35.0535147190094]
[ 6.8000e-01 -5.0000e-02  1.1008e+02], [35.2176947593689]
[  1.57   0.3  110.06], [35.382817029953]
[1.0400e+00 2.0000e-02 1.1006e+02], [35.54800844192505]
[  1.27   0.15 110.07], [35.712759494781494]
[  1.3    0.13 110.05], [35.87734580039978]
[1.1200e+00 7.0000e-02 1.1008e+02], [36.04259133338928]
[  1.68   0.4  110.06], [36.20755314826965]
[  1.26   0.25 110.09], [36.37443685531616]
[  1.83   0.62 109.93], [36.5417103767395]
[  1.39   0.34 110.08], [36.706902742385864]
[  1.89   0.41 110.07], [36.87242364883423]
[ 1.7900e+00 -5.0000e-02  1.1014e+02], [37.03811001777649]
[ 1.8900e+00 -7.0000e-02  1.1009e+02], [37.20282006263733]
[1.8700e+00 3.0000e-02 1.1008e+02], [37.36991310119629]
[ 1.8800e+00 -1.1000e-01  1.1006e+02], [37.53468036651611]
[2.2500e+00 6.0000e-02 1.1009e+02], [37.70034313201904]
[ 2.4600e+00 -8.0000e-02  1.1006e+02], [37.86554551124573]
[2.6500e+00 1.0000e-01 1.1009e+02], [38.03013205528259]
[ 2.3900e+00 -3.0000e-02  1.1011e+02], [38.19555711746216]
[ 2.690e+00 -1.000e-02  1.101e+02], [38.36060953140259]
[2.5600e+00 8.0000e-02 1.1011e+02], [38.5260214805603]
[  3.06   0.16 110.07], [38.69331073760986]
[  3.04   0.31 110.12], [38.8591034412384]
[  3.28   0.4  110.11], [39.02519512176514]
[  3.31   0.29 110.15], [39.19023251533508]
[  3.84   0.86 110.17], [39.35544800758362]
[  4.02   1.18 110.12], [39.52020335197449]
[  4.34   1.78 110.1 ], [39.6864492893219]
[  4.06   1.76 110.2 ], [39.85138392448425]
[  4.82   0.5  110.17], [40.01580548286438]
[ 4.7200e+00 -6.0000e-02  1.1007e+02], [40.18114519119263]
[  5.04  -0.43 109.99], [40.34663915634155]
[  5.72  -1.82 109.97], [40.51361083984375]
[  5.21  -0.63 110.13], [40.680360317230225]
[  6.04  -1.55 109.98], [40.84616279602051]
[  5.54  -0.53 110.11], [41.01034212112427]
[  6.26  -1.11 110.01], [41.17603373527527]
[  5.71  -0.74 110.13], [41.343024015426636]
[  6.44  -1.19 110.05], [41.5090115070343]
[  6.01  -0.84 110.14], [41.676231145858765]
[  6.49  -1.05 110.07], [41.84196400642395]
[  6.41  -1.17 110.11], [42.00600218772888]
[  6.73  -0.91 110.2 ], [42.17084550857544]
[  6.61  -1.04 110.08], [42.33806896209717]
[  6.84  -0.85 110.11], [42.50390648841858]
[  6.4   -0.42 110.11], [42.66884517669678]
[6.480e+00 1.000e-02 1.102e+02], [42.84658598899841]
[  6.62  -0.39 110.17], [43.01127290725708]
[  6.78  -0.51 110.13], [43.1773042678833]
[  6.66  -0.27 110.17], [43.34319877624512]
[  6.88  -0.72 110.1 ], [43.50913095474243]
[  6.65  -0.28 110.16], [43.67532706260681]
[  6.95  -0.86 110.08], [43.840561628341675]
[  6.73  -0.41 110.16], [44.00470304489136]
[  6.9   -0.74 110.12], [44.16913914680481]
[  6.65  -0.33 110.16], [44.335129499435425]
[  6.87  -0.66 110.13], [44.50092554092407]
[  6.72  -0.5  110.16], [44.66802644729614]
[  6.88  -0.7  110.1 ], [44.83474111557007]
[  6.75  -0.64 110.13], [45.000998973846436]
[  6.82  -0.68 110.13], [45.16654062271118]
[  6.79  -0.64 110.13], [45.332637310028076]
[  6.63  -0.32 110.16], [45.49895238876343]
[  6.59  -0.35 110.15], [45.664549827575684]
[  6.56  -0.24 110.17], [45.829999923706055]
[  6.66  -0.43 110.13], [45.99546933174133]
[ 6.5500e+00 -9.0000e-02  1.1019e+02], [46.161192655563354]
[  6.63  -0.36 110.16], [46.32922291755676]
[  6.54  -0.14 110.19], [46.49676537513733]
[  6.57  -0.23 110.16], [46.66305661201477]
[  6.51  -0.16 110.17], [46.82757353782654]
[  6.53  -0.18 110.16], [46.991355657577515]
[  6.53  -0.17 110.15], [47.155176401138306]
[  6.53  -0.18 110.17], [47.319644927978516]
[  6.53  -0.17 110.16], [47.48563361167908]
[ 6.4900e+00 -1.0000e-01  1.1018e+02], [47.649996280670166]
[  6.5   -0.12 110.16], [47.81397724151611]
[ 6.5100e+00 -4.0000e-02  1.1018e+02], [47.97883605957031]
[ 6.5300e+00 -6.0000e-02  1.1016e+02], [48.14348030090332]
[ 6.5100e+00 -5.0000e-02  1.1016e+02], [48.30898904800415]
[6.5300e+00 1.0000e-02 1.1016e+02], [48.47374701499939]
[6.4800e+00 6.0000e-02 1.1016e+02], [48.63806676864624]
[6.5600e+00 8.0000e-02 1.1016e+02], [48.80195188522339]
[  6.51   0.14 110.17], [48.97977328300476]
[  6.5    0.2  110.17], [49.145355224609375]
[  6.55   0.22 110.16], [49.31100845336914]
[  6.51   0.31 110.18], [49.47766923904419]
[  6.53   0.3  110.17], [49.64333510398865]
[  6.48   0.35 110.19], [49.809884548187256]
[  6.5    0.35 110.17], [49.97524857521057]
[  6.44   0.4  110.17], [50.14009737968445]
[  6.54   0.54 110.19], [50.30651092529297]
[  6.46   0.53 110.19], [50.473124980926514]
[  6.55   0.65 110.18], [50.63941216468811]
[  6.5    0.62 110.18], [50.80316758155823]
[  6.5    0.78 110.19], [50.96857213973999]
[  6.46   0.86 110.2 ], [51.13314461708069]
[  6.47   0.93 110.18], [51.29884338378906]
[  6.42   1.04 110.19], [51.46512722969055]
[  6.43   1.03 110.17], [51.63104176521301]
[  6.38   1.14 110.2 ], [51.79725503921509]
[  6.37   1.13 110.18], [51.96287703514099]
[  6.35   1.16 110.18], [52.12895321846008]
[  6.32   1.17 110.19], [52.294583320617676]
[  6.25   1.27 110.19], [52.46023368835449]
[  6.24   1.23 110.2 ], [52.62366962432861]
[  6.23   1.25 110.19], [52.787761211395264]
[  6.34   1.43 110.2 ], [52.95175623893738]
[  6.36   1.4  110.19], [53.12896013259888]
[  6.21   1.37 110.19], [53.305317878723145]
[  6.28   1.4  110.2 ], [53.47335433959961]
[  6.28   1.4  110.19], [53.64031910896301]
[  6.27   1.39 110.2 ], [53.80565404891968]
[  6.24   1.36 110.19], [53.97115397453308]
[  6.13   1.58 110.18], [54.13728165626526]
[  6.02   1.74 110.19], [54.30295515060425]
[  5.96   1.79 110.2 ], [54.46798777580261]
[  6.05   1.69 110.2 ], [54.63441562652588]
[  5.94   1.81 110.21], [54.800015449523926]
[  6.06   1.66 110.19], [54.965986251831055]
[  5.94   1.79 110.2 ], [55.13321876525879]
[  6.03   1.68 110.19], [55.29861235618591]
[  5.98   1.72 110.19], [55.46409344673157]
[  5.98   1.73 110.2 ], [55.630027055740356]
[  5.99   1.75 110.19], [55.793784856796265]
[  6.02   1.79 110.2 ], [55.957770347595215]
[  6.01   1.8  110.19], [56.12145519256592]
[  5.85   2.06 110.2 ], [56.285032987594604]
[  5.78   2.16 110.21], [56.44964337348938]
[  5.78   2.17 110.2 ], [56.612807750701904]
[  5.79   2.08 110.2 ], [56.776174783706665]
[  5.72   2.2  110.21], [56.94068717956543]
[  5.78   2.07 110.18], [57.10505819320679]
[  5.7    2.21 110.21], [57.26991677284241]
[  5.73   2.16 110.2 ], [57.43608379364014]
[  5.73   2.14 110.19], [57.60086750984192]
[  5.71   2.15 110.2 ], [57.767619609832764]
[  5.71   2.15 110.19], [57.93505024909973]
[  5.7    2.15 110.19], [58.102808475494385]
[  5.55   2.37 110.19], [58.268681049346924]
[  5.16   2.62 110.3 ], [58.43435049057007]
[  5.27   2.57 110.26], [58.6000771522522]
[  5.14   2.54 110.28], [58.7664098739624]
[  5.28   2.63 110.27], [58.933716773986816]
[  5.13   2.59 110.29], [59.09977579116821]
[  5.19   2.62 110.28], [59.26716208457947]
[  5.19   2.62 110.27], [59.433207273483276]
[  5.19   2.62 110.28], [59.598676681518555]
[  5.17   2.61 110.27], [59.775988817214966]
[  5.19   2.62 110.27], [59.942187786102295]
[  5.17   2.61 110.27], [60.10856294631958]
[  5.16   2.91 110.25], [60.27529835700989]
[  5.07   2.96 110.27], [60.441776514053345]
[  5.11   3.12 110.28], [60.60793328285217]
[  5.07   2.92 110.25], [60.77366876602173]
[  5.08   3.16 110.27], [60.93959403038025]
[  5.09   2.94 110.26], [61.10470271110535]
[  5.08   3.03 110.26], [61.27090930938721]
[  5.06   3.05 110.27], [61.436699628829956]
[  5.07   3.06 110.26], [61.603271484375]
[  5.05   3.06 110.26], [61.77057933807373]
[  5.05   3.08 110.27], [61.93781352043152]
[  5.05   3.06 110.27], [62.10449957847595]
[  5.04   3.08 110.27], [62.27140688896179]
[  5.03   3.08 110.25], [62.43671751022339]
[  5.01   3.11 110.26], [62.60179042816162]
[  5.     3.12 110.26], [62.767088413238525]
[  4.99   3.12 110.27], [62.93284773826599]
[  4.99   3.12 110.27], [63.097567558288574]
[  4.99   3.11 110.26], [63.26538610458374]
[  4.97   3.11 110.26], [63.4311900138855]
[  4.93   3.11 110.27], [63.598167419433594]
[  4.92   3.12 110.28], [63.76404309272766]
[  4.92   3.11 110.28], [63.933637619018555]
