[  0.   0. 110.], [32.83217811584473]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [49.80980920791626]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [49.97500276565552]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [50.139851808547974]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [50.30642533302307]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [50.47304630279541]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [50.63916230201721]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [50.80290412902832]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [50.96849799156189]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [51.13289737701416]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [51.29876899719238]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [51.4650514125824]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [51.6308650970459]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [51.797168016433716]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [51.96262192726135]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [52.12866735458374]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [52.2945122718811]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [52.460158586502075]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [52.62334847450256]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [52.78754758834839]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [52.95147347450256]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [53.12868070602417]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [53.305065870285034]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [53.473273038864136]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [53.64006519317627]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [53.80557131767273]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [53.97093057632446]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [54.13710308074951]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [54.3028781414032]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [54.46790933609009]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [54.634188413619995]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [54.79993414878845]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [54.965779542922974]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [55.133142709732056]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [55.29853630065918]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [55.464011907577515]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [55.62986207008362]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [55.79360055923462]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [55.95759844779968]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [56.12118649482727]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [56.284770488739014]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [56.449384927749634]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [56.612558126449585]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [56.77599620819092]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [56.94041132926941]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [57.10479784011841]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [57.269752502441406]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [57.4359986782074]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [57.60077357292175]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [57.76753091812134]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [57.93496584892273]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [58.1025276184082]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [58.268593072891235]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [58.434144020080566]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [58.59999203681946]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [58.76609826087952]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [58.93352556228638]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [59.099690675735474]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [59.267075300216675]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [59.43312358856201]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [59.598588943481445]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [59.77581238746643]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [59.94206762313843]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [60.108476877212524]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [60.27511382102966]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [60.441691160202026]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [60.607853412628174]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [60.773592948913574]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [60.93951630592346]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [61.10462832450867]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [61.270702600479126]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [61.43648076057434]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [61.603193283081055]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [61.77048707008362]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [61.93750548362732]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [62.104368448257446]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [62.271332025527954]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [62.4366340637207]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [62.601552963256836]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [62.766841888427734]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [62.93259525299072]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [63.09739899635315]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [63.26513743400574]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [63.43111062049866]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [63.59804058074951]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [63.763853788375854]
[4.68804131e-310 0.00000000e+000 4.68804059e-310], [63.93339395523071]
