[ 0.0 0.0 0.0],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.0 0.0],[ 185.35161512350336 185.35161512350288 185.35161512350288], [32.83225226402283]
[ 0.0 0.4521681197483305 0.45217532158920415],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.2271456453601276 0.22714623858551064],[ 185.35161512350336 185.35161512350288 185.35161512350288], [34.03706502914429]
[ 0.0 0.3119242280492329 0.3121961781925189],[ 185.54074634034282 185.58783409672873 185.58784407002554][ 0.0 0.08503002591403284 0.08482107073185285],[ 185.41736983992288 185.48779357163428 185.48781276703457], [34.21293020248413]
[ 0.0 0.2546892977139927 0.25473770100886545],[ 185.60159930001697 185.71046428430546 185.71053219906943][ 0.0 0.03766858432063173 0.03747699876033575],[ 185.42555884687272 185.5080821519292 185.5079890839611], [34.390477657318115]
[ 0.0 0.2432209904654503 0.24311806528871102],[ 185.60594046735685 185.77874032818715 185.77883540220748][ 0.0 0.031208816416449715 0.031188777180549073],[ 185.4177886086864 185.49391389414274 185.49375142668606], [34.55503582954407]
[ 0.0 0.25564400198147547 0.2554667943815218],[ 185.59338827682248 185.8282840707339 185.82836741644311][ 0.0 0.041930751148407386 0.04213289341722841],[ 185.40894072084933 185.47954379086664 185.479412208483], [34.72003531455994]
[ 0.0 0.2799327434921014 0.279707125546963],[ 185.5811126953457 185.87560712783173 185.8756501552967][ 0.0 0.05940493711662344 0.05984120900118872],[ 185.40374121219006 185.47592761824868 185.47592204806625], [34.88664245605469]
[ 0.0 0.30911277396981157 0.3088365023158078],[ 185.57531953393894 185.92722321872785 185.92720623404728][ 0.0 0.07913304281727403 0.07980963432295583],[ 185.4030340554505 185.48466234655936 185.4848727463372], [35.05337142944336]
[ 0.0 0.3395774477181103 0.33923879056634326],[ 185.57692985084614 185.98456065289506 185.98446921563976][ 0.0 0.09954954245939104 0.10047676105634151],[ 185.40648838239508 185.50401297293487 185.50446999412023], [35.21754789352417]
[ 0.0 0.3698711831247945 0.3694574636458467],[ 185.58477163850156 186.04686020930632 186.0466824277043][ 0.0 0.12026301910746033 0.12145606405851433],[ 185.4131028135904 185.53180832882236 185.5325754596878], [35.38252544403076]
[ 0.0 0.3992033999022915 0.39870242689375907],[ 185.59723185866346 186.11279487266557 186.1125199047122][ 0.0 0.1416823796307422 0.14315997406736183],[ 185.4221804583673 185.56610780301835 185.56722883135467], [35.54772710800171]
[ 0.0 0.4274406350149354 0.42684331610591],[ 185.61276395915473 186.18093388135 186.18055112760206][ 0.0 0.16427252827726216 0.16605347540932494],[ 185.43321546917272 185.60574494380916 185.60726127813362], [35.712615966796875]
[ 0.0 0.4546415764548405 0.45394285239576193],[ 185.6301860982774 186.25010792591183 186.24960709711934][ 0.0 0.1884505065067211 0.19054978074852266],[ 185.44592030183364 185.65014648803253 185.65209775376485], [35.877201080322266]
[ 0.0 0.48089845415962845 0.4800987444618669],[ 185.64867833816916 186.3194504421237 186.31882222062592][ 0.0 0.21454296359624878 0.216966864662933],[ 185.46016898302778 185.69915064842914 185.7015733425309], [36.04244542121887]
[ 0.0 0.5062797711434459 0.5053874512680447],[ 185.6677005435639 186.3883455050531 186.38758278431055][ 0.0 0.2427991480588227 0.24553875518183535],[ 185.475939019716 185.7528446335448 185.75576889026414], [36.20741415023804]
[ 0.0 0.5308177501203769 0.5298533016107478],[ 185.6869045070542 186.45635743906152 186.45545726865345][ 0.0 0.27341643607687455 0.2764381134699185],[ 185.4932683524289 185.8114515107849 185.81489566727714], [36.374271631240845]
[ 0.0 0.5545124667322314 0.5535152429578536],[ 185.70606450867285 186.5231701046847 186.52213664392139][ 0.0 0.30656431197936584 0.30979530760691987],[ 185.5122274667127 185.8752615378057 185.87922369081093], [36.54131603240967]
[ 0.0 0.5773391942815308 0.5763783257763297],[ 185.72502966574905 186.5885425623262 186.58739158687666][ 0.0 0.34240362534761004 0.3457096495680163],[ 185.53290350827214 185.94459603254577 185.94904107851602], [36.70676136016846]
[ 0.0 0.5992533017434292 0.5984452748053688],[ 185.7436940535954 186.65227933569653 186.65104520670923][ 0.0 0.3811026069543588 0.3842523410810036],[ 185.55539161721333 186.0197916097811 186.02463120640726], [36.8721387386322]
[ 0.0 0.6201906872417775 0.6197278467827549],[ 185.76197901680132 186.71421086106116 186.7129574525967][ 0.0 0.4228528212591302 0.42546103087743026],[ 185.57979085503115 186.10119752659514 186.10625873379493], [37.037797927856445]
[ 0.0 0.6400625994635806 0.6402597526055613],[ 185.77982318710443 186.77417995802452 186.77301800875242][ 0.0 0.4678892641931512 0.4693246198944526],[ 185.60620252744195 186.18918195558257 186.19415755111874], [37.202675580978394]
[ 0.0 0.6587429252728336 0.6601142465586731],[ 185.79717704373914 186.8320307535568 186.83114573954086][ 0.0 0.516520453840488 0.515754618313326],[ 185.63472959728887 186.28414628598316 186.28851512319835], [37.36976623535156]
[ 0.0 0.6760442269990361 0.6794313718322893],[ 185.81400004289694 186.88759688526457 186.88729428173775][ 0.0 0.5691773457233334 0.5645354159696055],[ 185.66547654011023 186.38654975023846 186.3894476811554], [37.534483432769775]
[ 0.0 0.6916754104577864 0.6984629492533473],[ 185.8302591904814 186.94068556909247 186.9414651202212][ 0.0 0.6264956561646005 0.61523940658349],[ 185.6985493206463 186.4969502748637 186.49695873738298], [37.700204372406006]
[ 0.0 0.7051679267973263 0.7176489671033047],[ 185.84592847341594 186.9910528965785 186.9937317262529][ 0.0 0.6894567932631493 0.6670819781745858],[ 185.7340552311111 186.61607261698265 186.6108688136041], [37.86534929275513]
[ 0.0 0.715747313354038 0.7377495341135101],[ 185.86098887459178 187.03836298315218 187.04428169319164][ 0.0 0.7596314336994947 0.7186718844932363],[ 185.7721025885342 186.74492379495592 186.73069607679938], [38.02989912033081]
[ 0.0 0.7221091151259034 0.7600755249717588],[ 185.87542902806322 187.08211858929621 187.09348961178182][ 0.0 0.8396033994146533 0.7675777722926553],[ 185.81280046818486 186.88499111813266 186.85545254435866], [38.19541311264038]
[ 0.0 0.7220278781460091 0.786895359141732],[ 185.88924715907962 187.12154203098603 187.14204383475786][ 0.0 0.933710589191773 0.8095696269009939],[ 185.85625892796074 187.0385850479225 186.98329359302073], [38.36046385765076]
[ 0.0 0.7116805850884012 0.8221566072217951],[ 185.90245651188386 187.1553703314222 187.19116947030054][ 0.0 1.0493388791919993 0.8372846613156978],[ 185.90259151858132 187.20943730356993 187.11091130503084], [38.525819301605225]
