[0. 0. 0.], [1.5827009677886963]
[0. 0. 0.], [1.997558832168579]
[0. 0. 0.], [2.0873680114746094]
[0. 0. 0.], [2.180772542953491]
[0. 0. 0.], [2.2697620391845703]
[0. 0. 0.], [2.358006477355957]
[0. 0. 0.], [2.4466257095336914]
[0. 0. 0.], [2.536486864089966]
[0. 0. 0.], [2.6223230361938477]
[0. 0. 0.], [2.7165329456329346]
[0. 0. 0.], [2.807450771331787]
[0. 0. 0.], [2.893719434738159]
[0. 0. 0.], [2.9857349395751953]
[0. 0. 0.], [3.0767323970794678]
[0. 0. 0.], [3.1635637283325195]
[0. 0. 0.], [3.257688522338867]
[0. 0. 0.], [3.345630168914795]
[0. 0. 0.], [3.4391956329345703]
[0. 0. 0.], [3.5415585041046143]
[0. 0. 0.], [3.6426477432250977]
[0. 0. 0.], [3.735647678375244]
[0. 0. 0.], [3.8270323276519775]
[0. 0. 0.], [3.914637804031372]
[0. 0. 0.], [4.008075714111328]
[0. 0. 0.], [4.101709842681885]
[0. 0. 0.], [4.18939208984375]
