[ 0.0 0.0 0.0],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.0 0.0],[ 185.35161512350336 185.35161512350288 185.35161512350288], [37.36922359466553]
[ 1.028765115254617e-05 0.0 3.880632283071452e-06],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 4.790646608394877e-06 0.0 2.3266635384017496e-06],[ 185.35161512350336 185.35161512350288 185.35161512350288], [38.56440830230713]
[ 0.0 1.2666802186689816 1.2739208900084726],[ 185.35161918029726 185.35161808475135 185.35161846595832][ 0.0 0.6372199814821556 0.6399998592380481],[ 185.35161755487323 185.351616139081 185.35161689524045], [38.73032355308533]
[ 0.0 0.9169211188850618 0.9205244781003556],[ 185.883634802882 186.01518000642994 186.01605717530563][ 0.0 0.3109615924757381 0.31180975295116814],[ 185.54512777491226 185.74249057108506 185.7434045033151], [38.89499640464783]
[ 0.0 0.5427408967187572 0.4191893606816668],[ 186.0762516486906 186.38103420132768 186.38279030811552][ 0.0 0.07106766333463843 0.024114488761075904],[ 185.59124309267008 185.85062204949924 185.85162514714852], [39.06031847000122]
[ 0.0 0.30516442292810375 0.42714561140261675],[ 185.98770259273599 186.45300618622505 186.44142287395263][ 0.0 0.018091197580538856 0.03840024220378509],[ 185.54282677304576 185.77480209585704 185.762913372658], [39.22547507286072]
[ 0.0 0.9759462890405346 0.927277382069422],[ 185.8526888501345 186.43924229938554 186.4367511081985][ 0.0 0.4497869147900016 0.40793135811721964],[ 185.49563024224608 185.69753645768813 185.68737317598337], [39.3900625705719]
[ 0.0 0.7696757603482074 0.8655585655675985],[ 185.99329146567868 186.73870812245914 186.73367499683485][ 0.0 0.3926547299888547 0.37353499192009204],[ 185.57384090130438 185.89680300078763 185.87471860369274], [39.5550103187561]
[ 0.0 0.8233097228581113 0.8002636071727497],[ 186.01502192768825 186.90962514455785 186.9167362088235][ 0.0 0.4936793661000726 0.4100260456862339],[ 185.60798661450966 186.02842749584786 185.99667520475234], [39.7196044921875]
[ 0.0 0.7724143938202467 0.9241264243816267],[ 186.00704162282287 187.04529983081656 187.05662301400923][ 0.0 0.602349488581248 0.5214505038650579],[ 185.64314891995855 186.1814522896622 186.1236596235861], [39.88436841964722]
[ 0.0 1.0209251901901113 1.0748741246049218],[ 186.00097132888754 187.16252568971234 187.1975855575125][ 0.0 0.9057717689340754 0.7071667255506636],[ 185.69037582207926 186.37290768862334 186.2847949266007], [40.04896068572998]
[ 0.0 0.9484009533904851 1.172798554593327],[ 186.06957215660205 187.3577176878107 187.4146548567756][ 0.0 1.0902305467927278 0.7814533551349564],[ 185.78555948810035 186.69524230387952 186.54213887557688], [40.21454644203186]
[ 0.0 1.0308621588268032 1.2819070599529518],[ 186.10975075207924 187.50671649896228 187.61033226781507][ 0.0 1.438477088156216 0.8492817998947941],[ 185.8798399545731 187.05314791724496 186.79271962655196], [40.37956643104553]
[ 0.0 0.9684134583794441 1.518114750036749],[ 186.16627624351673 187.65925369921058 187.82961623865094][ 0.0 1.8628088480104328 0.8410208851382042],[ 185.99714632485012 187.51637676816506 187.05557204374333], [40.543192863464355]
[ 0.0 0.8614324388314945 1.7737735771147052],[ 186.23163356782692 187.79032124643723 188.0853841342192][ 0.0 2.415490093326088 0.6525269255889239],[ 186.1321687502564 188.10138887183007 187.28767696443953], [40.70665264129639]
[ 0.0 0.7613145004551206 2.1052809806317696],[ 186.2979992569416 187.8796291002346 188.38463478481134][ 0.0 3.1255977675782556 0.2731361232752629],[ 186.27669952697775 188.82896998785503 187.41575840261663], [40.86993932723999]
[ 0.0 0.8096459694637614 2.2755375042076817],[ 186.3833256684066 187.93957788102728 188.76231505639933][ 0.0 3.737544591625254 0.0],[ 186.43243211255057 189.73153021496782 187.38394337777123], [41.03187322616577]
[ 0.0 1.2739491934815388 2.1676126247202214],[ 186.47836221375712 187.9945012296805 189.17364295955][ 0.0 3.9681096994089717 0.0],[ 186.59174052099135 190.70733183125373 187.28086214790514], [41.19573426246643]
[ 0.0 1.7547499794796309 2.302024708942883],[ 186.60018390183265 188.1490103122572 189.57160673525263][ 0.0 3.536705730894785 0.1278705096949281],[ 186.72976015017963 191.52574059757723 187.23331484172107], [41.3589825630188]
[ 0.0 2.1845040048452704 2.0014202482706076],[ 186.78158130809788 188.48771090201564 190.00350788458724][ 0.0 2.6856136523164196 0.751386553450923],[ 186.78757920130732 191.8935452164442 187.20686969716243], [41.52447867393494]
[ 0.0 2.4353364111160065 1.9021314589874327],[ 186.90879220306653 188.90431900113398 190.27420077833008][ 0.0 1.861413868543137 1.427606517888579],[ 186.80760021443845 191.76934846937596 187.45079526906076], [41.68768382072449]
[ 0.0 2.6879505089988376 1.9958871100880693],[ 187.00901930127813 189.3771692826632 190.43904466680493][ 0.0 1.2924649567950817 1.983265377081747],[ 186.82853896864134 191.32395708698814 187.94044241689076], [41.850961446762085]
