[ 0.0 0.0 0.0],[ 185.35161512350348 185.35161512350302 185.35161512350288][ 0.0 0.0 0.0],[ 185.35161512350322 185.35161512350282 185.35161512350237], [8.835158109664917]
[ 0.0 0.25443796987059153 0.25444454974500447],[ 185.35161512350348 185.35161512350302 185.35161512350288][ 0.0 0.09731802668716129 0.09731951096558425],[ 185.35161512350322 185.35161512350282 185.35161512350237], [9.741986513137817]
[ 0.0 0.17599476760750818 0.17601703445628117],[ 185.44825788576617 185.4755595085099 185.47556278680943][ 0.0 0.012524978237530229 0.012515585147383195],[ 185.37943171115046 185.40406385134847 185.40406756103485], [9.870285749435425]
[ 0.0 0.13134237396666837 0.13133992769007208],[ 185.47816752815856 185.54017225813658 185.5401809815019][ 0.0 0.0 0.0],[ 185.37828389983977 185.39779518801663 185.39779251282857], [10.005690574645996]
[ 0.0 0.1311842629976922 0.13118838450314302],[ 185.47543102553655 185.569696692078 185.56970630931977][ 0.0 0.0 0.0],[ 185.37267620970732 185.38641513478825 185.3864124973028], [10.134267807006836]
[ 0.0 0.1483585411276872 0.14836557256126995],[ 185.46813155817546 185.59372358215828 185.59373398654216][ 0.0 0.0 0.0],[ 185.3677569379274 185.3779889767895 185.3779864434131], [10.262304067611694]
[ 0.0 0.16798049598648698 0.16798952296885103],[ 185.46534208779084 185.62200443062113 185.62201652003634][ 0.0 0.0 0.0],[ 185.3639927543083 185.37164393588668 185.37164164729808], [10.386031150817871]
[ 0.0 0.18751147885503047 0.1875222071182802],[ 185.4669793672566 185.65481964786073 185.6548341277564][ 0.0 0.0 0.0],[ 185.3611051975798 185.3669250123126 185.36692029356558], [10.510577917098999]
[ 0.0 0.20627848160844606 0.20599159315522136],[ 185.47190859088195 185.69101265968018 185.69103018892957][ 0.0 0.0006765077909636749 0.0010194940663991396],[ 185.35907732589467 185.36333075211164 185.3633262002705], [10.640038967132568]
[ 0.0 0.22383115663931052 0.22359538689266054],[ 185.47898458736944 185.72929884875305 185.72926235202772][ 0.0 0.002996728343366127 0.003529132565648344],[ 185.35788117699755 185.3609922905834 185.36114138888163], [10.766820669174194]
[ 0.0 0.24216608426006883 0.2418899862844496],[ 185.48735377003337 185.7685713857827 185.76847512660333][ 0.0 0.005390031210272542 0.0061124820356640835],[ 185.35725920764574 185.36073545471484 185.36107333455016], [10.896201610565186]
[ 0.0 0.2607941235129146 0.2604468801856592],[ 185.4970068848124 185.80891970267066 185.80875498262702][ 0.0 0.0076285636032283775 0.008565892227619974],[ 185.35719793415916 185.36201338451576 185.362579867841], [11.020756006240845]
[ 0.0 0.27928514686048933 0.2788481952122349],[ 185.50772921910712 185.85021924062215 185.849974958634][ 0.0 0.009849828872927754 0.011036920645742711],[ 185.35761710898865 185.36431444242208 185.36513988343864], [11.154624223709106]
[ 0.0 0.2975778734906652 0.297034160665568],[ 185.5191892644865 185.89216812062276 185.89183083564365][ 0.0 0.012178820870553672 0.013657767718000695],[ 185.35829697037437 185.36741714397112 185.36855455836468], [11.288914442062378]
[ 0.0 0.31569264936911406 0.3150237592772993],[ 185.5311218204644 185.9345029783616 185.9340567016739][ 0.0 0.01471661498698639 0.01653687176370275],[ 185.35927114730464 185.371157734928 185.37264900049277], [11.430778980255127]
[ 0.0 0.3336054173609504 0.33278999008860294],[ 185.54334530907926 185.97703116585615 185.97645704008968][ 0.0 0.017592838182830677 0.01981203526383054],[ 185.3606075589538 185.37545959169705 185.3773477413975], [11.557781457901001]
[ 0.0 0.35142586349909033 0.35043917106641],[ 185.5557244991653 186.01959138769377 186.01886724874151][ 0.0 0.020783831799246963 0.02346933956431536],[ 185.36206569263098 185.38048556731275 185.3828501366737], [11.678720712661743]
[ 0.0 0.3690884341322708 0.36790085512367326],[ 185.56820262823973 186.0621148879191 186.0612147438842][ 0.0 0.02437536625763061 0.027606354136311663],[ 185.36389978177155 185.38616086102894 185.3890422973604], [11.799988746643066]
[ 0.0 0.38666900465424975 0.38524554615647577],[ 185.5807165261957 186.1045160656794 186.103409358559][ 0.0 0.02832656503780156 0.03219655238335128],[ 185.3658840902532 185.3926441467849 185.39616758128923], [11.927728652954102]
[ 0.0 0.4041151464152694 0.4024135356815368],[ 185.59324708786474 186.1467671525645 186.14541787066514][ 0.0 0.03268434739662567 0.03730453215421437],[ 185.3681332481665 185.39992898413308 185.40420317952672], [12.049808263778687]
[ 0.0 0.4214733336517037 0.41944286532293157],[ 185.60576122053797 186.18882050069442 186.18718599191996][ 0.0 0.037414060713073766 0.04291781207832152],[ 185.37066309062993 185.40806824493717 185.4132216962582], [12.180252075195312]
[ 0.0 0.4388845675146836 0.43646377307980316],[ 185.61824990123532 186.23066248894654 186.2286920074815][ 0.0 0.04233853548839467 0.04888679400427098],[ 185.37348227370364 185.41708213406378 185.42326737960386], [12.305439233779907]
[ 0.0 0.4558960686660191 0.4530085043915064],[ 185.63075034384312 186.27235595448616 186.26998877481049][ 0.0 0.04786447341738342 0.05565237031739677],[ 185.3765704651368 185.42688080329705 185.43428000021123], [12.43140435218811]
[ 0.0 0.47295173530150075 0.4695057341953888],[ 185.6431309122547 186.31371723718502 186.31088015161754][ 0.0 0.05369269433791399 0.06295810650966921],[ 185.3799805968839 185.43764823745374 185.44648035822655], [12.551582098007202]
[ 0.0 0.4899212845114466 0.4858022878446612],[ 185.65545377933773 186.35482491169475 186.351429378101][ 0.0 0.05985832570089568 0.07089377413902376],[ 185.383709361814 185.44934184714546 185.4598713826564], [12.681029558181763]
[ 0.0 0.5068119778160967 0.5018774994900349],[ 185.66771195439284 186.3956760323376 186.39161415042963][ 0.0 0.06632786397049832 0.07949522247149539],[ 185.38776462625373 185.46195732555898 185.4745059851635], [12.806905508041382]
