[  0.   0. 110.], [4.903535604476929]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [11.916542053222656]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [12.05452847480774]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [12.20483946800232]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [12.335938930511475]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [12.4695405960083]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [12.61611533164978]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [12.752651691436768]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [12.901289939880371]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [13.038143873214722]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [13.179264545440674]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [13.315138578414917]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [13.465477228164673]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [13.598243951797485]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [13.741559267044067]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [13.889775037765503]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.021614789962769]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.166878461837769]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.298986434936523]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.426103353500366]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.560518980026245]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.700390100479126]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.841988325119019]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [14.972757339477539]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [15.108728885650635]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [15.249261617660522]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [15.390965461730957]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [15.529248714447021]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [15.669022798538208]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [15.80267596244812]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [15.949311017990112]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [16.085936069488525]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [16.219827890396118]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [16.352410793304443]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [16.48505187034607]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [16.617976665496826]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [16.751652002334595]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [16.88489079475403]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.01519465446472]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.155521392822266]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.27873468399048]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.40580153465271]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.531362056732178]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.666717529296875]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.799083471298218]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [17.930606603622437]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [18.06430697441101]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [18.20955514907837]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [18.338106393814087]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [18.467106342315674]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [18.596765518188477]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [18.736005067825317]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [18.873794555664062]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.00321125984192]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.136075735092163]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.285691261291504]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.412522554397583]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.539434671401978]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.663827657699585]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.794798612594604]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [19.926008701324463]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.056883096694946]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.183477878570557]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.321043491363525]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.447697639465332]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.579936265945435]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.70855450630188]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.834794759750366]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [20.96094799041748]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [21.09405517578125]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [21.234689950942993]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [21.365469217300415]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [21.499476432800293]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [21.630346059799194]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [21.759764671325684]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [21.892743587493896]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.02945041656494]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.1610050201416]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.292144060134888]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.423279523849487]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.551836729049683]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.691181659698486]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.819247722625732]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [22.956750869750977]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [23.081148862838745]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [23.21885085105896]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [23.355862140655518]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [23.480652570724487]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [23.61083722114563]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [23.73531675338745]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [23.871763944625854]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.003445863723755]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.136981964111328]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.26923894882202]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.396520376205444]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.524386644363403]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.662484169006348]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.794260501861572]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [24.92616319656372]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.058184146881104]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.19232726097107]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.32519841194153]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.447238445281982]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.579440355300903]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.712671995162964]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.84398651123047]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [25.9727520942688]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [26.11607813835144]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [26.247464418411255]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [26.385524034500122]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [26.51510000228882]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [26.64400625228882]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [26.7757670879364]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [26.914395332336426]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.04831027984619]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.188010215759277]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.328173875808716]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.456146478652954]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.58166265487671]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.71287727355957]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.845110177993774]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [27.975159645080566]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [28.117029190063477]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [28.25348401069641]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [28.38280439376831]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [28.512714624404907]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [28.644360542297363]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [28.776565313339233]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [28.91733956336975]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.05010724067688]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.17958641052246]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.308188676834106]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.432466983795166]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.555907011032104]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.694411516189575]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.82539176940918]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [29.9568989276886]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.083512544631958]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.20956325531006]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.342707872390747]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.4676034450531]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.599884748458862]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.72976851463318]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.859150886535645]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [30.99133276939392]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [31.12843418121338]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [31.257920503616333]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [31.390663623809814]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [31.5244243144989]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [31.65236783027649]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [31.78394317626953]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [31.915531873703003]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.04390478134155]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.17691946029663]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.30341172218323]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.43868017196655]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.56763482093811]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.69904923439026]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.83534789085388]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [32.96815800666809]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [33.09743356704712]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [33.227880239486694]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [33.363733530044556]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [33.49411487579346]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [33.622472524642944]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [33.7515971660614]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [33.87968158721924]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.02729105949402]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.15496301651001]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.28919816017151]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.41858172416687]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.54898500442505]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.6927969455719]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.81793165206909]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [34.951743841171265]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [35.084476709365845]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [35.21092438697815]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [35.35216045379639]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [35.483428716659546]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [35.61390805244446]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [35.74791502952576]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [35.87700080871582]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.01381707191467]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.1532301902771]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.2831826210022]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.41272783279419]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.5433714389801]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.674991846084595]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.803547620773315]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [36.935317516326904]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [37.06962275505066]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [37.2043194770813]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [37.349817752838135]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [37.491596698760986]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [37.638296127319336]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [37.766595125198364]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [37.90083289146423]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [38.02221393585205]
[6.90255138e-310 2.12199579e-314 4.68531303e-310], [38.15587568283081]
