[ 0.0 0.0 0.0],[ 185.35161512350334 185.35161512350317 185.35161512350294][ 0.0 0.0 0.0],[ 185.3516151235032 185.35161512350274 185.35161512350254], [4.903452157974243]
[ 0.0 0.25158315282223026 0.25158971542749187],[ 185.35161512350334 185.35161512350317 185.35161512350294][ 0.0 0.1000391798007825 0.100040669215576],[ 185.3516151235032 185.35161512350274 185.35161512350254], [5.873042345046997]
[ 0.0 0.1738887466769261 0.17391532245887206],[ 185.44701263201407 185.47393594839357 185.4739392486411][ 0.0 0.016547155685918854 0.016534143691770472],[ 185.3796121266849 185.40573626489336 185.40574008412864], [6.007886648178101]
[ 0.0 0.13334037920125238 0.13333589844543345],[ 185.47645930636327 185.53766028086036 185.53766993655938][ 0.0 0.0 0.0],[ 185.37915014052717 185.4014238310408 185.40141990013728], [6.1410300731658936]
[ 0.0 0.13106871133662243 0.13107289503509964],[ 185.4747152630236 185.56871473638142 185.568725098789][ 0.0 0.0 0.0],[ 185.3733823786055 185.38910117765042 185.3890975758663], [6.273544073104858]
[ 0.0 0.14758093987283935 0.14758828011538536],[ 185.4674874300275 185.59282641775357 185.59283783520536][ 0.0 0.0 0.0],[ 185.36830702002445 185.3799993491892 185.379996031486], [6.402594566345215]
[ 0.0 0.1671123745005365 0.16712184071763683],[ 185.46435221307559 185.62087773081373 185.6208909559855][ 0.0 0.0 0.0],[ 185.36440081225894 185.3731539386971 185.37315102545196], [6.539240837097168]
[ 0.0 0.1846274152675983 0.18438941706436837],[ 185.46566495349924 185.6534601177548 185.65347591485727][ 0.0 0.002328256073587154 0.0026123613959758442],[ 185.36140305076674 185.3680595500022 185.36805412034235], [6.681090354919434]
[ 0.0 0.20211291192456063 0.20191642869216278],[ 185.46962916250894 185.68837836978545 185.68834924119358][ 0.0 0.005801793070961998 0.00624530059768302],[ 185.35970285551886 185.36561569945488 185.3657361994242], [6.81728458404541]
[ 0.0 0.22055420984528426 0.2203248494278276],[ 185.47571388900377 185.7250218335519 185.7249428886424][ 0.0 0.009035440466812502 0.009638356151493518],[ 185.35914449751516 185.3658397600925 185.36612574769092], [6.951566457748413]
[ 0.0 0.23917979216304885 0.23889131123801152],[ 185.48375675226612 185.76340203938838 185.76326611988617][ 0.0 0.011920712407876283 0.012703848220029339],[ 185.35922871418825 185.36800752602548 185.3684812049327], [7.077611207962036]
[ 0.0 0.25764376132899 0.2572800208803097],[ 185.49331238425825 185.80318834206602 185.8029862308756][ 0.0 0.014589442539512385 0.015582555330686667],[ 185.359767682832 185.3714047387645 185.37210215192758], [7.208536624908447]
[ 0.0 0.2759647044662652 0.27551085692658583],[ 185.50391021150404 185.84396123153138 185.84368164058816][ 0.0 0.017120827588368186 0.01836026679020486],[ 185.36083193016074 185.37549173700398 185.3764398397981], [7.346238851547241]
[ 0.0 0.29391300394912206 0.29335273345820956],[ 185.5152112494449 185.88540931460452 185.88503867413718][ 0.0 0.01989560968624128 0.02142436254526851],[ 185.3620219718386 185.38013349146053 185.38137738930774], [7.480135917663574]
[ 0.0 0.31168952538013805 0.3110047582997145],[ 185.5268966822029 185.92717512440797 185.92669725307493][ 0.0 0.022953961384977902 0.02482177657829262],[ 185.36342478153398 185.38530469312522 185.38689445614654], [7.613272666931152]
[ 0.0 0.329339180045762 0.328508566845964],[ 185.5388158990205 185.96908146471895 185.96847731570958][ 0.0 0.026344962448835392 0.028609693900902115],[ 185.36518138006014 185.3909891448278 185.39295634637105], [7.746979713439941]
[ 0.0 0.3467693029047509 0.34576776698620815],[ 185.5508799117245 186.0110158646407 186.01026309241252][ 0.0 0.030216459877296556 0.0329456532425673],[ 185.36704813013364 185.3973502198505 185.39978552326846], [7.878129243850708]
[ 0.0 0.36418150666599886 0.36297974542073624],[ 185.56299550199876 186.05284426991565 186.05191665379388][ 0.0 0.034430615001432824 0.03770351928386341],[ 185.369168303492 185.40448047302365 185.40746358414313], [8.013543605804443]
