[0. 0. 0.], [7.163426876068115]
[ 0.    0.   58.01], [8.436066389083862]
[ 0.  0. 58.], [8.559574604034424]
[ 0.    0.   58.01], [8.6759512424469]
[ 0.  0. 58.], [8.787961483001709]
[0.000e+00 1.000e-02 5.801e+01], [8.903104305267334]
[ 0.  0. 58.], [9.015492916107178]
[ 0.  0. 58.], [9.12768840789795]
[ 0.    0.   58.01], [9.242372512817383]
[ 0.  0. 58.], [9.354866981506348]
[ 0.49 -0.86 58.16], [9.467535734176636]
[ 1.01 -0.43 58.28], [9.58440613746643]
[ 1.67  0.11 58.39], [9.699888706207275]
[ 1.77 -0.11 58.43], [9.81439995765686]
[ 1.88 -0.31 58.46], [9.929110288619995]
[ 2.1  -0.48 58.5 ], [10.048215627670288]
[ 2.38 -0.5  58.55], [10.162497997283936]
[ 2.74 -0.37 58.61], [10.274894952774048]
[ 3.13 -0.28 58.67], [10.389763116836548]
[ 3.54 -0.28 58.73], [10.504064321517944]
[ 3.9  -0.26 58.78], [10.620221376419067]
[ 4.04 -0.5  58.81], [10.750457048416138]
[ 4.33 -0.68 58.85], [10.86530876159668]
[ 4.84 -0.66 58.9 ], [10.980962753295898]
[ 5.34 -0.42 58.95], [11.097115993499756]
[ 5.95 -0.39 59.  ], [11.210625171661377]
[ 6.6  -0.38 59.03], [11.325820207595825]
[ 6.85 -0.62 59.05], [11.439751148223877]
[ 7.21 -0.84 59.06], [11.55251169204712]
[ 7.68 -0.89 59.07], [11.664870500564575]
[ 8.3  -0.94 59.07], [11.781477451324463]
[ 9.02 -0.85 59.07], [11.893700122833252]
[ 9.83 -0.77 59.03], [12.01941967010498]
[10.62 -0.64 58.98], [12.133348941802979]
[11.5  -0.55 58.91], [12.24799132347107]
[12.01 -1.08 58.85], [12.36302137374878]
[12.55 -1.26 58.79], [12.483244895935059]
[13.48 -1.38 58.65], [12.598036766052246]
[14.44 -1.25 58.48], [12.71323823928833]
[15.46 -1.06 58.28], [12.837874412536621]
[16.63 -1.18 58.  ], [12.952326536178589]
[17.78 -1.12 57.69], [13.078020811080933]
[18.82 -1.18 57.35], [13.19571828842163]
[19.66 -1.63 57.05], [13.313844203948975]
[20.66 -1.87 56.66], [13.433620691299438]
[21.96 -1.95 56.11], [13.551112174987793]
[23.52 -1.95 55.37], [13.674105644226074]
[25.12 -1.75 54.53], [13.800878286361694]
[26.75 -1.61 53.56], [13.926265239715576]
[28.47 -1.5  52.41], [14.050267696380615]
[29.86 -1.67 51.35], [14.182774066925049]
[30.9  -2.27 50.44], [14.306270360946655]
[32.54 -2.49 48.93], [14.424872398376465]
[34.34 -2.58 47.09], [14.538065195083618]
[35.49 -2.17 45.9 ], [14.650983095169067]
[35.5  -2.91 45.77], [14.764929294586182]
[35.21 -3.87 45.94], [14.882100820541382]
[35.16 -4.43 45.88], [14.994772672653198]
[35.14 -5.18 45.7 ], [15.108511686325073]
[35.07 -5.5  45.71], [15.220818996429443]
[35.05 -5.83 45.64], [15.334178447723389]
[34.99 -6.1  45.64], [15.447268962860107]
[34.94 -6.29 45.63], [15.564380407333374]
[35.03 -6.72 45.39], [15.676781177520752]
[35.03 -6.97 45.31], [15.796354055404663]
[34.92 -7.29 45.33], [15.90801215171814]
