[0. 0. 0.], [2.395451784133911]
[ 0.  0. 58.], [3.9357311725616455]
[-2.000e-02  0.000e+00  5.797e+01], [4.093085050582886]
[-3.000e-02  1.000e-02  5.795e+01], [4.23064923286438]
[-3.000e-02  1.000e-02  5.795e+01], [4.384124994277954]
[-3.000e-02  1.000e-02  5.794e+01], [4.53984260559082]
[-3.000e-02  1.000e-02  5.794e+01], [4.678130626678467]
[-4.000e-02  1.000e-02  5.794e+01], [4.820737600326538]
[-4.000e-02  1.000e-02  5.794e+01], [4.956944704055786]
[-4.000e-02  1.000e-02  5.794e+01], [5.097524642944336]
[-4.000e-02  1.000e-02  5.794e+01], [5.246143102645874]
[-4.000e-02  1.000e-02  5.794e+01], [5.383786201477051]
[ 0.12  0.27 57.95], [5.522817611694336]
[ 0.52  0.7  58.01], [5.671792268753052]
[ 1.09  0.24 58.17], [5.836228847503662]
[ 1.45  0.11 58.25], [5.985896348953247]
[ 1.56  0.39 58.26], [6.1236419677734375]
[ 1.65  0.4  58.27], [6.272348642349243]
[ 1.93  0.39 58.32], [6.422349452972412]
[ 2.4   0.41 58.39], [6.575395107269287]
[ 2.78  0.25 58.46], [6.7244274616241455]
[ 3.17  0.11 58.53], [6.885943174362183]
[ 3.64  0.32 58.57], [7.023792266845703]
[ 4.06  0.41 58.62], [7.180552244186401]
[ 4.57  0.48 58.67], [7.329340934753418]
[ 5.24  0.34 58.74], [7.488164186477661]
[5.960e+00 3.000e-02 5.881e+01], [7.635656833648682]
[ 6.94 -0.09 58.87], [7.777328014373779]
[ 7.64  0.14 58.88], [7.921420097351074]
[ 8.31  0.07 58.89], [8.068401098251343]
[ 9.46  0.21 58.86], [8.22437047958374]
[ 1.041e+01 -5.000e-02  5.884e+01], [8.376349687576294]
[11.7  -0.14 58.74], [8.506696462631226]
[12.83 -0.25 58.63], [8.658059120178223]
[13.7  0.1 58.5], [8.805039882659912]
[14.9   0.   58.31], [8.946158647537231]
[16.06 -0.26 58.09], [9.096082925796509]
[17.35 -0.21 57.78], [9.22959589958191]
[18.51 -0.14 57.47], [9.369916200637817]
[19.6  -0.32 57.14], [9.50768232345581]
[20.76 -0.09 56.72], [9.657598972320557]
[ 2.170e+01 -4.000e-02  5.637e+01], [9.804440259933472]
[22.83 -0.28 55.9 ], [9.949873685836792]
[24.   -0.1  55.37], [10.094769954681396]
[24.71 -0.31 55.01], [10.234341621398926]
[25.7  -0.11 54.51], [10.37659215927124]
[26.67  0.   53.96], [10.509849786758423]
[ 2.743e+01 -5.000e-02  5.351e+01], [10.646364212036133]
[ 2.818e+01 -3.000e-02  5.306e+01], [10.784474611282349]
[29.06 -0.1  52.47], [10.928884983062744]
[29.92 -0.19 51.87], [11.060307025909424]
[30.81 -0.17 51.21], [11.20472502708435]
[31.77  0.11 50.48], [11.344141244888306]
[32.13 -0.52 50.17], [11.492201566696167]
[33.89  0.37 48.65], [11.643391609191895]
[33.04 -0.91 49.38], [11.790080785751343]
[37.44 -0.18 44.98], [11.931467056274414]
[27.95 -1.25 53.11], [12.070476293563843]
[41.77 -1.59 38.87], [12.216638803482056]
[13.36  1.05 57.96], [12.356481790542603]
[39.8   3.17 41.81], [12.49391484260559]
[22.08  3.73 56.15], [12.639399290084839]
[42.72  6.19 36.87], [12.770471096038818]
[19.74  4.26 56.41], [12.922004461288452]
[46.59  8.11 27.09], [13.071540117263794]
[24.04  5.78 54.58], [13.222303628921509]
[43.85  7.18 34.12], [13.370625257492065]
[27.44  6.07 52.74], [13.517658948898315]
[45.42  5.24 31.04], [13.667344570159912]
[29.67  8.18 51.17], [13.824099063873291]
[46.26  3.98 29.07], [13.972293853759766]
[40.08 12.44 39.28], [14.123710870742798]
[47.48  1.32 25.67], [14.275713443756104]
[44.76 13.88 29.19], [14.431294918060303]
[ 27.36 -31.64  37.85], [14.572121143341064]
[-21.25  38.9   35.05], [14.744712829589844]
[-15.43 -50.14  13.24], [14.89906907081604]
[ 10.22 -10.7   71.48], [15.04066801071167]
[-25.01 -43.5   28.7 ], [15.18877100944519]
[ 28.98 -24.41  53.13], [15.336119413375854]
