[ 0.0 0.0 0.0],[ 167.86561369675735 167.8656136967572 167.86561369675752][ 0.0 0.0 0.0],[ 167.8656136967573 167.86561369675684 167.86561369675724], [2.708162546157837]
[ 1.2705476303072825e-05 0.0 6.038727458425879e-06],[ 167.86561369675735 167.8656136967572 167.86561369675752][ 2.759347578167232e-06 0.0 2.84346110419824e-07],[ 167.8656136967573 167.86561369675684 167.86561369675724], [3.5816266536712646]
[ 0.0 6.140189851542447e-06 3.3192349044348226e-06],[ 167.86561830149577 167.86561673421573 167.8656175280489][ 0.0 0.0 0.0],[ 167.86561463234116 167.8656142356968 167.86561405213604], [3.7026607990264893]
[ 0.0 1.2973516756521376e-06 7.451635692710609e-07],[ 167.8656192332035 167.86561787846023 167.86561855701706][ 0.0 0.0 0.0],[ 167.86561468514634 167.86561386621983 167.8656139550749], [3.827627420425415]
[ 0.0 0.0 0.0],[ 167.8656184167083 167.86561715477933 167.86561778341218][ 0.0 0.0 0.0],[ 167.8656145195985 167.86561376363795 167.8656138930173], [3.95475697517395]
[ 1.4180735032811054e-06 0.0 5.528407522424282e-07],[ 167.86561736144236 167.86561617527198 167.8656167610472][ 0.0 0.0 0.0],[ 167.86561433656638 167.86561372672145 167.86561384473003], [4.074144601821899]
[ 1.3121518362764316e-06 0.0 6.55957988547199e-07],[ 167.86561703119494 167.86561578469147 167.86561637841197][ 0.0 0.0 0.0],[ 167.86561415265513 167.86561373247343 167.8656138097022], [4.1961750984191895]
[ 9.490518300668001e-07 0.0 4.5713479800890693e-07],[ 167.86561679974753 167.86561548010116 167.86561610481797][ 0.0 0.0 0.0],[ 167.86561402725889 167.86561373540232 167.86561377957563], [4.314757347106934]
[ 9.222957566432918e-07 0.0 4.234164654580971e-07],[ 167.86561650314076 167.86561514555447 167.86561578570462][ 0.0 0.0 0.0],[ 167.86561394524168 167.86561372602566 167.86561375852023], [4.443897247314453]
[ 9.332160262300579e-07 0.0 4.3018548001590207e-07],[ 167.86561626626604 167.86561488226923 167.86561553170074][ 0.0 0.0 0.0],[ 167.86561388366158 167.86561371730534 167.8656137430293], [4.566305875778198]
[ 9.40798243533094e-07 0.0 4.347289600959528e-07],[ 167.8656160924472 167.86561468825823 167.8656153448287][ 0.0 0.0 0.0],[ 167.86561383720164 167.86561371113768 167.86561373130291], [4.690891265869141]
[ 9.456368748380121e-07 0.0 4.3724999226745505e-07],[ 167.86561596496654 167.8656145452819 167.86561520740764][ 0.0 0.0 0.0],[ 167.86561380226988 167.8656137068212 167.86561372252655], [4.816204309463501]
[ 9.491533681082392e-07 0.0 4.3903423395306404e-07],[ 167.86561587114875 167.86561443962054 167.86561510602164][ 0.0 0.0 0.0],[ 167.86561377602783 167.86561370377476 167.86561371598148], [4.930747747421265]
[ 9.517770605704616e-07 0.0 4.403665748848886e-07],[ 167.8656158020755 167.86561436150438 167.86561503118725][ 0.0 0.0 0.0],[ 167.86561375631285 167.86561370162696 167.86561371109963], [5.0446600914001465]
[ 9.537291169821394e-07 0.0 4.4135618780980353e-07],[ 167.86561575123213 167.86561430376045 167.8656149759599][ 0.0 0.0 0.0],[ 167.86561374150165 167.86561370011827 167.865613707458], [5.168468713760376]
[ 9.551788438645189e-07 0.0 4.4208863152057604e-07],[ 167.86561571381515 167.86561426107795 167.8656149352063][ 0.0 0.0 0.0],[ 167.8656137303736 167.865613699062 167.86561370474072], [5.299501657485962]
[ 9.562553215494814e-07 0.0 4.4263051273425775e-07],[ 167.86561568628034 167.8656142295306 167.86561490513643][ 0.0 0.0 0.0],[ 167.86561372201314 167.86561369832552 167.86561370271383], [5.42138934135437]
[ 9.57054904706943e-07 0.0 4.430316232967342e-07],[ 167.86561566602262 167.865614206214 167.86561488294998][ 0.0 0.0 0.0],[ 167.86561371573188 167.86561369781447 167.8656137012013], [5.5439534187316895]
[ 9.576485752173288e-07 0.0 4.4332828316340865e-07],[ 167.86561565112166 167.86561418898256 167.86561486658223][ 0.0 0.0 0.0],[ 167.86561371101308 167.86561369746207 167.86561370007314], [5.666380167007446]
[ 9.5808982464853e-07 0.0 4.435481281314679e-07],[ 167.86561564016205 167.865614176248 167.86561485450824][ 0.0 0.0 0.0],[ 167.86561370746733 167.86561369722034 167.86561369923083], [5.7888123989105225]
[ 9.584172667012833e-07 0.0 4.4371051913414283e-07],[ 167.865615632102 167.86561416683685 167.8656148456015][ 0.0 0.0 0.0],[ 167.86561370480362 167.86561369705632 167.86561369860348], [5.908312797546387]
[ 9.586607121167326e-07 0.0 4.438309204500243e-07],[ 167.8656156261758 167.8656141598836 167.86561483903333][ 0.0 0.0 0.0],[ 167.86561370280293 167.8656136969457 167.8656136981344], [6.043694972991943]
[ 9.588414745697679e-07 0.0 4.439199294713808e-07],[ 167.86561562181964 167.86561415474455 167.86561483418845][ 0.0 0.0 0.0],[ 167.86561370129937 167.8656136968722 167.86561369778508], [6.173362493515015]
[ 9.589758388372697e-07 0.0 4.439858904781184e-07],[ 167.86561561861762 167.86561415094812 167.86561483061593][ 0.0 0.0 0.0],[ 167.86561370016912 167.8656136968231 167.86561369752417], [6.292691707611084]
[ 9.590755851647076e-07 0.0 4.4403461281322065e-07],[ 167.86561561626465 167.86561414814295 167.86561482798183][ 0.0 0.0 0.0],[ 167.86561369932144 167.86561369679254 167.86561369732954], [6.4211790561676025]
[ 9.591496637681948e-07 0.0 4.440706887100289e-07],[ 167.86561561453567 167.8656141460711 167.86561482604054][ 0.0 0.0 0.0],[ 167.8656136986831 167.86561369677312 167.86561369718459], [6.540572881698608]
[ 9.592048166990607e-07 0.0 4.440974540615102e-07],[ 167.86561561326639 167.86561414454022 167.86561482460868][ 0.0 0.0 0.0],[ 167.86561369820473 167.8656136967612 167.8656136970764], [6.66692328453064]
[ 9.592457563434401e-07 0.0 4.441172452459583e-07],[ 167.8656156123336 167.86561414340957 167.86561482355256][ 0.0 0.0 0.0],[ 167.86561369784417 167.86561369675422 167.86561369699513], [6.794800519943237]
[ 9.592761381297897e-07 0.0 4.4413184450813296e-07],[ 167.865615611649 167.86561414257466 167.86561482277546][ 0.0 0.0 0.0],[ 167.86561369757445 167.86561369675047 167.86561369693425], [6.934217214584351]
[ 9.592987100368977e-07 0.0 4.4414265708732037e-07],[ 167.865615611146 167.86561414195708 167.86561482220182][ 0.0 0.0 0.0],[ 167.86561369737072 167.86561369674857 167.86561369688977], [7.063810586929321]
[ 9.593155460532997e-07 0.0 4.441507009833783e-07],[ 167.86561561077744 167.86561414150214 167.86561482177893][ 0.0 0.0 0.0],[ 167.86561369721807 167.86561369674845 167.86561369685586], [7.19766902923584]
[ 9.593280487020778e-07 0.0 4.4415665286779145e-07],[ 167.86561561050667 167.86561414116548 167.86561482146797][ 0.0 0.0 0.0],[ 167.86561369710358 167.865613696749 167.8656136968306], [7.323346138000488]
[ 9.593373024993345e-07 0.0 4.441610374819079e-07],[ 167.86561561030769 167.86561414091696 167.86561482123867][ 0.0 0.0 0.0],[ 167.8656136970176 167.86561369675027 167.86561369681266], [7.4586875438690186]
[ 9.593441375051274e-07 0.0 4.4416422806398726e-07],[ 167.86561561016225 167.86561414073304 167.86561482106984][ 0.0 0.0 0.0],[ 167.86561369695303 167.86561369675064 167.86561369679882], [7.578659296035767]
