[ 0.0 0.0 0.0],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.0 0.0],[ 185.35161512350336 185.35161512350288 185.35161512350288], [33.46598291397095]
[ 1.028765115254617e-05 0.0 3.880632283071452e-06],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 4.790646608394877e-06 0.0 2.3266635384017496e-06],[ 185.35161512350336 185.35161512350288 185.35161512350288], [34.7621533870697]
[ 0.0 1.2573708619364052 1.261328486011734],[ 185.35161918029726 185.35161808475135 185.35161846595832][ 0.0 0.6322673863358503 0.6337847042559314],[ 185.35161755487323 185.351616139081 185.35161689524045], [34.938971757888794]
[ 0.0 0.9017105149355222 0.9038454003887302],[ 185.87903656589117 186.00963587171026 186.01014676697977][ 0.0 0.30387365417012685 0.303249552205465],[ 185.5433259311761 185.7391278502952 185.73969343802784], [35.103891372680664]
[ 0.0 0.3937583638929826 0.3891433678561169],[ 186.06654440560973 186.3682851932805 186.3693986103152][ 0.0 0.011942447083445894 0.008825562399348934],[ 185.58742645079488 185.84327193061054 185.84339569189262], [35.267449378967285]
[ 0.0 0.35197195347572374 0.4676655647387049],[ 185.94417073180165 186.38902826686464 186.389907335426][ 0.0 0.056779460373414206 0.09988047105974446],[ 185.52797245759106 185.74032418756428 185.7393891423658], [35.43259119987488]
[ 0.0 0.9527164217850802 0.7702968789482474],[ 185.84435695096693 186.40595565779938 186.41962360757026][ 0.0 0.41192345213674314 0.37129989317293016],[ 185.4982788586102 185.69538251373368 185.7061864051434], [35.597493410110474]
[ 0.0 0.7819171988949941 0.8634191951779353],[ 185.9529106103789 186.67028149476977 186.6676683690825][ 0.0 0.38448140108265755 0.4211095232070083],[ 185.56314241734484 185.86682895879773 185.8709488124056], [35.7624728679657]
[ 0.0 0.8328741266998161 0.8221563733789661],[ 185.99374839254955 186.85956338657334 186.86110494556857][ 0.0 0.4598187094185682 0.4799102881452635],[ 185.60545435433775 186.00470095032088 186.0168008574268], [35.92776131629944]
[ 0.0 0.8968736915365383 0.9029247525622278],[ 186.00433239745522 187.01637496046067 187.01623112566546][ 0.0 0.5804028246935066 0.6212665250139252],[ 185.646756677217 186.15249803285016 186.1716398872807], [36.091925621032715]
[ 0.0 1.0405297789339583 0.9987479768322327],[ 186.0259093084308 187.17928891443162 187.17820860041115][ 0.0 0.7577521719814189 0.810211170915427],[ 185.7051566117011 186.34469265364547 186.37664528046625], [36.257239818573]
[ 0.0 1.0787626131322603 1.0295325243485218],[ 186.07763886603658 187.37488496404 187.36693401722144][ 0.0 0.8788581073121938 0.9657626251276199],[ 185.79036120732647 186.60399966542764 186.6537906230607], [36.42295026779175]
[ 0.0 1.1831432730333495 1.079786101610607],[ 186.11412420812388 187.55205007629652 187.53347489359487][ 0.0 1.040098196215865 1.1681242158555833],[ 185.88055352504531 186.88242341921617 186.96035315720354], [36.587658166885376]
[ 0.0 1.2684744424717618 1.1601635864653639],[ 186.15927100658945 187.73850720787914 187.6999304103541][ 0.0 1.1864219099718507 1.402512264427986],[ 185.9870248648006 187.19829428829843 187.31799003726414], [36.75347542762756]
[ 0.0 1.3485033984743606 1.2137673953586825],[ 186.21383235616423 187.93494002003038 187.8700307550713][ 0.0 1.28395742124849 1.635529471292858],[ 186.1080614917459 187.53934817178933 187.7274621626447], [36.91823148727417]
[ 0.0 1.5333227252677106 1.255123710280127],[ 186.26783832040923 188.13333721276362 188.03296133860624][ 0.0 1.379076459345954 1.9090832942332097],[ 186.2334245061282 187.87127055635432 188.16989759111178], [37.08442497253418]
[ 0.0 1.6851700396272327 1.2991907365161057],[ 186.34150959790438 188.36583066016672 188.20526605082526][ 0.0 1.381129607514551 2.1701099334031326],[ 186.36953444415934 188.19467679724534 188.66056552376176], [37.24807953834534]
[ 0.0 1.8911193091904699 1.389932902562898],[ 186.42112283190775 188.62189489496396 188.37538857081822][ 0.0 1.3523597464192616 2.444487442304719],[ 186.50066447598917 188.46226776272493 189.16845735809042], [37.41307067871094]
[ 0.0 2.0729511082713126 1.5772819928869257],[ 186.52508422531105 188.92577018224534 188.56747217140443][ 0.0 1.2991440495351094 2.6697147340470435],[ 186.62919311080933 188.6719571970267 189.69184757575132], [37.5775990486145]
[ 0.0 2.204807992608595 1.7908755357922828],[ 186.65885059295553 189.27916722595558 188.80524211321716][ 0.0 1.2888637180453293 2.676384173197188],[ 186.74867729700003 188.82342562810413 190.1938030787856], [37.74298334121704]
[ 0.0 2.1706400817761384 2.1678611992307424],[ 186.8035136624423 189.6505904993071 189.09040556162418][ 0.0 1.4039825085754745 2.3990318363398577],[ 186.8376867251467 188.93057280985303 190.56533486286344], [37.90826654434204]
