[ 0.  0. 50.], [1.2081072330474854]
[4.67713966e-310 4.67713273e-310 5.73116149e-322], [1.6451361179351807]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [1.6971352100372314]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [1.7416105270385742]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [1.7923998832702637]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [1.841390609741211]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [1.8912160396575928]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [1.939296007156372]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [1.9836649894714355]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.0280590057373047]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.0748131275177]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.122967481613159]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.16898775100708]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.231741428375244]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.2917370796203613]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.3383708000183105]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.3854472637176514]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.432323455810547]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.476562261581421]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.521695375442505]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.5651674270629883]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.6150190830230713]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.6653218269348145]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.7096340656280518]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.7583506107330322]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.808100938796997]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.857442855834961]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.9073398113250732]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [2.956399440765381]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.005230665206909]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.053293466567993]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.1028342247009277]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.151230812072754]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.2011470794677734]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.2499747276306152]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.2996208667755127]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.3481605052948]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.396864652633667]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.444443464279175]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.4905478954315186]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.5361645221710205]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.580561876296997]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.625032424926758]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.670795440673828]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.7171480655670166]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.762065887451172]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.8068618774414062]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.852025032043457]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.896836519241333]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.9427831172943115]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [3.989644765853882]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.040071487426758]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.086077928543091]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.131292819976807]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.17541241645813]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.220277547836304]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.264764308929443]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.309804201126099]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.354297637939453]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.398536205291748]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.4433252811431885]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.488804578781128]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.532869577407837]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.5782387256622314]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.6225385665893555]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.666707754135132]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.710763216018677]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.758747577667236]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.803378582000732]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.84929347038269]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.894130706787109]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.941138982772827]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [4.986588478088379]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.036186456680298]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.081196308135986]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.126882314682007]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.1732118129730225]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.2251152992248535]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.274471044540405]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.325439929962158]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.3739893436431885]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.4226233959198]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.4716269969940186]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.517915725708008]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.5603086948394775]
[4.67713973e-310 4.67713973e-310 4.67713973e-310], [5.6059088706970215]
