[0. 0. 0.], [31.517431020736694]
[-1.000e-02  0.000e+00  5.499e+01], [32.14245271682739]
[-1.000e-02  0.000e+00  5.499e+01], [32.257526874542236]
[ 0.  0. 55.], [32.371665477752686]
[ 0.53  0.19 54.99], [32.48705291748047]
[5.300e-01 4.000e-02 5.516e+01], [32.602649211883545]
[6.000e-01 5.000e-02 5.519e+01], [32.720080852508545]
[ 1.07  0.09 55.15], [32.83518600463867]
[ 1.14  0.1  55.23], [32.949673891067505]
[ 1.43 -0.08 55.3 ], [33.06545329093933]
[ 1.71  0.12 55.42], [33.18024253845215]
[ 1.74 -0.09 55.4 ], [33.295039892196655]
[ 2.17  0.32 55.5 ], [33.411622762680054]
[ 2.5   0.09 55.41], [33.526623249053955]
[ 2.67 -0.08 55.46], [33.643178939819336]
[ 3.28  0.27 55.64], [33.75812530517578]
[ 3.81  0.29 55.69], [33.87240028381348]
[ 4.41 -0.37 55.56], [33.990132570266724]
[ 5.74 -0.2  55.71], [34.104344844818115]
[ 5.96  0.1  55.72], [34.218260288238525]
[6.220e+00 4.000e-02 5.585e+01], [34.33257818222046]
[ 7.950e+00 -5.000e-02  5.567e+01], [34.44751858711243]
[ 7.96 -0.15 56.02], [34.5631422996521]
[ 7.9  -0.14 55.72], [34.677717447280884]
[ 8.46  0.19 55.63], [34.79331398010254]
[10.02  0.23 55.47], [34.90629291534424]
[10.24  0.14 55.4 ], [35.02156043052673]
[10.1   0.1  55.59], [35.13665318489075]
[11.16  0.31 55.1 ], [35.251726150512695]
[12.28  0.35 54.9 ], [35.36526942253113]
[12.38  0.19 55.33], [35.47939109802246]
[12.31  0.11 55.33], [35.5945246219635]
[13.16  0.29 55.32], [35.71027183532715]
[14.44 -0.3  54.67], [35.82455110549927]
[14.46 -0.31 54.64], [35.93837118148804]
[14.57 -0.14 54.65], [36.052961587905884]
[15.87  0.24 53.96], [36.16634559631348]
[1.679e+01 5.000e-02 5.399e+01], [36.280115365982056]
[ 1.665e+01 -3.000e-02  5.412e+01], [36.39518713951111]
[ 1.658e+01 -3.000e-02  5.417e+01], [36.51158046722412]
[17.57  0.59 53.79], [36.62627124786377]
[1.786e+01 4.000e-02 5.381e+01], [36.74085521697998]
[18.37 -0.13 53.42], [36.85314702987671]
[19.13 -0.17 53.69], [36.96747589111328]
[19.23  0.13 53.35], [37.08129358291626]
[19.49  0.41 53.26], [37.19624042510986]
[19.51  0.41 53.58], [37.31051802635193]
[20.37 -0.09 52.79], [37.425333976745605]
[21.34  0.4  52.79], [37.54110765457153]
[21.59  0.28 52.27], [37.655250549316406]
[ 2.207e+01 -5.000e-02  5.229e+01], [37.76927876472473]
[22.31 -0.06 51.87], [37.88290452957153]
[ 2.261e+01 -4.000e-02  5.225e+01], [37.99740815162659]
[23.27  0.22 51.92], [38.11281490325928]
[22.02  1.23 52.32], [38.225773096084595]
[20.86  1.24 53.31], [38.339601039886475]
[20.05  1.68 53.21], [38.452977418899536]
[19.34  2.69 54.22], [38.56673502922058]
[20.05  2.96 53.  ], [38.68067145347595]
[20.73  3.45 52.98], [38.795820236206055]
[20.54  3.42 52.75], [38.908320903778076]
[20.    2.95 52.75], [39.022061824798584]
[19.81  3.07 53.16], [39.13580799102783]
[19.68  3.08 53.15], [39.24887824058533]
[19.71  3.09 53.2 ], [39.36370658874512]
[20.08  3.74 52.67], [39.47907543182373]
[19.92  3.95 52.86], [39.59316539764404]
[19.26  4.34 53.17], [39.70623230934143]
[19.36  4.44 53.09], [39.82066321372986]
[20.07  5.4  52.24], [39.93541979789734]
[20.1   5.47 52.63], [40.04888415336609]
[20.14  5.18 51.86], [40.16321158409119]
[19.44  5.26 52.93], [40.27786445617676]
[18.47  5.5  53.47], [40.39151930809021]
[18.91  5.36 53.42], [40.50472593307495]
[20.04  6.51 52.76], [40.6187801361084]
[19.85  6.37 52.56], [40.73234748840332]
[18.86  6.52 52.64], [40.84724473953247]
[18.91  6.38 52.83], [40.962101221084595]
