[1.42108547e-14 0.00000000e+00 5.50000000e+01], [31.167783975601196]
[-4.62279880e-06  2.21419411e-06  5.50000012e+01], [31.79099941253662]
[-4.91691665e-06  2.48744959e-06  5.50000009e+01], [31.902432918548584]
[-4.74804449e-06  2.39763866e-06  5.50000008e+01], [32.01291513442993]
[-4.73867124e-06  2.38369247e-06  5.50000009e+01], [32.124186754226685]
[-4.73712797e-06  2.38075598e-06  5.50000009e+01], [32.235501289367676]
[-4.73593845e-06  2.37867581e-06  5.50000009e+01], [32.34711980819702]
[-4.73501424e-06  2.37707325e-06  5.50000009e+01], [32.45811438560486]
[-4.73432233e-06  2.37587404e-06  5.50000009e+01], [32.568532943725586]
[-4.73380725e-06  2.37498135e-06  5.50000009e+01], [32.68109393119812]
[-4.73342394e-06  2.37431702e-06  5.50000009e+01], [32.792999267578125]
[-4.73313869e-06  2.37382263e-06  5.50000009e+01], [32.90401268005371]
[-4.73292639e-06  2.37345470e-06  5.50000009e+01], [33.01468348503113]
[-4.73276842e-06  2.37318087e-06  5.50000009e+01], [33.125627279281616]
[-4.73265083e-06  2.37297710e-06  5.50000009e+01], [33.23695993423462]
[-4.73256333e-06  2.37282545e-06  5.50000009e+01], [33.347907066345215]
[-4.73249821e-06  2.37271257e-06  5.50000009e+01], [33.45881915092468]
[-4.73244974e-06  2.37262857e-06  5.50000009e+01], [33.56960320472717]
[-4.73241370e-06  2.37256607e-06  5.50000009e+01], [33.68157935142517]
[-4.73238684e-06  2.37251955e-06  5.50000009e+01], [33.79227375984192]
[-4.73236686e-06  2.37248493e-06  5.50000009e+01], [33.90328884124756]
[-4.73235199e-06  2.37245917e-06  5.50000009e+01], [34.014413595199585]
[-4.73234093e-06  2.37243999e-06  5.50000009e+01], [34.125418186187744]
[-4.73233270e-06  2.37242572e-06  5.50000009e+01], [34.23672151565552]
[-4.73232657e-06  2.37241510e-06  5.50000009e+01], [34.34775161743164]
[-4.73232199e-06  2.37240719e-06  5.50000009e+01], [34.45854663848877]
[-4.73231861e-06  2.37240131e-06  5.50000009e+01], [34.56848859786987]
[-4.73231608e-06  2.37239692e-06  5.50000009e+01], [34.67946004867554]
[-4.73231418e-06  2.37239366e-06  5.50000009e+01], [34.790202379226685]
[-4.73231280e-06  2.37239124e-06  5.50000009e+01], [34.902060747146606]
[-4.73231176e-06  2.37238943e-06  5.50000009e+01], [35.01462483406067]
[-4.73231097e-06  2.37238808e-06  5.50000009e+01], [35.12538933753967]
[-4.73231041e-06  2.37238708e-06  5.50000009e+01], [35.23689341545105]
[-4.73230998e-06  2.37238635e-06  5.50000009e+01], [35.34846234321594]
[-4.73230967e-06  2.37238579e-06  5.50000009e+01], [35.46012854576111]
[-4.73230942e-06  2.37238538e-06  5.50000009e+01], [35.57116508483887]
[-4.73230925e-06  2.37238507e-06  5.50000009e+01], [35.68252635002136]
[-4.73230912e-06  2.37238484e-06  5.50000009e+01], [35.79427886009216]
[-4.73230903e-06  2.37238468e-06  5.50000009e+01], [35.90583276748657]
[-4.73230893e-06  2.37238455e-06  5.50000009e+01], [36.01783227920532]
[-4.73230890e-06  2.37238445e-06  5.50000009e+01], [36.12935829162598]
[-4.73230886e-06  2.37238439e-06  5.50000009e+01], [36.241634368896484]
[-4.73230881e-06  2.37238433e-06  5.50000009e+01], [36.35382294654846]
[-4.73230879e-06  2.37238429e-06  5.50000009e+01], [36.466232776641846]
[-4.73230878e-06  2.37238426e-06  5.50000009e+01], [36.578470945358276]
[-4.73230875e-06  2.37238424e-06  5.50000009e+01], [36.69092845916748]
[-4.73230876e-06  2.37238422e-06  5.50000009e+01], [36.802411794662476]
[-4.73230874e-06  2.37238421e-06  5.50000009e+01], [36.91409468650818]
[-4.73230874e-06  2.37238420e-06  5.50000009e+01], [37.025259256362915]
