[0. 0. 0.], [34.258339643478394]
[ 2.000e-02 -1.000e-02  5.501e+01], [34.90654921531677]
[ 0.0e+00 -2.0e-02  5.5e+01], [35.02470350265503]
[ 0.27 -0.35 54.75], [35.13724970817566]
[ 0.55 -0.11 55.17], [35.24966621398926]
[ 0.53 -0.1  55.08], [35.362489223480225]
[ 5.400e-01 -5.000e-02  5.512e+01], [35.47713613510132]
[ 6.200e-01 -3.000e-02  5.514e+01], [35.58951163291931]
[ 0.83  0.09 55.19], [35.70202040672302]
[ 0.93 -0.07 55.16], [35.81512117385864]
[ 1.21  0.09 55.21], [35.92808294296265]
[ 1.320e+00 -3.000e-02  5.528e+01], [36.04078698158264]
[ 1.39  0.   55.29], [36.15433740615845]
[ 1.73  0.06 55.31], [36.26771068572998]
[ 1.760e+00 -1.000e-02  5.533e+01], [36.38133907318115]
[1.770e+00 4.000e-02 5.534e+01], [36.49363946914673]
[1.850e+00 1.000e-02 5.534e+01], [36.60574674606323]
[ 2.39  0.07 55.27], [36.717825412750244]
[ 2.53  0.06 55.45], [36.829856872558594]
[2.500e+00 3.000e-02 5.543e+01], [36.94290041923523]
[2.580e+00 5.000e-02 5.544e+01], [37.05517077445984]
[ 2.94  0.13 55.45], [37.16913390159607]
[ 3.08 -0.06 55.43], [37.281275033950806]
[ 3.98 -0.1  55.4 ], [37.393264293670654]
[ 4.100e+00 -1.000e-02  5.564e+01], [37.506338596343994]
[ 4.49  0.13 55.49], [37.61848306655884]
[ 4.77 -0.16 55.5 ], [37.73026967048645]
[ 5.59  0.23 55.52], [37.842897176742554]
[ 5.690e+00 -3.000e-02  5.563e+01], [37.95675611495972]
[ 5.95  0.06 55.53], [38.06985378265381]
[ 6.24 -0.19 55.61], [38.18230223655701]
[ 6.96  0.14 55.47], [38.294453620910645]
[6.990e+00 1.000e-02 5.565e+01], [38.407859802246094]
[ 7.32 -0.18 55.63], [38.52020716667175]
[ 7.6  -0.13 55.76], [38.633136510849]
[ 8.06  0.08 55.59], [38.74627614021301]
[ 8.27  0.08 55.33], [38.857882022857666]
[ 9.3   0.11 55.43], [38.97021555900574]
[ 9.410e+00 -1.000e-02  5.551e+01], [39.08276653289795]
[ 9.86 -0.33 55.42], [39.19648861885071]
[ 1.081e+01 -4.000e-02  5.495e+01], [39.308408975601196]
[ 1.116e+01 -3.000e-02  5.516e+01], [39.42064332962036]
[12.03  0.12 54.7 ], [39.53255891799927]
[12.41  0.2  55.  ], [39.64460635185242]
[13.1  -0.11 54.46], [39.75729417800903]
[13.67 -0.19 54.65], [39.8693573474884]
[14.63  0.11 54.3 ], [39.981492042541504]
[15.11  0.16 54.53], [40.09373950958252]
[15.95 -0.1  54.03], [40.20528316497803]
[16.74 -0.1  53.44], [40.31737947463989]
[17.63 -0.56 52.43], [40.430625677108765]
[1.828e+01 2.000e-02 5.329e+01], [40.543869733810425]
[1.817e+01 5.000e-02 5.334e+01], [40.65745425224304]
[18.26  3.23 53.4 ], [40.770729303359985]
[16.71  3.71 53.48], [40.88334679603577]
[15.91  4.15 53.98], [40.99543571472168]
[14.76  4.89 53.93], [41.107475996017456]
[14.65  5.14 53.76], [41.21947908401489]
[14.44  5.32 53.8 ], [41.33140444755554]
[13.8   6.23 54.12], [41.44382286071777]
[14.18  6.84 52.92], [41.55651617050171]
[13.58  7.5  53.74], [41.668471574783325]
[13.05  7.88 53.95], [41.781402826309204]
[12.06  8.97 53.72], [41.89458179473877]
[11.79  9.57 53.9 ], [42.006377935409546]
[11.81  9.97 53.7 ], [42.11957859992981]
[10.98 10.42 53.84], [42.23325991630554]
[10.83 10.61 53.7 ], [42.34553074836731]
[10.42 10.95 53.74], [42.45732569694519]
[10.13 11.21 53.64], [42.56965970993042]
[ 9.88 11.54 53.61], [42.68203687667847]
[ 9.75 11.67 53.51], [42.79601311683655]
[ 9.41 12.   53.46], [42.90874409675598]
[ 9.26 12.16 53.54], [43.02077054977417]
[ 9.04 12.51 53.44], [43.13265824317932]
[ 8.89 12.52 53.36], [43.24523377418518]
[ 8.58 12.75 53.54], [43.35799026489258]
[ 8.59 12.86 53.38], [43.470587730407715]
[ 8.45 12.94 53.4 ], [43.58339071273804]
[ 7.92 13.09 53.54], [43.695552110672]
[ 7.53 13.39 53.46], [43.806889295578]
[ 7.33 13.44 53.46], [43.91892218589783]
[ 6.71 13.76 53.51], [44.03183126449585]
[ 6.39 14.06 52.92], [44.14518761634827]
[ 5.99 14.02 53.58], [44.258020639419556]
[ 5.61 14.16 53.64], [44.37046217918396]
[ 5.16 14.22 53.81], [44.483245611190796]
[ 4.97 14.32 53.62], [44.59471154212952]
[ 3.99 14.43 53.77], [44.70830750465393]
[ 3.95 14.6  53.64], [44.82107639312744]
[ 3.59 14.62 53.39], [44.93554162979126]
[ 3.07 14.74 53.62], [45.04926109313965]
[ 2.3  14.69 53.74], [45.163317918777466]
[ 2.19 14.74 53.65], [45.27602458000183]
[ 1.97 14.73 53.77], [45.38931632041931]
[ 1.58 14.77 53.51], [45.50424003601074]
[ 0.66 14.45 53.62], [45.61601161956787]
[ 0.35 14.46 53.78], [45.7278618812561]
[ 0.23 14.16 53.87], [45.83889412879944]
[-0.06 14.23 53.91], [45.95179629325867]
[-0.97 14.2  53.77], [46.0656521320343]
[-1.49 14.18 53.86], [46.17798113822937]
[-1.3  14.12 53.96], [46.289889335632324]
[-2.37 14.01 53.98], [46.40141034126282]
[-2.61 14.03 53.89], [46.51473593711853]
[-3.56 13.84 53.99], [46.62670111656189]
[-3.95 14.3  53.97], [46.739317417144775]
[-4.1  13.44 54.1 ], [46.85031533241272]
[-4.98 13.09 53.92], [46.96339750289917]
