[ 0.  0. 55.], [34.25822734832764]
[4.68833750e-310 4.68838141e-310 4.68838031e-310], [34.90624237060547]
[4.68838497e-310 4.68838032e-310 1.58101007e-322], [35.02467155456543]
[4.68838574e-310 4.68838131e-310 1.58101007e-322], [35.137221336364746]
[4.68838574e-310 4.68838130e-310 1.58101007e-322], [35.249634981155396]
[4.68838141e-310 4.68837980e-310 1.58101007e-322], [35.36220979690552]
[4.68838126e-310 4.68838132e-310 1.58101007e-322], [35.47685432434082]
[6.92686202e-310 2.12199579e-314 4.68838142e-310], [35.58939981460571]
[6.92686202e-310 2.12199579e-314 4.68838141e-310], [35.70198321342468]
[4.68838141e-310 4.68838232e-310 1.58101007e-322], [35.81504249572754]
[6.92686202e-310 2.12199579e-314 4.68838141e-310], [35.92805218696594]
[6.92686202e-310 2.12199579e-314 4.68838141e-310], [36.04075384140015]
[-0.20062535  0.43418122 -0.21252412], [36.15424060821533]
[4.68833750e-310 0.00000000e+000 2.23847699e-310], [36.267573595047]
[            nan 0.00000000e+000 6.92686209e-310], [36.38127279281616]
[6.92686243e-310 4.68838062e-310 6.92686209e-310], [36.49360799789429]
[4.68833750e-310 0.00000000e+000 6.92686209e-310], [36.605708599090576]
[4.68838145e-310 4.68838143e-310 1.58101007e-322], [36.71779155731201]
[3.81959242e-313 0.00000000e+000 5.50000000e+001], [36.82982778549194]
[3.81959242e-313 0.00000000e+000 5.50000000e+001], [36.94287180900574]
[4.68838142e-310 4.68837899e-310 4.68838029e-310], [37.05508494377136]
[6.92686243e-310 0.00000000e+000 6.20218160e-314], [37.16888117790222]
[6.92686243e-310 4.68838062e-310 6.20214922e-314], [37.281240463256836]
[4.68838142e-310 4.68837899e-310 4.68838031e-310], [37.39323377609253]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [37.506272077560425]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [37.618409872055054]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [37.730239152908325]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [37.84286689758301]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [37.95655536651611]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.06966733932495]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.1820867061615]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.29422307014465]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.407838582992554]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.520134687423706]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.632859230041504]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.7462592124939]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.8576557636261]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [38.97008419036865]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [39.0824818611145]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [39.19646453857422]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [39.308215379714966]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [39.42062020301819]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [39.53242635726929]
[4.68838032e-310 0.00000000e+000 4.68838031e-310], [39.64438199996948]
