[ 0.  0. 55.], [30.887563467025757]
[4.67604872e-310 4.67604688e-310 1.58101007e-322], [31.485568284988403]
[1.00000000e+000 0.00000000e+000 4.67605053e-310], [31.57055640220642]
[4.67605427e-310 4.67605429e-310 1.58101007e-322], [31.654133796691895]
[4.67605192e-310 4.67605429e-310 1.58101007e-322], [31.736939668655396]
[6.93164115e-310 2.12199579e-314 4.67605326e-310], [31.82082509994507]
[4.67604920e-310 4.67605427e-310 1.58101007e-322], [31.904711484909058]
[4.67605268e-310 4.67604920e-310 1.58101007e-322], [31.98908495903015]
[6.93164115e-310 2.12199579e-314 4.67605324e-310], [32.07270884513855]
[1.00000000e+000 0.00000000e+000 4.67605484e-310], [32.156126260757446]
[4.67605014e-310 4.67604916e-310 1.58101007e-322], [32.2403199672699]
[4.67605224e-310 4.67605151e-310 1.58101007e-322], [32.32341194152832]
[1.0000000e+000 0.0000000e+000 4.6760519e-310], [32.40749406814575]
[4.67605325e-310 4.67605099e-310 1.58101007e-322], [32.491657733917236]
[4.67604920e-310 4.67605345e-310 1.58101007e-322], [32.574772357940674]
[4.67604997e-310 4.67605313e-310 1.58101007e-322], [32.657782316207886]
[4.67604826e-310 4.67605325e-310 1.58101007e-322], [32.74088096618652]
[1.0000000e+000 0.0000000e+000 4.6760519e-310], [32.82574105262756]
[4.67604827e-310 4.67605442e-310 1.58101007e-322], [32.90962219238281]
[4.67605427e-310 4.67604863e-310 1.58101007e-322], [32.992464780807495]
[4.67605099e-310 4.67605176e-310 1.58101007e-322], [33.07572650909424]
[4.67605102e-310 4.67604719e-310 1.58101007e-322], [33.15980768203735]
[4.67604997e-310 4.67605130e-310 1.58101007e-322], [33.24376463890076]
[6.93164115e-310 2.12199579e-314 4.67605348e-310], [33.327545404434204]
[4.67605024e-310 4.67605099e-310 1.58101007e-322], [33.41135311126709]
[6.93164115e-310 2.12199579e-314 4.67604859e-310], [33.49446940422058]
[4.67605057e-310 4.67605309e-310 1.58101007e-322], [33.578211069107056]
[4.67605018e-310 4.67605192e-310 1.58101007e-322], [33.66134238243103]
[4.67605099e-310 4.67604688e-310 1.58101007e-322], [33.74535918235779]
[4.67604834e-310 4.67605130e-310 1.58101007e-322], [33.82852649688721]
[6.93164115e-310 2.12199579e-314 4.67605298e-310], [33.91285943984985]
[1.00000000e+000 0.00000000e+000 4.67605484e-310], [33.996654987335205]
[4.67604838e-310 4.67605024e-310 1.58101007e-322], [34.08077788352966]
[4.67605427e-310 4.67605325e-310 1.58101007e-322], [34.16440677642822]
[4.67605296e-310 4.67604997e-310 1.58101007e-322], [34.247445821762085]
[4.67605082e-310 4.67604701e-310 1.58101007e-322], [34.33049511909485]
[4.67605429e-310 4.67605325e-310 1.58101007e-322], [34.41357088088989]
[4.67605346e-310 4.67605149e-310 1.58101007e-322], [34.498035192489624]
[4.67605296e-310 4.67605099e-310 1.58101007e-322], [34.58097767829895]
[4.67605099e-310 4.67605427e-310 1.58101007e-322], [34.66376495361328]
[4.67605014e-310 4.67605429e-310 1.58101007e-322], [34.747056007385254]
[6.93164018e-310 4.67605148e-310 1.58101007e-322], [34.82938623428345]
[6.93164115e-310 2.12199579e-314 4.67604990e-310], [34.91315197944641]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [34.997013568878174]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.080907583236694]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.163851737976074]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.24759340286255]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.331140995025635]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.41476011276245]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.49797034263611]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.581059217453]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.66408443450928]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.74783897399902]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.83164095878601]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [35.92162823677063]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [36.01083278656006]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [36.09527039527893]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [36.1799795627594]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [36.26379752159119]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [36.346927642822266]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [36.430951833724976]
[4.67605237e-310 0.00000000e+000 4.67604787e-310], [36.514177560806274]
