[1.11022302e-14 0.00000000e+00 5.00000000e+01], [1.0930025577545166]
[ 3.87897248e-01 -6.91901912e-09  5.00508304e+01], [1.646071434020996]
[ 7.83518700e-01 -4.55249041e-08  5.00883691e+01], [1.7240571975708008]
[ 1.17971447e+00 -1.75389678e-07  5.01214398e+01], [1.7862441539764404]
[ 1.57696553e+00 -4.57289594e-07  5.01505230e+01], [1.8502140045166016]
[ 1.97519180e+00 -9.44417416e-07  5.01755633e+01], [1.9177558422088623]
[ 2.37426741e+00 -1.67985671e-06  5.01965122e+01], [1.9815394878387451]
[ 2.77406337e+00 -2.69666464e-06  5.02133328e+01], [2.0449554920196533]
[ 3.17444899e+00 -4.01884299e-06  5.02259961e+01], [2.1048777103424072]
[ 3.57529231e+00 -5.66259192e-06  5.02344803e+01], [2.1619880199432373]
[ 3.97646057e+00 -7.63758611e-06  5.02387696e+01], [2.2213430404663086]
[ 4.37782055e+00 -9.94815307e-06  5.02388537e+01], [2.2842767238616943]
[ 4.77923884e+00 -1.25943039e-05  5.02347274e+01], [2.3424994945526123]
[ 5.18058211e+00 -1.55726057e-05  5.02263900e+01], [2.4070475101470947]
[ 5.58171738e+00 -1.88769018e-05  5.02138457e+01], [2.4688541889190674]
[ 5.98251219e+00 -2.24988950e-05  5.01971028e+01], [2.5273382663726807]
[ 6.38283488e+00 -2.64286173e-05  5.01761739e+01], [2.586489200592041]
[ 6.78255474e+00 -3.06548009e-05  5.01510756e+01], [2.6496262550354004]
[ 7.18154225e+00 -3.51651716e-05  5.01218289e+01], [2.723396062850952]
[ 7.57966923e+00 -3.99466849e-05  5.00884582e+01], [2.7808287143707275]
[ 7.97680905e+00 -4.49857064e-05  5.00509921e+01], [2.844557285308838]
[ 8.37283681e+00 -5.02681610e-05  5.00094628e+01], [2.9181711673736572]
[ 8.76762950e+00 -5.57796504e-05  4.99639062e+01], [3.002041816711426]
[ 9.16106616e+00 -6.15055518e-05  4.99143617e+01], [3.113460063934326]
[9.55460400e+00 2.34499046e-06 4.98859492e+01], [3.1923437118530273]
[9.94943445e+00 2.51944799e-06 4.98734521e+01], [3.2608630657196045]
[1.03447986e+01 2.41388142e-06 4.98639458e+01], [3.3197009563446045]
