[0. 0. 0.], [1.9530415534973145]
[-1.21  2.28 55.56], [2.9168665409088135]
[-1.23  2.33 55.55], [3.0638427734375]
[-1.23  2.35 55.54], [3.185227155685425]
[-1.23  2.35 55.54], [3.3064420223236084]
[-1.23  2.35 55.54], [3.431389570236206]
[-1.23  2.35 55.54], [3.553715229034424]
[-1.23  2.36 55.54], [3.6762704849243164]
[-1.23  2.36 55.54], [3.798478364944458]
[-1.23  2.36 55.54], [3.917922019958496]
[-1.13  2.16 55.58], [4.033339262008667]
[-0.91  1.73 55.66], [4.154997825622559]
[-0.89  1.7  55.67], [4.2635533809661865]
[-0.7   1.66 55.72], [4.374392986297607]
[-0.22  2.01 55.79], [4.4875617027282715]
[4.000e-02 2.070e+00 5.585e+01], [4.604062080383301]
[ 0.2   1.94 55.89], [4.717499017715454]
[ 0.44  1.91 55.95], [4.827185153961182]
[ 0.68  1.9  55.99], [4.949461936950684]
[ 1.03  1.91 56.05], [5.056030511856079]
[ 1.38  1.75 56.12], [5.165198087692261]
[ 1.7   1.48 56.19], [5.275479555130005]
[ 2.04  1.39 56.25], [5.384385347366333]
[ 2.61  1.53 56.31], [5.496715068817139]
[ 3.11  1.22 56.39], [5.606744766235352]
[ 3.75  0.97 56.47], [5.722186326980591]
[ 4.46  0.77 56.54], [5.843506813049316]
[ 5.21  0.51 56.6 ], [5.956993579864502]
[ 6.08  0.38 56.64], [6.071447372436523]
[ 6.940e+00 -1.000e-02  5.666e+01], [6.1843016147613525]
[ 8.   -0.25 56.66], [6.290382385253906]
[ 8.78 -0.66 56.64], [6.409241437911987]
[ 9.88 -0.71 56.57], [6.5244011878967285]
[10.81 -1.03 56.49], [6.635452508926392]
[11.48 -1.39 56.41], [6.743204355239868]
[12.34 -1.6  56.28], [6.856357574462891]
[13.   -1.72 56.17], [6.963735580444336]
[13.58 -1.65 56.07], [7.072804927825928]
[14.35 -1.75 55.92], [7.183367729187012]
[14.95 -1.85 55.79], [7.290155410766602]
[15.52 -1.55 55.67], [7.400834083557129]
[16.1  -1.39 55.53], [7.510497570037842]
[16.64 -1.3  55.4 ], [7.623703718185425]
[17.26 -1.14 55.22], [7.736737966537476]
[17.78 -1.06 55.07], [7.850507497787476]
[18.06 -1.03 54.98], [7.961602449417114]
[18.58 -0.83 54.82], [8.071351289749146]
[18.87 -0.9  54.72], [8.186063051223755]
[19.36 -0.83 54.56], [8.293955564498901]
[19.85 -0.51 54.39], [8.398395776748657]
[20.22 -0.63 54.25], [8.505967140197754]
[20.73 -0.48 54.04], [8.619740724563599]
[21.01 -0.27 53.94], [8.733322143554688]
[21.41 -0.35 53.78], [8.845243453979492]
[21.83 -0.24 53.6 ], [8.957783460617065]
[22.2  -0.34 53.43], [9.071406126022339]
[ 2.276e+01 -4.000e-02  5.318e+01], [9.182157516479492]
[22.91 -0.12 53.11], [9.2888765335083]
[23.31  0.17 52.92], [9.403043508529663]
[23.47  0.23 52.85], [9.520103216171265]
[23.92  0.48 52.63], [9.634575843811035]
[24.42  0.56 52.37], [9.74828839302063]
[24.66  0.62 52.25], [9.86336350440979]
[24.82  0.7  52.16], [9.974565267562866]
[25.25  1.07 51.94], [10.09166407585144]
[25.57  1.39 51.77], [10.214593648910522]
[26.04  1.75 51.5 ], [10.345883131027222]
[26.18  1.81 51.42], [10.46385669708252]
[26.54  2.12 51.21], [10.57567024230957]
[27.01  2.52 50.92], [10.683624744415283]
[27.56  2.79 50.56], [10.79145622253418]
[27.68  2.79 50.49], [10.914368867874146]
[28.55  3.39 49.88], [11.026851177215576]
[29.08  3.56 49.52], [11.13603162765503]
[29.94  3.49 48.89], [11.246659755706787]
[33.44  5.85 45.76], [11.354826211929321]
[37.29 -2.65 40.94], [11.46515440940857]
[41.82 18.8  29.58], [11.57409405708313]
[ 26.75 -31.94  32.06], [11.680150747299194]
[26.03 37.44 31.59], [11.791671514511108]
[ -4.98 -45.54  32.59], [11.902183532714844]
[-10.86  50.66  14.69], [12.018012285232544]
[-13.52 -44.97  29.94], [12.13634729385376]
[-34.05  22.21  41.94], [12.25165343284607]
[-38.12  -1.59  40.99], [12.365370750427246]
[-32.33  23.02  43.24], [12.47947359085083]
[-36.86  20.8   36.  ], [12.604236364364624]
[-23.81 -21.18  53.37], [12.728487968444824]
[-28.78  40.4   24.97], [12.8493013381958]
[-16.14 -48.1   18.34], [12.959458351135254]
[-33.5   33.65  28.32], [13.075297594070435]
[-22.56  45.86  21.13], [13.192172765731812]
