[1.42108547e-14 0.00000000e+00 5.50000000e+01], [43.71701431274414]
[-4.64627593e-06  2.25732428e-06  5.50000011e+01], [44.314106941223145]
[ 4.72695587  5.03154562 56.206119  ], [44.39747381210327]
[ 5.18206577  5.23190851 55.86999666], [44.48274278640747]
[ 5.2632114   5.27323173 55.76677182], [44.56715512275696]
[ 4.96669157  4.766611   55.72060054], [44.6514618396759]
[ 4.80221605  4.50690829 55.68941836], [44.7350800037384]
[ 4.71797851  4.35023408 55.65849247], [44.81798052787781]
[ 4.69567394  4.23988683 55.63433504], [44.9007933139801]
[ 4.67348948  4.12854082 55.61327116], [44.98445391654968]
[ 4.65461221  4.02035963 55.59793492], [45.068116426467896]
[ 4.63435173  3.91412903 55.58664759], [45.152618169784546]
[ 4.61440418  3.8121243  55.57878864], [45.23627471923828]
[ 4.59375889  3.71204017 55.57358071], [45.31956672668457]
[ 4.57374241  3.61489608 55.57054932], [45.402833223342896]
[ 4.55484578  3.51958009 55.56929428], [45.48770713806152]
[ 4.5378642   3.42706218 55.56941609], [45.57059168815613]
[ 4.52227926  3.33839506 55.57039385], [45.65465545654297]
[ 4.50707368  3.25240491 55.57196238], [45.73726677894592]
[ 4.4922891   3.16856486 55.57402956], [45.820101737976074]
[ 4.47796102  3.08688132 55.57643947], [45.90396213531494]
[ 4.46248037  3.00790615 55.57878109], [45.986977100372314]
[ 4.44592674  2.93048861 55.58114825], [46.06999111175537]
[ 4.42946466  2.85738418 55.58343521], [46.15306067466736]
[ 4.41405024  2.785241   55.58591514], [46.23620796203613]
[ 4.39870097  2.71522039 55.58825356], [46.32193875312805]
[ 4.38282641  2.64622081 55.59046355], [46.40650939941406]
[ 9.40676874  7.84577882 56.02671689], [46.489259243011475]
[ 9.83287313  8.1236598  55.71943818], [46.57361841201782]
[ 9.94499202  8.33253201 55.64319409], [46.65690803527832]
[ 9.38433927  7.83937891 55.65634849], [46.74008536338806]
[ 9.23369284  7.74285664 55.63249078], [46.824562311172485]
[ 9.20847303  7.62181955 55.59917638], [46.908613204956055]
[ 9.22529268  7.59720961 55.56402963], [46.99226236343384]
[ 9.24348766  7.56025539 55.58774908], [47.07626032829285]
[ 9.26004344  7.53371146 55.60984308], [47.16049671173096]
[ 9.26981178  7.50967529 55.63137992], [47.24392652511597]
[ 9.29849245  7.46876838 55.65298302], [47.328378200531006]
[ 9.32656706  7.43070412 55.67054794], [47.413554430007935]
[ 9.35331114  7.38964684 55.6887888 ], [47.49786305427551]
[ 9.37732975  7.34871302 55.70775882], [47.58212208747864]
[ 9.39988628  7.30836946 55.72646435], [47.66781139373779]
[ 9.42142835  7.26964935 55.7447558 ], [47.753573179244995]
[ 9.44028911  7.2314046  55.76314088], [47.83844709396362]
[ 9.45767449  7.19480732 55.78079669], [47.9229953289032]
[ 9.47347048  7.15920493 55.79838486], [48.00739622116089]
[ 9.48878629  7.12463219 55.81590412], [48.091856241226196]
[ 9.5035636   7.08998804 55.83378961], [48.17707872390747]
[ 9.51728692  7.05591069 55.85174312], [48.26143741607666]
[ 9.52999105  7.02292669 55.86936747], [48.34542942047119]
[ 9.53893446  6.99211847 55.88673816], [48.42968010902405]
[ 9.54802695  6.96280339 55.90388652], [48.5143518447876]
[ 9.79956559  1.96082778 56.6250076 ], [48.599783182144165]
[ 9.55566901  1.4207018  56.46904842], [48.6840615272522]
[ 9.55377656  1.12013649 56.36365374], [48.76808142662048]
[ 9.28975908  1.43774323 56.24716794], [48.85215973854065]
[ 9.15509768  1.45663158 56.17436331], [48.936017751693726]
[ 9.12021226  1.4429187  56.11768285], [49.02009630203247]
[ 9.12610452  1.39925513 56.07330628], [49.103164196014404]
[ 9.12914601  1.37713449 56.03777645], [49.18712019920349]
[ 9.13124337  1.35450457 56.01140496], [49.27079916000366]
[ 9.13403895  1.33814029 55.99172388], [49.353976011276245]
[ 9.13817707  1.32052608 55.97718885], [49.43833661079407]
[ 9.14261188  1.30363676 55.96637242], [49.52211308479309]
[ 9.14850394  1.28680598 55.95845688], [49.6070442199707]
[ 9.15480218  1.26948215 55.95264256], [49.692014932632446]
[ 9.15836739  1.25165948 55.94827987], [49.775827169418335]
[ 9.160321    1.23115317 55.94522093], [49.860366106033325]
[ 9.16120988  1.20806173 55.94311672], [49.94555115699768]
[ 9.16369831  1.18072948 55.94189616], [50.03112459182739]
[ 9.16666654  1.15363456 55.94109106], [50.11502981185913]
[ 9.1701284   1.12655268 55.94065562], [50.19923257827759]
[ 9.1735601   1.09947385 55.94047667], [50.28457522392273]
[ 9.17695574  1.0724074  55.94050729], [50.36923885345459]
[ 9.18034424  1.04533904 55.94069336], [50.45305299758911]
[ 9.18319333  1.01826699 55.94096243], [50.538140535354614]
[ 9.18553876  0.99118018 55.94130616], [50.623300552368164]
[ 9.39685526 -4.12215681 56.36647649], [50.710407972335815]
[ 9.18363597 -4.61169246 56.16900477], [50.79675650596619]
[ 9.24073913 -4.84117423 56.03745799], [50.8829140663147]
[ 8.85679722 -4.41059571 55.98960018], [50.969194173812866]
[ 8.64456824 -4.32703667 55.99158667], [51.05374264717102]
[ 8.61022143 -4.4154508  55.9659412 ], [51.13874793052673]
[ 8.64257623 -4.51554017 55.93419684], [51.224690675735474]
[ 8.65906089 -4.57561971 55.91923999], [51.31556940078735]
[ 8.65995684 -4.62217192 55.91495204], [51.40678811073303]
[ 8.65376769 -4.65926234 55.91262875], [51.4914824962616]
[ 8.65794542 -4.70075617 55.90716487], [51.575380086898804]
[ 8.66317126 -4.74640269 55.90222489], [51.65924263000488]
[ 8.66891977 -4.79239047 55.89713134], [51.7439124584198]
[ 8.6757306  -4.83777782 55.89200014], [51.82788610458374]
[ 8.68249721 -4.88209099 55.88692662], [51.91196417808533]
[ 8.68977854 -4.92643645 55.88212036], [51.99637031555176]
[ 8.69707736 -4.97025303 55.8770709 ], [52.08124494552612]
[ 8.70435343 -5.0151844  55.87193292], [52.16558575630188]
[ 8.71158303 -5.06002856 55.86744967], [52.25036001205444]
[ 8.71882035 -5.1043217  55.86340187], [52.337985038757324]
[ 8.72297626 -5.14215907 55.85819468], [52.42558002471924]
[ 8.72170095 -5.17808445 55.85351879], [52.511587381362915]
[ 8.72278167 -5.21349719 55.84947052], [52.5964035987854]
[ 8.72377869 -5.24950619 55.84592047], [52.68191647529602]
[ 8.72533742 -5.28604492 55.84241338], [52.76801037788391]
[  8.75733529 -10.50839155  55.83325256], [52.852784872055054]
[  8.7158003  -10.85246534  55.77398639], [52.937010526657104]
[  8.70552857 -10.88051164  55.77317674], [53.02100968360901]
[  8.49658044 -10.36069398  56.08834923], [53.10629105567932]
[  8.32041398 -10.23411977  56.15871229], [53.19137382507324]
[  8.25594985 -10.2098802   56.17976262], [53.2761435508728]
[  8.14824455 -10.14786219  56.20142468], [53.36014699935913]
[  8.05314574 -10.06199573  56.22402237], [53.44453501701355]
[  7.93486084 -10.00102718  56.25111731], [53.529027462005615]
[ 7.85271289 -9.9606135  56.26031916], [53.613933801651]
[ 7.78035974 -9.92224722 56.27101771], [53.69829511642456]
[ 7.71443879 -9.87932275 56.27767494], [53.78667497634888]
[ 7.646072   -9.84162101 56.28802562], [53.875239849090576]
[ 7.57693102 -9.81163275 56.2959539 ], [53.959633111953735]
[ 7.51990331 -9.78937173 56.30015563], [54.04456448554993]
[ 7.46287229 -9.77008948 56.30247529], [54.130022287368774]
[ 7.40510454 -9.74932093 56.30632594], [54.21381163597107]
[ 7.34738517 -9.73028183 56.31018753], [54.29788517951965]
[ 7.28965819 -9.71168978 56.31443777], [54.382609844207764]
[ 7.23801256 -9.70466289 56.31485707], [54.467841386795044]
[ 7.19150757 -9.69804983 56.31521344], [54.55258083343506]
[ 7.13870294 -9.6909094  56.31640432], [54.63656568527222]
[ 7.08946254 -9.68535854 56.31719576], [54.72196865081787]
[ 7.03953656 -9.68087581 56.31777968], [54.80995440483093]
