[0. 0. 0.], [1.1967442035675049]
[ 0.  0. 58.], [2.629567861557007]
[ 0.  0. 58.], [2.773846387863159]
[0.0e+00 1.0e-02 5.8e+01], [2.908191442489624]
[0.0e+00 1.0e-02 5.8e+01], [3.033583402633667]
[ 0.  0. 58.], [3.1741435527801514]
[4.000e-02 9.000e-02 5.801e+01], [3.315845489501953]
[ 0.53  0.78 58.09], [3.457426071166992]
[ 1.17  0.25 58.26], [3.6089441776275635]
[ 1.610e+00 -4.000e-02  5.836e+01], [3.7444212436676025]
[ 1.87  0.31 58.41], [3.8890035152435303]
[ 2.14  0.36 58.45], [4.029646396636963]
[ 2.74  0.3  58.56], [4.157998085021973]
[ 3.27  0.09 58.65], [4.290369987487793]
[ 3.65  0.25 58.7 ], [4.422739267349243]
[ 4.17  0.27 58.76], [4.554053544998169]
[ 4.88  0.22 58.85], [4.683474063873291]
[ 5.65  0.17 58.92], [4.813053131103516]
[ 6.45  0.13 58.98], [4.943877220153809]
[ 7.24  0.   59.03], [5.07940149307251]
[ 8.16  0.   59.05], [5.210545778274536]
[9.180e+00 1.000e-02 5.905e+01], [5.345294237136841]
[1.016e+01 5.000e-02 5.902e+01], [5.476712703704834]
[1.090e+01 3.000e-02 5.898e+01], [5.608735084533691]
[11.98  0.13 58.89], [5.747113943099976]
[12.84 -0.07 58.8 ], [5.875568151473999]
[13.9  -0.25 58.65], [5.998308897018433]
[14.92 -0.29 58.48], [6.126302003860474]
[15.71 -0.25 58.32], [6.255145788192749]
[16.42 -0.13 58.16], [6.387015104293823]
[1.710e+01 1.000e-02 5.799e+01], [6.520267009735107]
[17.87  0.   57.78], [6.652400255203247]
[ 1.864e+01 -1.000e-02  5.756e+01], [6.7822394371032715]
[19.35  0.08 57.34], [6.920290470123291]
[19.93 -0.11 57.13], [7.051908731460571]
[20.45 -0.1  56.95], [7.181587219238281]
[21.04  0.11 56.74], [7.308626651763916]
[2.153e+01 1.000e-02 5.654e+01], [7.440626859664917]
[21.89  0.13 56.39], [7.568542242050171]
[22.61  0.34 56.09], [7.698842763900757]
[23.04  0.12 55.89], [7.825988054275513]
[23.63  0.15 55.62], [7.968380689620972]
[24.19  0.07 55.34], [8.098890781402588]
[24.84  0.06 55.01], [8.224629878997803]
[2.536e+01 4.000e-02 5.474e+01], [8.37000846862793]
[26.06  0.16 54.35], [8.510414361953735]
[26.7   0.16 53.98], [8.651712417602539]
[27.22  0.06 53.66], [8.794512510299683]
[ 2.774e+01 -1.000e-02  5.333e+01], [8.936515808105469]
[28.46  0.06 52.85], [9.081196784973145]
[29.2   0.07 52.36], [9.202183485031128]
[29.97  0.08 51.8 ], [9.329931735992432]
[31.03  0.54 51.01], [9.450925827026367]
[32.86  1.18 49.48], [9.582951307296753]
[34.49  0.99 48.25], [9.708123207092285]
[35.95 -0.39 47.09], [9.838588953018188]
[36.07  0.1  47.28], [9.981673240661621]
[35.82  1.88 48.14], [10.115795850753784]
[35.21  2.52 49.38], [10.25821590423584]
[34.9   4.33 50.32], [10.400170803070068]
[34.7   5.82 51.18], [10.542962312698364]
[34.24  5.91 52.41], [10.682587146759033]
[33.46  6.03 53.84], [10.82770848274231]
[31.85  6.36 55.77], [10.957406997680664]
[30.41  5.97 57.58], [11.085283279418945]
[29.5   4.34 58.89], [11.217046976089478]
[28.5   1.8  60.18], [11.35092568397522]
[27.41  0.39 61.15], [11.477293968200684]
[26.47 -0.2  61.83], [11.599774360656738]
[26.05  0.87 62.09], [11.729818344116211]
[24.87  1.75 62.69], [11.87053394317627]
[23.36  5.74 63.09], [12.016664743423462]
[21.88  8.8  63.14], [12.144822835922241]
[22.91 10.99 61.82], [12.273205041885376]
[21.97 13.22 61.32], [12.412591457366943]
[21.98 13.05 61.03], [12.551064491271973]
[22.46 11.99 60.74], [12.694762706756592]
[22.74 11.16 60.46], [12.839186429977417]
[22.5   8.92 60.77], [12.986583709716797]
[22.65  7.67 60.67], [13.134390115737915]
[22.45  6.38 60.75], [13.276378870010376]
[22.18  5.95 60.74], [13.416597604751587]
[21.5   5.37 60.94], [13.559014558792114]
[21.3   6.7  60.66], [13.70309066772461]
[20.67  7.13 60.68], [13.837225198745728]
[20.36  8.31 60.43], [13.963220357894897]
[20.15  9.52 60.09], [14.09722900390625]
[19.69 10.87 59.75], [14.23224663734436]
[19.67 11.34 59.47], [14.372897863388062]
[19.64 11.74 59.25], [14.503402948379517]
[19.59 12.24 58.98], [14.626927852630615]
[19.64 12.3  58.89], [14.754338264465332]
[19.68 12.7  58.65], [14.879571676254272]
[19.82 12.21 58.6 ], [15.006283044815063]
[19.9  12.34 58.48], [15.142972469329834]
[20.05 12.44 58.35], [15.282668590545654]
[20.16 12.55 58.21], [15.4143705368042]
[20.21 12.57 58.14], [15.54421353340149]
[20.58 13.07 57.82], [15.675337076187134]
[20.74 13.01 57.74], [15.805418014526367]
[21.06 12.93 57.62], [15.934983015060425]
[21.   13.   57.69], [16.06129479408264]
[20.65 13.21 57.85], [16.188270568847656]
[20.65 13.42 57.8 ], [16.310977458953857]
[20.39 13.92 57.78], [16.437265396118164]
[20.08 14.31 57.77], [16.56123447418213]
[20.11 14.88 57.59], [16.692620038986206]
[19.85 15.11 57.65], [16.81616759300232]
[19.96 15.64 57.44], [16.94498586654663]
[19.39 16.   57.56], [17.07045841217041]
[19.32 16.04 57.58], [17.2114474773407]
[19.37 16.38 57.42], [17.353875637054443]
[19.06 16.61 57.5 ], [17.489799737930298]
[19.04 16.74 57.47], [17.62495517730713]
[18.89 17.02 57.49], [17.75634241104126]
[18.85 16.63 57.67], [17.877848625183105]
[19.12 17.03 57.44], [18.01516342163086]
[18.84 17.14 57.56], [18.151916027069092]
[18.78 17.39 57.51], [18.286397695541382]
[18.43 17.36 57.69], [18.41648268699646]
[18.48 17.74 57.54], [18.54513931274414]
[18.39 17.81 57.55], [18.66930842399597]
[17.88 18.08 57.66], [18.799370050430298]
[17.83 18.18 57.63], [18.92166042327881]
[17.61 18.82 57.49], [19.05354332923889]
[17.44 18.94 57.49], [19.18683624267578]
[16.81 19.32 57.57], [19.320467472076416]
[16.3  19.48 57.69], [19.453197717666626]
[16.15 19.58 57.71], [19.582788705825806]
[16.23 20.03 57.5 ], [19.71306347846985]
[16.04 20.13 57.52], [19.843140602111816]
[15.69 20.07 57.67], [19.97111678123474]
[15.67 20.3  57.58], [20.101600646972656]
[15.51 20.36 57.6 ], [20.233294248580933]
[15.06 20.6  57.66], [20.358485221862793]
[14.98 20.68 57.65], [20.48698091506958]
[14.4  20.84 57.76], [20.615537405014038]
[14.51 21.31 57.53], [20.748875379562378]
[14.55 21.34 57.5 ], [20.87286400794983]
[14.08 21.31 57.69], [21.000986099243164]
[13.88 21.   57.91], [21.168590784072876]
[13.41 20.97 58.1 ], [21.305625200271606]
[13.63 21.22 57.95], [21.43145251274109]
[13.65 21.44 57.84], [21.557525873184204]
[13.38 21.6  57.86], [21.69144034385681]
[13.13 21.73 57.86], [21.829525470733643]
[12.88 21.9  57.82], [21.962928771972656]
[12.58 21.95 57.84], [22.099936962127686]
[11.85 22.27 57.85], [22.227644681930542]
[11.74 22.37 57.83], [22.376473665237427]
[11.19 22.48 57.9 ], [22.522610425949097]
[10.78 22.83 57.77], [22.658508777618408]
[10.29 22.93 57.82], [22.80954098701477]
[10.12 23.06 57.78], [22.985209703445435]
[10.18 23.39 57.59], [23.160402059555054]
[ 9.64 23.66 57.57], [23.326120376586914]
[ 9.61 23.7  57.57], [23.500569581985474]
[ 9.57 23.67 57.6 ], [23.665918827056885]
[ 9.62 23.81 57.53], [23.828315258026123]
[ 9.21 23.79 57.62], [23.996177911758423]
[ 8.96 23.86 57.64], [24.159650564193726]
[ 8.9  23.97 57.6 ], [24.34236454963684]
[ 8.79 23.97 57.62], [24.52400493621826]
[ 8.35 23.93 57.74], [24.694403171539307]
[ 8.17 24.05 57.71], [24.845301389694214]
