[2.22044605e-14 0.00000000e+00 1.00000000e+02], [1.3318426609039307]
[-4.29457977e-06  2.60457068e-06  1.00000001e+02], [2.1966941356658936]
[-5.15654381e-06  3.09008287e-06  1.00000002e+02], [2.291034460067749]
[-5.08311963e-06  2.97134572e-06  1.00000001e+02], [2.3786535263061523]
[-4.73556439e-06  2.70409672e-06  1.00000001e+02], [2.47328782081604]
[-4.59750007e-06  2.61133808e-06  1.00000001e+02], [2.5618488788604736]
[-4.62567152e-06  2.61153321e-06  1.00000001e+02], [2.6507046222686768]
[-4.66200272e-06  2.61182909e-06  1.00000001e+02], [2.739854574203491]
[-4.68723075e-06  2.61181903e-06  1.00000001e+02], [2.83227276802063]
[-4.70525323e-06  2.61181326e-06  1.00000001e+02], [2.927586793899536]
[-4.71853264e-06  2.61180914e-06  1.00000000e+02], [3.0210907459259033]
[-4.72835371e-06  2.61180598e-06  1.00000000e+02], [3.115485191345215]
[-4.73561050e-06  2.61180362e-06  1.00000000e+02], [3.2142796516418457]
[-4.74097061e-06  2.61180186e-06  1.00000000e+02], [3.3107664585113525]
[-4.74492952e-06  2.61180055e-06  1.00000000e+02], [3.409243583679199]
[-4.74785333e-06  2.61179957e-06  1.00000000e+02], [3.5005016326904297]
[-4.75001260e-06  2.61179885e-06  1.00000000e+02], [3.5830276012420654]
[-4.75160713e-06  2.61179830e-06  1.00000000e+02], [3.6671981811523438]
[-4.75278456e-06  2.61179790e-06  1.00000000e+02], [3.7483105659484863]
