[  0.   0. 110.], [34.26357984542847]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [43.75410485267639]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [43.9200074672699]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [44.08594584465027]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [44.25264072418213]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [44.41973662376404]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [44.58653116226196]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [44.7531898021698]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [44.91956162452698]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [45.08586525917053]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [45.25376558303833]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [45.42032599449158]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [45.58624196052551]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [45.75336980819702]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [45.920812368392944]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [46.08690309524536]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [46.25453853607178]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [46.420427083969116]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [46.58559274673462]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [46.75194478034973]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [46.91919493675232]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [47.08640813827515]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [47.251980781555176]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [47.41777181625366]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [47.58354711532593]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [47.750147581100464]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [47.91729235649109]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [48.08437252044678]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [48.251962184906006]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [48.4188449382782]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [48.58658170700073]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [48.752562284469604]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [48.9200382232666]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [49.086193323135376]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [49.25302982330322]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [49.41977286338806]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [49.58702063560486]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [49.75377297401428]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [49.92083811759949]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [50.08708429336548]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [50.253525257110596]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [50.43062400817871]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [50.609210729599]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [50.77445888519287]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [50.93963932991028]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [51.10529708862305]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [51.27049374580383]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [51.43520784378052]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [51.60073208808899]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [51.76571321487427]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [51.92961668968201]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [52.095073223114014]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [52.260560750961304]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [52.42572498321533]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [52.59085512161255]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [52.75708818435669]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [52.92184853553772]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [53.08736515045166]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [53.25281858444214]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [53.41957116127014]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [53.586339712142944]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [53.75238609313965]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [53.91966128349304]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [54.08708715438843]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [54.25314927101135]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [54.42939352989197]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [54.595418214797974]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [54.762211084365845]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [54.927265644073486]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [55.091938495635986]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [55.255043268203735]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [55.41971302032471]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [55.58513331413269]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [55.75109100341797]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [55.917134523391724]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [56.08131194114685]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [56.24697923660278]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [56.41287446022034]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [56.580100536346436]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [56.74733519554138]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [56.914398193359375]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [57.09179663658142]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [57.26814818382263]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [57.433388233184814]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [57.59939098358154]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [57.764222621917725]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [57.931782722473145]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [58.09770750999451]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [58.270291566848755]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [58.43840289115906]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [58.6042914390564]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [58.77091312408447]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [58.93603730201721]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [59.10150122642517]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [59.26805567741394]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [59.434595584869385]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [59.60088396072388]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [59.7663459777832]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [59.93252229690552]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [60.099223136901855]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [60.26358985900879]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [60.42826437950134]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [60.59400272369385]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [60.759238719940186]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [60.925254344940186]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [61.093103885650635]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [61.261181116104126]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [61.426594495773315]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [61.592971086502075]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [61.759079933166504]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [61.925934076309204]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [62.093467473983765]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [62.25908041000366]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [62.424827575683594]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [62.59174299240112]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [62.75925612449646]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [62.9267156124115]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [63.092775106430054]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [63.25999593734741]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [63.426652669906616]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [63.59502458572388]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [63.76207876205444]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [63.93600630760193]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [64.10352826118469]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [64.27032613754272]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [64.4349136352539]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [64.60094499588013]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [64.76691627502441]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [64.93228912353516]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [65.09788179397583]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [65.26374983787537]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [65.42856884002686]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [65.59414148330688]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [65.76123118400574]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [65.93313884735107]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [66.0996823310852]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [66.26579189300537]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [66.42967176437378]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [66.59532928466797]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [66.76237368583679]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [66.9293327331543]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [67.09597492218018]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [67.26325178146362]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [67.42864513397217]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [67.59501576423645]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [67.76203966140747]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [67.92898941040039]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [68.09582328796387]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [68.2620198726654]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [68.4277400970459]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [68.59421253204346]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [68.76013040542603]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [68.92588186264038]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [69.09219145774841]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [69.25967240333557]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [69.4271354675293]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [69.59478521347046]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [69.7621009349823]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [69.92859315872192]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [70.09476447105408]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [70.26248860359192]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [70.42950177192688]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [70.5966124534607]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [70.76500535011292]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [70.93237924575806]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [71.09740447998047]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [71.26538705825806]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [71.4311933517456]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [71.59917831420898]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [71.76763033866882]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [71.93523836135864]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [72.10125231742859]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [72.2687919139862]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [72.43644213676453]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [72.60526490211487]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [72.77133870124817]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [72.9368302822113]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [73.10359597206116]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [73.26999998092651]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [73.43558096885681]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [73.60203647613525]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [73.76618337631226]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [73.94417476654053]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [74.10963082313538]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [74.27549409866333]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [74.4403018951416]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [74.60562014579773]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [74.7721700668335]
[4.68803841e-310 0.00000000e+000 4.68803788e-310], [74.94451308250427]
