[ 0.0 0.0 0.0],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.0 0.0],[ 185.35161512350336 185.35161512350288 185.35161512350288], [34.26368260383606]
[ 0.0 0.4521681197483305 0.45217532158920415],[ 185.35161512350328 185.35161512350302 185.3516151235028][ 0.0 0.2271456453601276 0.22714623858551064],[ 185.35161512350336 185.35161512350288 185.35161512350288], [35.46403789520264]
[ 0.0 0.3119242280492329 0.3121961781925189],[ 185.54074634034282 185.58783409672873 185.58784407002554][ 0.0 0.08503002591403284 0.08482107073185285],[ 185.41736983992288 185.48779357163428 185.48781276703457], [35.62765049934387]
[ 0.0 0.2546892977139927 0.25473770100886545],[ 185.60159930001697 185.71046428430546 185.71053219906943][ 0.0 0.03766858432063173 0.03747699876033575],[ 185.42555884687272 185.5080821519292 185.5079890839611], [35.79395413398743]
[ 0.0 0.2432209904654503 0.24311806528871102],[ 185.60594046735685 185.77874032818715 185.77883540220748][ 0.0 0.031208816416449715 0.031188777180549073],[ 185.4177886086864 185.49391389414274 185.49375142668606], [35.95982599258423]
[ 0.0 0.25564400198147547 0.2554667943815218],[ 185.59338827682248 185.8282840707339 185.82836741644311][ 0.0 0.041930751148407386 0.04213289341722841],[ 185.40894072084933 185.47954379086664 185.479412208483], [36.12470197677612]
[ 0.0 0.2799327434921014 0.279707125546963],[ 185.5811126953457 185.87560712783173 185.8756501552967][ 0.0 0.05940493711662344 0.05984120900118872],[ 185.40374121219006 185.47592761824868 185.47592204806625], [36.29138517379761]
[ 0.0 0.30911277396981157 0.3088365023158078],[ 185.57531953393894 185.92722321872785 185.92720623404728][ 0.0 0.07913304281727403 0.07980963432295583],[ 185.4030340554505 185.48466234655936 185.4848727463372], [36.45703959465027]
[ 0.0 0.3395774477181103 0.33923879056634326],[ 185.57692985084614 185.98456065289506 185.98446921563976][ 0.0 0.09954954245939104 0.10047676105634151],[ 185.40648838239508 185.50401297293487 185.50446999412023], [36.62311553955078]
[ 0.0 0.3698711831247945 0.3694574636458467],[ 185.58477163850156 186.04686020930632 186.0466824277043][ 0.0 0.12026301910746033 0.12145606405851433],[ 185.4131028135904 185.53180832882236 185.5325754596878], [36.78932452201843]
[ 0.0 0.3992033999022915 0.39870242689375907],[ 185.59723185866346 186.11279487266557 186.1125199047122][ 0.0 0.1416823796307422 0.14315997406736183],[ 185.4221804583673 185.56610780301835 185.56722883135467], [36.954410791397095]
[ 0.0 0.4274406350149354 0.42684331610591],[ 185.61276395915473 186.18093388135 186.18055112760206][ 0.0 0.16427252827726216 0.16605347540932494],[ 185.43321546917272 185.60574494380916 185.60726127813362], [37.12091088294983]
[ 0.0 0.4546415764548405 0.45394285239576193],[ 185.6301860982774 186.25010792591183 186.24960709711934][ 0.0 0.1884505065067211 0.19054978074852266],[ 185.44592030183364 185.65014648803253 185.65209775376485], [37.28724503517151]
[ 0.0 0.48089845415962845 0.4800987444618669],[ 185.64867833816916 186.3194504421237 186.31882222062592][ 0.0 0.21454296359624878 0.216966864662933],[ 185.46016898302778 185.69915064842914 185.7015733425309], [37.45461869239807]
