[4.67605423e-310 4.67604558e-310 4.67605400e-310], [30.418341398239136]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [34.73899793624878]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [34.82410430908203]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [34.90829062461853]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [34.992976903915405]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.076972246170044]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.16040062904358]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.24505352973938]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.3284854888916]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.41337585449219]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.49890160560608]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.58329224586487]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.66800546646118]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.75214385986328]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.83636164665222]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [35.92129325866699]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.00645875930786]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.091349363327026]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.175928592681885]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.26086235046387]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.34566569328308]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.42970037460327]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.51398849487305]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.59860324859619]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.68287634849548]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.767561197280884]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.851648807525635]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [36.935516357421875]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.01939296722412]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.10370397567749]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.188443660736084]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.27328562736511]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.356857776641846]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.44133639335632]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.526426553726196]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.61144995689392]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.69598746299744]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.78027844429016]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.86361908912659]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [37.94774413108826]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.032124042510986]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.116759061813354]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.20120692253113]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.28580665588379]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.36964964866638]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.45378112792969]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.538915157318115]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.623929500579834]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.70900559425354]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.79332137107849]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.878480672836304]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [38.96384620666504]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.04896807670593]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.133838176727295]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.224525451660156]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.30937719345093]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.39341878890991]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.47828960418701]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.56221103668213]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.64647960662842]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.731993675231934]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.816537857055664]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.901410818099976]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [39.98698806762695]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.0720055103302]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.15621614456177]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.241194009780884]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.32672905921936]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.411564350128174]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.496042251586914]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.580724477767944]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.66526985168457]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.750710248947144]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.83513307571411]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [40.92013359069824]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.005133867263794]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.09042739868164]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.17547082901001]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.25930213928223]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.34381413459778]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.42849349975586]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.513386249542236]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.59849452972412]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.683151960372925]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.76762676239014]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.852869272232056]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [41.93763208389282]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.02255368232727]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.107733488082886]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.19270038604736]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.27727174758911]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.36173462867737]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.446720361709595]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.53234362602234]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.61662173271179]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.70134997367859]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.78641104698181]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.87196707725525]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [42.95654845237732]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.04037618637085]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.125343322753906]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.210129737854004]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.29475378990173]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.378753900527954]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.46317911148071]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.54741954803467]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.63198184967041]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.716870069503784]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.80240750312805]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.88658571243286]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [43.96969127655029]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.054471492767334]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.13894701004028]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.223520040512085]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.30752205848694]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.39237332344055]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.47608304023743]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.560770988464355]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.64512324333191]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.72915291786194]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.81346321105957]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.89826416969299]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [44.982492446899414]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.06712079048157]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.151546001434326]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.241626501083374]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.326446533203125]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.411781311035156]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.4965615272522]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.58105945587158]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.665069818496704]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.7494580745697]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.833985567092896]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [45.91907978057861]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.00397300720215]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.08912801742554]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.17400288581848]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.25888919830322]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.342763900756836]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.42731189727783]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.511484146118164]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.5958936214447]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.68118906021118]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.765342235565186]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.849934339523315]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [46.93546009063721]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.02095341682434]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.10577368736267]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.190919160842896]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.27502918243408]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.359922647476196]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.44452691078186]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.529422760009766]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.613463163375854]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.69797492027283]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.782803535461426]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.86767911911011]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [47.95259761810303]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.03726506233215]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.122899293899536]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.20832920074463]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.292964935302734]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.37788200378418]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.46209478378296]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.54576063156128]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.6308491230011]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.715004682540894]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.79867625236511]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.883460521698]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [48.96815514564514]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.05277943611145]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.13661050796509]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.22085452079773]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.30656409263611]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.39088201522827]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.47571420669556]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.5596821308136]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.64414644241333]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.72799277305603]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.81317615509033]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.89720129966736]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [49.98193168640137]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.066713094711304]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.15173292160034]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.23668193817139]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.32091236114502]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.40583372116089]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.491302251815796]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.576375007629395]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.66044235229492]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.745410203933716]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.83037090301514]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [50.91564893722534]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.00053524971008]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.08520746231079]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.17035698890686]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.2553551197052]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.34100103378296]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.425213098526]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.50992703437805]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.59383201599121]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.67846393585205]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.764065980911255]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.84881806373596]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [51.933111906051636]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.01794362068176]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.102797508239746]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.188080072402954]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.273136138916016]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.358335733413696]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.44251203536987]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.526695013046265]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.61073851585388]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.69636297225952]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.781132221221924]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.86526036262512]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [52.949808835983276]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.03485989570618]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.119571924209595]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.204678773880005]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.289496183395386]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.374327182769775]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.459099769592285]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.543145418167114]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.6269052028656]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.711676359176636]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.79676699638367]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.88145446777344]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [53.96627330780029]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.05038285255432]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.135603189468384]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.22592353820801]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.31057286262512]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.39567255973816]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.480127573013306]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.56519389152527]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.646270990371704]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.73100018501282]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.81553554534912]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.90042185783386]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [54.98550486564636]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.070223569869995]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.15564846992493]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.240495443344116]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.325987577438354]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.41090726852417]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.496426582336426]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.580880880355835]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.66476774215698]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.748189210891724]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.83215832710266]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [55.91627216339111]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.000831604003906]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.086261510849]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.17007303237915]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.25423216819763]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.33834457397461]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.42395067214966]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.50882935523987]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.59316968917847]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.67814612388611]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.76347827911377]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.84438705444336]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [56.928640365600586]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.01343488693237]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.09894275665283]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.1833381652832]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.268446922302246]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.35305166244507]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.4371976852417]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.521445989608765]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.605735778808594]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.689916133880615]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.775108098983765]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.85894846916199]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [57.94320273399353]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.02873158454895]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.11353516578674]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.19847869873047]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.28306174278259]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.368600845336914]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.45333290100098]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.53842902183533]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.62297010421753]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.70741152763367]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.79154062271118]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.87569880485535]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [58.96012592315674]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.04490280151367]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.12911105155945]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.21364998817444]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.29840898513794]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.382673263549805]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.467540979385376]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.55255055427551]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.637197732925415]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.72092080116272]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.806195974349976]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.8901948928833]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [59.97448205947876]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.05902028083801]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.14291596412659]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.22743558883667]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.31204056739807]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.39640736579895]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.48117542266846]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.564958810806274]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.648905992507935]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.73304080963135]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.81683349609375]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.90110921859741]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [60.985928773880005]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.070754051208496]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.154789447784424]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.239290952682495]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.32343888282776]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.40837502479553]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.49353575706482]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.57848286628723]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.66323709487915]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.747901916503906]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.832451820373535]
[4.67604821e-310 4.67604821e-310 4.67604821e-310], [61.91685891151428]
