[ 0.0 0.0 0.0],[ 185.35161512350368 185.35161512350288 185.35161512350265], [32.11128783226013]
[ 8.873192277776667e-06 0.0 3.866830838503059e-06],[ 185.35161512350368 185.35161512350288 185.35161512350265], [32.709789991378784]
[ 0.0 0.1454372010193907 0.14543767027367185],[ 185.35162120682503 185.35161700921012 185.35161883848093], [32.79448223114014]
[ 0.0 0.15490192211790185 0.15490572725203705],[ 185.39475845013422 185.4640366064892 185.46404208979826], [32.879751682281494]
[ 0.0 0.1879278267048239 0.18899668589755622],[ 185.4225938065643 185.56011684994567 185.56012529869972], [32.96465587615967]
[ 0.0 0.2265038961130126 0.2275018648098977],[ 185.4505862056113 185.65920319643473 185.65972020114242], [33.04892063140869]
[ 0.0 0.26528918371858645 0.2675404618582829],[ 185.48081000607579 185.7644106372393 185.76536513143014], [33.13255596160889]
[ 0.0 0.3048344156833984 0.30934082073723274],[ 185.51291407003131 185.87463613038125 185.87653357193147], [33.217010259628296]
[ 0.0 0.32880487139406056 0.3111971442190222],[ 185.54678169003853 185.98931421454333 185.99309587753913], [33.30182194709778]
[ 0.0 0.3754260803075965 0.3589129172444941],[ 185.57350719074415 186.09155592866364 186.0864845874288], [33.38563871383667]
[ 0.0 0.4105396443282344 0.4089515844927194],[ 185.60670450760847 186.20560572732674 186.192649596622], [33.469438552856445]
[ 0.0 0.45681485686780277 0.44842070764546915],[ 185.64210136440255 186.32183188300021 186.30963647098827], [33.55383610725403]
[ 0.0 0.5019853704687964 0.49336494408795506],[ 185.67906607980674 186.444317328248 186.43065580840667], [33.63783860206604]
[ 0.0 0.5488076949042413 0.5406435385484687],[ 185.71785214179832 186.57228486472985 186.55725695717152], [33.7218918800354]
[ 0.0 0.5981048868757519 0.5871203157005236],[ 185.75854741696452 186.70569990531465 186.68982211620607], [33.8067147731781]
[ 0.0 0.6472647021563458 0.6338200782419995],[ 185.80086056100726 186.84458919819548 186.8267925477638], [33.896008014678955]
[ 0.0 0.6957738112107988 0.6826755686668288],[ 185.84438778512697 186.9876258551452 186.96704197489785], [33.98099136352539]
[ 0.0 0.7449334385064634 0.733732883016782],[ 185.88910437673456 187.13365108670487 187.11092067936434], [34.06556224822998]
[ 0.0 0.798143330015215 0.7878433167059129],[ 185.93518524874233 187.2824988153373 187.25906083034158], [34.14960074424744]
[ 0.0 0.850239986384185 0.8393483796430393],[ 185.98338548255504 187.4363288123829 187.4129841700164], [34.23367476463318]
[ 0.0 0.8901831606175078 0.8781435291538844],[ 186.032477958983 187.59287332474062 187.56948643086807], [34.317583322525024]
[ 0.0 0.9502538809839753 0.9392707446834688],[ 186.07846774411084 187.74196300436583 187.71803178079895], [34.40123653411865]
[ 0.0 1.002186062263683 0.9898234661033471],[ 186.12944044898086 187.90094066264837 187.87704233625956], [34.485008239746094]
[ 0.0 1.0535196458605574 1.0443128413726472],[ 186.1804771016133 188.06109492712943 188.03666958912856], [34.569358587265015]
[ 0.0 1.0958917458313742 1.07986637897591],[ 186.23233347947533 188.22221374488322 188.1988260937047], [34.65227746963501]
[ 0.0 1.1452242537364818 1.1414867862971907],[ 186.28048107765343 188.37545970604205 188.34991354139433], [34.7367262840271]
[ 0.0 1.2001380182893155 1.1833849451193525],[ 186.33175603675983 188.53093738081185 188.50911097833574], [34.82034206390381]
[ 0.0 1.2602752524499523 1.2494568067042018],[ 186.38264018561733 188.6882856608592 188.6640116710412], [34.90436816215515]
[ 0.0 1.3148879168005878 1.3052369290338495],[ 186.4380804012246 188.85452992493094 188.83046658268506], [34.98811650276184]
[ 0.0 1.3709325854704755 1.354660624063144],[ 186.49389505226083 189.02229485864592 188.99922414160324], [35.071996450424194]
[ 0.0 1.411616483449888 1.4032681527155781],[ 186.5494684233282 189.19095324633048 189.16574301306173], [35.15657138824463]
[ 0.0 1.4652527776030877 1.457964435485812],[ 186.60254528370336 189.35082198958818 189.32730995717333], [35.239930629730225]
[ 0.0 1.5293052810191101 1.5203069466394317],[ 186.65726964853516 189.51225216012142 189.49103808162596], [35.323904514312744]
[ 0.0 1.5837608465614461 1.5800215596998586],[ 186.71588500206235 189.6827186458911 189.66267935741917], [35.40856313705444]
[ 0.0 1.6408479821829312 1.6354500743395992],[ 186.77505590987641 189.85402635106502 189.8372742185266], [35.492114305496216]
[ 0.0 1.7000290902042234 1.6949462081428013],[ 186.8345998498112 190.02654406487727 190.01186998795518], [35.57559418678284]
[ 0.0 1.7598936241197054 1.7547261809216397],[ 186.8956014212771 190.20193904938114 190.18895866977954], [35.659693002700806]
[ 0.0 1.8192656700575514 1.8169797247127895],[ 186.95785089955118 190.37992287689013 190.3682082223515], [35.74458432197571]
[ 0.0 1.8804912997584478 1.8808450076256444],[ 187.02141283287472 190.55986421885817 190.55046717934698], [35.82911467552185]
[ 0.0 1.9291235465691952 1.9271602288283671],[ 187.0865805100269 190.74249308293187 190.73629882343505], [35.91370391845703]
[ 0.0 2.0034360158143323 1.99215415527281],[ 187.14806798019922 190.91676530943255 190.91216545933386], [35.99772882461548]
[ 0.0 2.0661203676587174 2.059805812545216],[ 187.21470338230512 191.10302976036112 191.0952353105528], [36.082664012908936]
[ 0.0 2.132087052610109 2.123223901254685],[ 187.28311378673018 191.29222695419622 191.28374642239967], [36.167258739471436]
[ 0.0 2.197450554522012 2.1910524070376254],[ 187.352800793893 191.4844342503444 191.4745671731336], [36.25201630592346]
[ 0.0 2.2642061017200192 2.258025801083155],[ 187.4242377012346 191.67920645356804 191.66945300470266], [36.33598303794861]
[ 0.0 2.290428931467869 2.3011678247206278],[ 187.4971610411047 191.87643263721526 191.8671272670339], [36.4208402633667]
[ 0.0 2.3670901713699397 2.3557407618210067],[ 187.5606517307681 192.047267396797 192.04623822815515], [36.50513577461243]
[ 0.0 2.415113549707368 2.4316553450063014],[ 187.62853216619624 192.22950081044556 192.22562142090672], [36.59001851081848]
[ 0.0 2.494764806067397 2.489596397835368],[ 187.69769066334865 192.40775515511345 192.41338491217743], [36.67477631568909]
[ 0.0 2.557083613510883 2.5596578093814397],[ 187.7700566760881 192.5982142074728 192.60247326968], [36.75952863693237]
[ 0.0 2.62305383340728 2.633002802100908],[ 187.8438509382 192.7903993633785 192.7961476853312], [36.84387469291687]
[ 0.0 2.692510351562723 2.6999174481723904],[ 187.92008964566 192.98574592360708 192.99630213691708], [36.93114399909973]
[ 0.0 2.739011910480275 2.7332277248847765],[ 187.99775080287188 193.18444026366657 193.19798370122527], [37.016117811203]
[ 0.0 2.7902926316571333 2.7884704622925467],[ 188.0671354428668 193.36696308765823 193.37669754471196], [37.101564168930054]
[ 0.0 2.8517852544104922 2.8405470800830592],[ 188.13577219054352 193.5432530387985 193.55127525942163], [37.186874866485596]
[ 0.0 2.9009644851637413 2.870550172347259],[ 188.20476751025467 193.72033711177878 193.72307258291033], [37.27166295051575]
[ 0.0 2.9523716355868848 2.9340196590331193],[ 188.26802609602888 193.88775399709553 193.87756102359472], [37.35687828063965]
[ 0.0 3.006637179028713 2.9940258793291856],[ 188.33346847769968 194.05411968277687 194.03899363837314], [37.44069838523865]
[ 0.0 3.0534017530537128 3.0555031868728544],[ 188.40004296971335 194.22038492960766 194.20508469310286], [37.52533221244812]
[ 0.0 3.0957375873369197 3.095554692098068],[ 188.46646738638776 194.38239247831584 194.3742883053919], [37.60984396934509]
[ 0.0 3.139327958351693 3.1234428052537577],[ 188.52857958222705 194.53521566013495 194.53225223257797], [37.69402527809143]
[ 0.0 3.1776617757357166 3.1581248231397296],[ 188.5860348021463 194.6803944359538 194.67393717774618], [37.77761769294739]
[ 0.0 3.222327605638823 3.2017819830880194],[ 188.64042048660042 194.8179745448432 194.80632600310378], [37.86197876930237]
[ 0.0 3.267258264990031 3.2468264852467517],[ 188.69502786870203 194.95464592922184 194.9384949031951], [37.94600176811218]
