[4.68791310e-310 4.68803707e-310 1.58101007e-322], [29.719576597213745]
[4.68803457e-310 4.68803980e-310 1.58101007e-322], [30.313369512557983]
[4.68804103e-310 4.68803763e-310 1.58101007e-322], [30.398000478744507]
[4.68804074e-310 4.68803456e-310 1.58101007e-322], [30.483686685562134]
[4.68804074e-310 4.68803727e-310 1.58101007e-322], [30.568180084228516]
[4.68803449e-310 4.68803563e-310 1.58101007e-322], [30.652044773101807]
[4.68803909e-310 4.68803428e-310 1.58101007e-322], [30.736461877822876]
[ 2.0802750e+00 -8.9010000e-03  5.4982216e+01], [30.820913791656494]
[4.68803845e-310 4.68803924e-310 1.58101007e-322], [30.904584884643555]
[4.68803845e-310 4.68803569e-310 1.58101007e-322], [30.9891300201416]
[4.68803611e-310 4.68803569e-310 1.58101007e-322], [31.074891328811646]
[4.68804146e-310 4.68803569e-310 1.58101007e-322], [31.15993857383728]
[4.68803569e-310 4.68804146e-310 1.58101007e-322], [31.245590448379517]
[6.90613071e-310 2.12199579e-314 4.68803891e-310], [31.32947611808777]
[1.00000000e+000 0.00000000e+000 4.68803816e-310], [31.414137363433838]
[4.68804114e-310 4.68804053e-310 1.58101007e-322], [31.500460863113403]
[4.68804091e-310 4.68803764e-310 1.58101007e-322], [31.585687398910522]
[4.68803894e-310 4.68803849e-310 1.58101007e-322], [31.66983652114868]
[4.68803638e-310 4.68803955e-310 1.58101007e-322], [31.75394034385681]
[4.68803342e-310 4.68803955e-310 1.58101007e-322], [31.838981866836548]
[4.68803803e-310 4.68803515e-310 1.58101007e-322], [31.92390251159668]
[4.68803569e-310 4.68803643e-310 1.58101007e-322], [32.008872509002686]
[4.68803643e-310 4.68803839e-310 1.58101007e-322], [32.093342781066895]
[4.68803541e-310 4.68804044e-310 1.58101007e-322], [32.17795419692993]
[4.68803569e-310 4.68803798e-310 1.58101007e-322], [32.26203775405884]
[4.68803569e-310 4.68803914e-310 1.58101007e-322], [32.34741139411926]
[4.68804094e-310 4.68803723e-310 1.58101007e-322], [32.4325213432312]
[4.68803953e-310 4.68803931e-310 1.58101007e-322], [32.5171000957489]
[10.642251  -0.196497  54.4417264], [32.601619482040405]
[4.68803849e-310 4.68803547e-310 1.58101007e-322], [32.68544125556946]
[4.68803849e-310 4.68803712e-310 1.58101007e-322], [32.769888162612915]
[4.68803852e-310 4.68803712e-310 1.58101007e-322], [32.85437369346619]
[4.68803449e-310 4.68803712e-310 1.58101007e-322], [32.93783640861511]
[4.68803712e-310 4.68803449e-310 1.58101007e-322], [33.021894693374634]
[6.90613071e-310 2.12199579e-314 4.68803727e-310], [33.105722427368164]
[1.00000000e+000 0.00000000e+000 4.68803816e-310], [33.190160036087036]
[4.68803329e-310 4.68803727e-310 1.58101007e-322], [33.279964208602905]
[6.90613061e-310 2.12199579e-314 4.68803357e-310], [33.36347484588623]
[4.68803849e-310 4.68803459e-310 1.58101007e-322], [33.448450326919556]
[4.68803849e-310 4.68803459e-310 1.58101007e-322], [33.53319525718689]
[4.68803849e-310 4.68804148e-310 1.58101007e-322], [33.617578744888306]
[4.68804148e-310 4.68803849e-310 1.58101007e-322], [33.70215630531311]
[6.90613071e-310 2.12199579e-314 4.68804039e-310], [33.78548622131348]
[4.68803542e-310 4.68803342e-310 1.58101007e-322], [33.869906187057495]
[4.68803958e-310 4.68803881e-310 1.58101007e-322], [33.95366930961609]
[4.68803914e-310 4.68803418e-310 1.58101007e-322], [34.03810524940491]
[4.68803754e-310 4.68803418e-310 1.58101007e-322], [34.121556520462036]
[4.68804087e-310 4.68804074e-310 1.58101007e-322], [34.205705881118774]
[4.68804094e-310 4.68803436e-310 1.58101007e-322], [34.28916263580322]
[4.68803357e-310 4.68804094e-310 1.58101007e-322], [34.37355017662048]
[4.68803357e-310 4.68804150e-310 1.58101007e-322], [34.458027839660645]
[4.68803727e-310 4.68804150e-310 1.58101007e-322], [34.54194688796997]
[4.68803919e-310 4.68803796e-310 1.58101007e-322], [34.626235246658325]
[4.68803796e-310 4.68803919e-310 1.58101007e-322], [34.71051812171936]
[4.68803357e-310 4.68803727e-310 1.58101007e-322], [34.79442882537842]
[4.68803727e-310 4.68804150e-310 1.58101007e-322], [34.878517627716064]
[4.68803439e-310 4.68803727e-310 1.58101007e-322], [34.96264433860779]
[4.68803357e-310 4.68803439e-310 1.58101007e-322], [35.04849553108215]
[4.68803724e-310 4.68804150e-310 1.58101007e-322], [35.13262867927551]
[4.68803357e-310 4.68803724e-310 1.58101007e-322], [35.21667146682739]
[4.68803541e-310 4.68804150e-310 1.58101007e-322], [35.3008291721344]
[4.68803541e-310 4.68803763e-310 1.58101007e-322], [35.38511824607849]
[4.68803763e-310 4.68803559e-310 1.58101007e-322], [35.469537019729614]
[4.68803541e-310 4.68803621e-310 1.58101007e-322], [35.554362535476685]
[4.68803541e-310 4.68803764e-310 1.58101007e-322], [35.63798928260803]
[ 0.34130772 -0.11921814 -0.12716794], [35.72235107421875]
[4.68803859e-310 4.68803451e-310 1.58101007e-322], [35.80672860145569]
[4.68803859e-310 4.68803451e-310 1.58101007e-322], [35.89114475250244]
[4.68804115e-310 4.68803643e-310 1.58101007e-322], [35.97524952888489]
[4.68804082e-310 4.68803554e-310 1.58101007e-322], [36.059125900268555]
[4.68803839e-310 4.68803806e-310 1.58101007e-322], [36.143375635147095]
[4.68803914e-310 4.68804085e-310 1.58101007e-322], [36.22704362869263]
[4.68804150e-310 4.68803914e-310 1.58101007e-322], [36.31140089035034]
[-0.11806372  0.29274338 -0.1642564 ], [36.396239042282104]
