[1.1657341758564144e-14, 0.0, 52.5], [1.9183332920074463]
[-1.2893197033016753e-06, 7.620761916125455e-07, 52.500001190952034], [2.4137985706329346]
[-1.6875217185251263e-06, 9.540690869220557e-07, 52.500001508054396], [2.514721632003784]
[-1.7240733686350093e-06, 9.615348524764849e-07, 52.50000126674725], [2.6106977462768555]
[-1.6277774537600098e-06, 9.023390873394642e-07, 52.500000951015906], [2.717771291732788]
[-1.6152758904865141e-06, 8.708124179134667e-07, 52.50000083683217], [2.8223564624786377]
[-1.6495318731075723e-06, 8.779490186210469e-07, 52.500000752857986], [2.921614408493042]
[-1.6791852578915803e-06, 8.889384606527042e-07, 52.50000065464073], [3.0184247493743896]
[-1.7013553784843813e-06, 8.970048355060757e-07, 52.50000057654449], [3.1232311725616455]
[-1.7177574023317103e-06, 9.028365038536e-07, 52.50000051893731], [3.219791889190674]
[-1.7299168805226134e-06, 9.071280158456138e-07, 52.50000047646598], [3.3244271278381348]
[-1.7389347104759568e-06, 9.10295656098467e-07, 52.50000044505741], [3.4228224754333496]
[-1.7456220013931918e-06, 9.126328270315081e-07, 52.50000042181919], [3.5330870151519775]
[-1.750580984358074e-06, 9.143568990468913e-07, 52.50000040462773], [3.6403019428253174]
[-1.754258463665291e-06, 9.156286993101146e-07, 52.50000039191056], [3.7487947940826416]
[-1.7569857259806518e-06, 9.165669042509373e-07, 52.50000038250363], [3.8516876697540283]
[-1.7590083817190647e-06, 9.172590371145152e-07, 52.50000037554557], [3.955239772796631]
[-1.7605085324579811e-06, 9.177696443862519e-07, 52.50000037039909], [4.065163850784302]
[-1.7616211985215625e-06, 9.181463402346222e-07, 52.50000036659271], [4.170923471450806]
[-1.762446511980485e-06, 9.184242635960706e-07, 52.500000363777616], [4.276719331741333]
[-1.7630586966476827e-06, 9.186292994686553e-07, 52.50000036169571], [4.37421727180481]
[-1.763512814712067e-06, 9.18780577517791e-07, 52.50000036015614], [4.464601039886475]
[-1.7638496957747098e-06, 9.188921894473073e-07, 52.500000359017676], [4.5658581256866455]
[-1.764099619504471e-06, 9.189745478329213e-07, 52.50000035817586], [4.6600587368011475]
[-1.7642850384780416e-06, 9.190353137703356e-07, 52.50000035755342], [4.756307125091553]
[-1.7644226032656856e-06, 9.190801462204698e-07, 52.500000357093214], [4.847008943557739]
[-1.7645246728886472e-06, 9.191132316575178e-07, 52.50000035675298], [4.939763307571411]
[-1.7646004112194083e-06, 9.19137649051909e-07, 52.500000356501445], [5.044262409210205]
[-1.7646566105171667e-06, 9.191556613834547e-07, 52.5000003563155], [5.148329734802246]
[-1.7646983143416595e-06, 9.191689535924764e-07, 52.50000035617806], [5.247661828994751]
[-1.7647292610287703e-06, 9.19178763012784e-07, 52.50000035607647], [5.345640659332275]
[-1.7647522313021221e-06, 9.191860075394573e-07, 52.500000356001394], [5.4373369216918945]
[-1.764769275457602e-06, 9.191913492713862e-07, 52.50000035594589], [5.532024621963501]
