[0. 0. 0.], [1.591294765472412]
[ 0.  0. 58.], [3.059049129486084]
[0.0e+00 1.0e-02 5.8e+01], [3.1997969150543213]
[0.0e+00 1.0e-02 5.8e+01], [3.347311496734619]
[0.0e+00 2.0e-02 5.8e+01], [3.4992687702178955]
[0.000e+00 1.000e-02 5.799e+01], [3.6455838680267334]
[ 0.08  0.15 58.01], [3.7924277782440186]
[ 0.57  0.75 58.1 ], [3.9387929439544678]
[ 1.2   0.23 58.27], [4.07205867767334]
[1.780e+00 5.000e-02 5.839e+01], [4.215253591537476]
[ 1.97  0.34 58.42], [4.361643314361572]
[ 2.29  0.49 58.47], [4.508690595626831]
[ 2.9   0.34 58.57], [4.652230739593506]
[3.520e+00 2.000e-02 5.868e+01], [4.802459955215454]
[ 4.1  -0.08 58.76], [4.943190574645996]
[ 4.73  0.17 58.82], [5.1248509883880615]
[ 5.35  0.17 58.9 ], [5.3140647411346436]
[ 6.41  0.14 58.97], [5.456226587295532]
[ 7.450e+00 -2.000e-02  5.902e+01], [5.602227449417114]
[ 8.08  0.14 59.04], [5.765286207199097]
[ 8.85  0.14 59.04], [5.943121671676636]
[ 9.89  0.13 59.02], [6.093634843826294]
[10.98 -0.07 58.97], [6.241652488708496]
[11.82 -0.1  58.9 ], [6.3896026611328125]
[12.65 -0.29 58.81], [6.546515941619873]
[13.52 -0.14 58.7 ], [6.6996283531188965]
[14.4  -0.12 58.55], [6.844947338104248]
[15.25 -0.2  58.4 ], [7.001927137374878]
[ 1.589e+01 -2.000e-02  5.826e+01], [7.149991989135742]
[16.54 -0.18 58.1 ], [7.292357444763184]
[17.11 -0.17 57.97], [7.4403486251831055]
[17.54 -0.06 57.86], [7.5955822467803955]
[18.17  0.06 57.68], [7.7348854541778564]
[18.63 -0.09 57.54], [7.8846094608306885]
[19.14 -0.07 57.39], [8.053990840911865]
[19.78  0.13 57.17], [8.211469173431396]
[2.025e+01 1.000e-02 5.701e+01], [8.364864826202393]
[2.072e+01 4.000e-02 5.683e+01], [8.539230823516846]
[21.29  0.17 56.62], [8.698379516601562]
[21.85  0.07 56.39], [8.851134061813354]
[ 2.239e+01 -1.000e-02  5.616e+01], [8.990766286849976]
[23.05  0.11 55.87], [9.128662824630737]
[23.64  0.14 55.59], [9.26439118385315]
[ 2.415e+01 -2.000e-02  5.534e+01], [9.401614427566528]
[24.79 -0.11 55.02], [9.541768312454224]
[25.52 -0.17 54.62], [9.704625129699707]
[26.26 -0.19 54.2 ], [9.880361318588257]
[27.06 -0.13 53.71], [10.04635238647461]
[27.46 -0.28 53.47], [10.220176935195923]
[28.09 -0.14 53.07], [10.39503002166748]
[28.75  0.09 52.62], [10.550193786621094]
[29.36  0.08 52.2 ], [10.694589138031006]
[30.49  0.65 51.4 ], [10.844549655914307]
[32.43  0.95 49.81], [10.990091800689697]
[34.23  0.06 48.62], [11.136061429977417]
[35.93 -0.83 47.15], [11.264687299728394]
[36.25  0.59 47.23], [11.40279769897461]
[35.53  2.18 48.69], [11.54028868675232]
[35.    3.83 49.93], [11.691997289657593]
[34.24  6.02 51.41], [11.840035676956177]
[33.43  7.18 53.06], [11.99195122718811]
[32.31  7.06 54.99], [12.13791036605835]
[31.01  6.51 56.94], [12.282488584518433]
[28.83  4.99 59.45], [12.421143770217896]
[26.64  2.98 61.53], [12.571749210357666]
[25.14 -0.08 62.8 ], [12.72913932800293]
[24.46 -3.14 63.23], [12.885589122772217]
[23.6  -4.56 63.57], [13.046122550964355]
[21.88 -2.57 64.49], [13.206531524658203]
[22.62  1.49 63.82], [13.346354246139526]
[24.75  6.16 61.9 ], [13.4855055809021]
[24.09 12.71 60.48], [13.624293565750122]
[23.59 17.3  58.61], [13.763320446014404]
[24.33 17.85 57.48], [13.898621320724487]
[23.46 16.87 57.96], [14.037880659103394]
[22.64 14.24 59.07], [14.186055898666382]
[21.65 11.58 60.05], [14.344612836837769]
[21.08  8.7  60.8 ], [14.495862007141113]
[22.92  3.37 60.68], [14.628351211547852]
[23.21  0.19 60.57], [14.757080793380737]
[22.53  0.33 60.72], [14.886795282363892]
[22.58  0.6  60.44], [15.024693250656128]
[22.13  2.65 60.39], [15.155997514724731]
[21.9   5.91 60.06], [15.2872953414917]
[21.39  9.65 59.49], [15.429996490478516]
[21.14 12.3  58.79], [15.58671760559082]
[20.95 13.34 58.41], [15.721858501434326]
[20.56 14.53 58.04], [15.863832950592041]
[20.38 14.36 58.08], [15.99774980545044]
[20.25 14.21 58.1 ], [16.143271446228027]
[19.69 13.31 58.51], [16.296037912368774]
[19.59 13.13 58.53], [16.457732915878296]
[19.95 12.79 58.46], [16.6041362285614]
[21.17 10.81 58.52], [16.748640775680542]
[21.64 10.27 58.44], [16.899015188217163]
[21.78 10.34 58.3 ], [17.049677848815918]
[21.92 10.33 58.2 ], [17.200284481048584]
[22.12 10.92 57.94], [17.35097599029541]
[21.93 11.43 57.83], [17.505803108215332]
[21.84 12.19 57.66], [17.701206922531128]
[20.98 12.97 57.87], [17.86419939994812]
[20.98 13.46 57.77], [18.00857424736023]
[20.54 14.12 57.76], [18.152573347091675]
[20.57 14.83 57.56], [18.299269676208496]
[20.41 14.92 57.61], [18.453876495361328]
[20.02 15.13 57.73], [18.608824253082275]
[20.01 15.28 57.69], [18.75403380393982]
[19.91 15.44 57.67], [18.908700942993164]
[19.66 15.84 57.67], [19.049033641815186]
[19.67 16.07 57.59], [19.194435119628906]
[19.52 16.14 57.62], [19.33425807952881]
[19.46 16.22 57.62], [19.486793518066406]
[19.25 16.29 57.72], [19.629804134368896]
[19.51 16.13 57.73], [19.768184185028076]
[19.86 15.8  57.76], [19.902940273284912]
[19.65 15.66 57.96], [20.036057949066162]
[19.44 16.26 57.83], [20.16700315475464]
[18.96 16.62 57.89], [20.301512479782104]
[18.89 16.84 57.85], [20.4375741481781]
[18.57 17.54 57.68], [20.57805109024048]
[18.14 17.63 57.84], [20.710195779800415]
[17.86 18.02 57.76], [20.844661474227905]
[17.47 18.16 57.87], [20.984620571136475]
[17.43 18.3  57.82], [21.128057718276978]
[16.59 18.77 57.92], [21.26940393447876]
[16.62 19.16 57.75], [21.40388774871826]
[16.58 19.21 57.73], [21.537167072296143]
[16.2  19.41 57.81], [21.674405574798584]
[16.07 19.53 57.79], [21.809808254241943]
[16.05 19.58 57.78], [21.94762086868286]
[16.04 19.64 57.78], [22.08136010169983]
[16.07 19.52 57.85], [22.214150190353394]
[16.08 19.44 57.9 ], [22.346436023712158]
[15.98 19.44 57.94], [22.48124647140503]
[15.64 19.54 58.02], [22.6069393157959]
[15.73 20.12 57.75], [22.74245834350586]
[15.15 20.29 57.85], [22.888052463531494]
[14.83 20.52 57.81], [23.034788131713867]
[14.32 20.78 57.86], [23.182400703430176]
[14.07 21.02 57.79], [23.330909729003906]
