[0. 0. 0.], [41.321046352386475]
[ 0.000e+00 -1.000e-02  5.501e+01], [41.91826605796814]
[ 2.0e-02 -1.0e-02  5.5e+01], [42.00142550468445]
[ 0.22  0.08 55.13], [42.08610439300537]
[ 0.24  0.06 55.13], [42.169262647628784]
[ 0.34  0.14 55.19], [42.254191637039185]
[ 3.60e-01 -2.00e-02  5.51e+01], [42.338542461395264]
[ 3.800e-01 -3.000e-02  5.511e+01], [42.42245173454285]
[ 4.100e-01 -5.000e-02  5.511e+01], [42.5062530040741]
[ 0.78  0.22 55.38], [42.59022617340088]
[ 0.75 -0.08 55.24], [42.67520093917847]
[ 0.85 -0.09 55.21], [42.75865411758423]
[ 9.500e-01 -5.000e-02  5.529e+01], [42.84147310256958]
[ 1.1  -0.09 55.36], [42.925193548202515]
[ 1.37  0.06 55.32], [43.008424043655396]
[ 1.49 -0.07 55.41], [43.092113733291626]
[ 1.550e+00 -2.000e-02  5.545e+01], [43.17604947090149]
[ 1.590e+00 -2.000e-02  5.539e+01], [43.25962948799133]
[ 1.8  -0.11 55.43], [43.341976165771484]
[ 1.94 -0.1  55.41], [43.42643737792969]
[ 2.05  0.   55.5 ], [43.51041889190674]
[ 2.050e+00 -5.000e-02  5.546e+01], [43.593175172805786]
[ 2.100e+00 -3.000e-02  5.548e+01], [43.67651009559631]
[2.330e+00 1.000e-02 5.557e+01], [43.76059317588806]
[ 2.510e+00 -2.000e-02  5.559e+01], [43.84395718574524]
[2.74e+00 3.00e-02 5.57e+01], [43.927241802215576]
[ 2.9   0.08 55.67], [44.009949922561646]
[ 2.98  0.1  55.75], [44.09327006340027]
[2.970e+00 2.000e-02 5.561e+01], [44.17688250541687]
[ 3.08e+00 -1.00e-02  5.56e+01], [44.26084852218628]
[ 3.36 -0.07 55.69], [44.34385108947754]
[ 3.82  0.06 55.72], [44.42686367034912]
[ 4.03 -0.11 55.85], [44.510425090789795]
[ 4.490e+00 -5.000e-02  5.584e+01], [44.593010663986206]
[ 4.91  0.06 55.84], [44.67704796791077]
[ 5.23 -0.08 56.05], [44.759479999542236]
[ 5.61 -0.11 55.94], [44.843581199645996]
[5.97e+00 1.00e-02 5.58e+01], [44.927701234817505]
[ 6.33 -0.06 55.87], [45.010634660720825]
[ 6.83  0.09 55.81], [45.09367275238037]
[ 7.27 -0.07 56.02], [45.17682456970215]
[ 7.77 -0.19 55.64], [45.25995230674744]
[ 8.27  0.29 55.75], [45.34296131134033]
[8.510e+00 4.000e-02 5.563e+01], [45.42589545249939]
[ 9.16  0.23 55.61], [45.50847935676575]
[9.400e+00 5.000e-02 5.535e+01], [45.591960191726685]
[9.870e+00 2.000e-02 5.561e+01], [45.67469310760498]
[10.41  0.15 55.48], [45.7570378780365]
[10.8   0.32 55.88], [45.839802980422974]
[11.63  0.16 55.37], [45.92244267463684]
[12.74  0.24 55.26], [46.00575280189514]
[13.52  0.61 54.95], [46.08948063850403]
[14.1   0.29 54.93], [46.172980546951294]
[14.85  0.91 54.51], [46.254863262176514]
[13.5   1.91 54.85], [46.337825536727905]
[13.64  1.67 54.71], [46.42083525657654]
[13.5   1.98 54.72], [46.503338098526]
[13.38  2.09 54.85], [46.586708068847656]
[13.19  2.6  54.81], [46.66957950592041]
[13.01  2.78 54.81], [46.7531201839447]
[13.16  2.85 53.76], [46.83681297302246]
[13.16  3.7  54.78], [46.91888070106506]
[13.06  3.89 54.79], [47.00166177749634]
[13.04  3.97 54.68], [47.084489822387695]
[13.14  3.94 54.51], [47.16704988479614]
[13.03  4.14 54.56], [47.25144934654236]
[12.94  4.64 55.32], [47.33453893661499]
[13.24  4.94 54.55], [47.41729021072388]
[12.98  5.39 54.38], [47.50003218650818]
[13.23  5.52 54.38], [47.58275270462036]
[13.08  5.66 54.1 ], [47.66620993614197]
[13.1   6.13 54.21], [47.74914622306824]
[13.11  6.26 54.35], [47.831923723220825]
[13.2   6.64 54.16], [47.915730714797974]
[13.23  6.62 53.99], [47.99856519699097]
[13.17  7.18 53.94], [48.081878662109375]
[13.27  7.31 53.94], [48.16539120674133]
[13.28  7.64 53.83], [48.24796009063721]
[13.3   8.02 52.59], [48.3312463760376]
[13.56  8.81 53.52], [48.41346859931946]
[13.46  8.91 53.4 ], [48.4957230091095]
[13.28  9.06 53.32], [48.57857632637024]
[13.17  9.14 53.31], [48.66172170639038]
[13.33  9.63 53.57], [48.74502086639404]
[13.77 10.27 51.59], [48.82758641242981]
[14.31 11.51 52.  ], [48.91050910949707]
[13.81 12.14 52.37], [48.99345564842224]
[14.02 12.6  52.05], [49.076576709747314]
[14.1  12.55 52.84], [49.16081190109253]
[14.57 13.16 51.15], [49.243595361709595]
[14.93 13.87 51.56], [49.32649564743042]
[14.85 14.63 51.52], [49.408804416656494]
[15.16 15.2  50.83], [49.49102473258972]
[16.2  16.67 48.21], [49.57351899147034]
[15.75 17.08 49.74], [49.65677356719971]
[15.68 18.2  50.7 ], [49.73967361450195]
[16.24 18.96 47.98], [49.822991609573364]
[16.62 20.06 46.28], [49.906355142593384]
[17.05 20.67 46.85], [49.98930311203003]
[17.89 21.66 44.91], [50.07251167297363]
[17.23 22.66 44.74], [50.155723333358765]
[17.98 23.22 44.83], [50.238728284835815]
[17.81 24.19 44.63], [50.321611166000366]
[19.55 23.51 43.19], [50.404138803482056]
[16.52 22.61 46.12], [50.487492084503174]
[16.67 21.87 46.94], [50.57102990150452]
[16.45 21.86 46.2 ], [50.65489053726196]
[15.71 21.66 46.78], [50.73840308189392]
[16.24 21.41 46.74], [50.822372913360596]
[15.79 20.82 47.67], [50.90516519546509]
[15.37 20.73 47.88], [50.98750042915344]
[15.05 20.44 48.15], [51.070066928863525]
[14.85 20.19 48.56], [51.153507709503174]
[14.6  20.12 48.63], [51.235960721969604]
[14.02 19.69 48.92], [51.318790912628174]
[13.84 19.34 49.19], [51.40118980407715]
[13.78 19.34 49.14], [51.485403299331665]
[13.76 19.35 48.8 ], [51.56873893737793]
[13.36 18.89 49.42], [51.65848779678345]
[13.09 18.49 49.78], [51.7473680973053]
[12.8  18.45 49.91], [51.83098602294922]
[12.94 18.21 50.11], [51.914207220077515]
[12.67 17.97 50.51], [51.99700140953064]
[12.49 17.88 50.39], [52.07960748672485]
[12.46 17.98 50.29], [52.16414284706116]
[12.27 17.58 50.7 ], [52.24671173095703]
[12.15 17.39 50.89], [52.33014678955078]
[11.98 17.23 50.89], [52.41397309303284]
[11.8  17.06 51.43], [52.49670338630676]
[11.91 17.02 51.06], [52.57964062690735]
[11.68 17.04 51.08], [52.66266584396362]
[11.64 17.03 51.08], [52.74561166763306]
[11.65 17.06 51.12], [52.829243421554565]
[11.56 17.03 51.32], [52.91211748123169]
[11.28 16.78 51.35], [52.99480891227722]
[10.98 16.68 51.34], [53.077500104904175]
[10.82 16.37 51.55], [53.160197496414185]
[10.86 16.19 51.63], [53.24313926696777]
[10.66 16.08 51.77], [53.327019929885864]
[10.45 16.09 51.82], [53.40927028656006]
[10.47 16.15 51.83], [53.49234175682068]
[10.02 15.71 52.17], [53.57572364807129]
[ 9.86 15.58 52.49], [53.658756494522095]
[ 9.5  15.74 52.05], [53.74193739891052]
[ 9.1  15.66 52.32], [53.82517719268799]
[ 8.91 15.65 52.2 ], [53.90841245651245]
[ 8.86 15.37 52.4 ], [53.99134039878845]
[ 8.75 15.22 52.74], [54.07459378242493]
[ 8.49 15.13 52.72], [54.157949447631836]
[ 8.45 15.04 52.69], [54.24089741706848]
[ 8.29 15.02 52.76], [54.32365655899048]
[ 7.91 14.81 52.83], [54.406935691833496]
[ 7.9  14.76 52.93], [54.49027180671692]
[ 7.8  14.71 52.88], [54.57457184791565]
[ 7.56 14.63 53.17], [54.65821433067322]
[ 7.41 14.59 52.73], [54.74166536331177]
[ 7.17 14.62 52.75], [54.825512647628784]
[ 6.88 14.37 53.08], [54.90880465507507]
[ 7.01 14.2  53.44], [54.99243688583374]
[ 6.77 14.32 53.43], [55.07603859901428]
[ 6.49 14.18 53.2 ], [55.1590371131897]
[ 6.33 14.24 53.33], [55.242472648620605]
[ 6.1  14.21 53.25], [55.326284646987915]
[ 5.97 13.95 53.28], [55.4098756313324]
[ 5.69 14.02 53.36], [55.4931538105011]
[ 5.72 14.03 53.36], [55.57674980163574]
[ 5.64 13.9  53.8 ], [55.66065001487732]
[ 5.47 13.7  53.56], [55.744107723236084]
[ 5.38 13.67 53.48], [55.82704710960388]
[ 5.34 13.64 53.5 ], [55.91032814979553]
[ 5.33 13.47 53.63], [55.993629693984985]
[ 5.1  13.6  53.48], [56.07903003692627]
[ 4.66 13.8  53.42], [56.162325620651245]
[ 4.56 13.82 53.53], [56.245832204818726]
[ 4.42 13.63 53.5 ], [56.32942795753479]
[ 4.4  13.63 53.5 ], [56.41232514381409]
[ 4.41 13.63 53.53], [56.49435019493103]
[ 4.21 13.66 53.5 ], [56.577208518981934]
[ 4.06 13.3  53.59], [56.66011333465576]
[ 4.05 13.31 53.64], [56.74242329597473]
[ 4.07 13.31 53.71], [56.826539039611816]
[ 3.99 13.35 53.67], [56.91158413887024]
[ 3.93 13.33 53.67], [56.994889974594116]
[ 3.87 13.31 53.66], [57.07829284667969]
[ 3.84 13.31 53.7 ], [57.16173529624939]
[ 3.79 13.27 53.72], [57.244455099105835]
[ 3.72 13.3  53.76], [57.327786922454834]
[ 3.66 13.25 53.74], [57.410619020462036]
[ 3.6  13.26 53.75], [57.494006872177124]
