[0. 0. 0.], [33.18980932235718]
[-1.000e-02 -3.000e-02  5.499e+01], [33.783246755599976]
[ 0.0e+00 -2.0e-02  5.5e+01], [33.867241859436035]
[ 0.000e+00 -2.000e-02  5.501e+01], [33.952625036239624]
[ 1.000e-02 -3.000e-02  5.501e+01], [34.036025524139404]
[ 0.0e+00 -3.0e-02  5.5e+01], [34.12117910385132]
[ 0.000e+00 -3.000e-02  5.499e+01], [34.20498299598694]
[ 0.000e+00 -3.000e-02  5.499e+01], [34.28985524177551]
[ 0.14 -0.26 55.09], [34.37457823753357]
[ 0.38  0.06 55.25], [34.458845138549805]
[1.900e-01 2.000e-02 5.498e+01], [34.543227195739746]
[2.900e-01 4.000e-02 5.507e+01], [34.62829661369324]
[ 0.27  0.07 55.08], [34.71275186538696]
[ 0.29  0.06 55.08], [34.797433614730835]
[ 0.29  0.06 55.08], [34.88155770301819]
[ 0.3   0.07 55.07], [34.966909885406494]
[ 0.31  0.08 55.07], [35.051278829574585]
[ 0.34  0.07 55.09], [35.13581323623657]
[3.80e-01 3.00e-02 5.51e+01], [35.22106647491455]
[4.100e-01 1.000e-02 5.509e+01], [35.30652141571045]
[ 0.55  0.11 55.16], [35.3915798664093]
[6.700e-01 3.000e-02 5.518e+01], [35.47600483894348]
[ 0.64  0.06 55.16], [35.56131887435913]
[7.300e-01 5.000e-02 5.519e+01], [35.64695334434509]
[7.900e-01 1.000e-02 5.519e+01], [35.73088526725769]
[ 8.600e-01 -1.000e-02  5.523e+01], [35.815284967422485]
[ 0.94 -0.08 55.22], [35.899964570999146]
[ 1.170e+00 -2.000e-02  5.532e+01], [35.9841468334198]
[1.160e+00 1.000e-02 5.526e+01], [36.06912064552307]
[1.19e+00 4.00e-02 5.53e+01], [36.15502667427063]
[1.430e+00 5.000e-02 5.534e+01], [36.2395544052124]
[1.540e+00 1.000e-02 5.539e+01], [36.32416272163391]
[ 1.54  0.06 55.41], [36.408260107040405]
[ 1.59  0.07 55.37], [36.49301028251648]
[1.650e+00 4.000e-02 5.538e+01], [36.577988147735596]
[ 1.73  0.   55.38], [36.6614134311676]
[1.800e+00 1.000e-02 5.541e+01], [36.74673008918762]
[ 1.84e+00 -2.00e-02  5.54e+01], [36.83167123794556]
[ 1.900e+00 -2.000e-02  5.541e+01], [36.916019439697266]
[ 1.96 -0.06 55.4 ], [36.99998950958252]
[ 2.030e+00 -4.000e-02  5.543e+01], [37.08380055427551]
[ 2.100e+00 -4.000e-02  5.544e+01], [37.16956686973572]
[ 2.200e+00 -1.000e-02  5.544e+01], [37.254213094711304]
[ 2.37  0.17 55.51], [37.337969064712524]
[ 2.41  0.09 55.47], [37.42196607589722]
[ 2.44  0.09 55.49], [37.50608944892883]
[ 2.55  0.07 55.49], [37.58979034423828]
[ 2.68  0.08 55.56], [37.67400550842285]
[ 2.71  0.08 55.52], [37.7584068775177]
[ 2.83  0.09 55.55], [37.84429860115051]
[ 2.89  0.1  55.56], [37.930758476257324]
[ 2.96  0.07 55.56], [38.01562738418579]
[ 3.01  0.06 55.56], [38.09935665130615]
[ 3.11  0.07 55.57], [38.18380045890808]
[ 3.45  0.11 55.65], [38.26802158355713]
[ 3.6   0.14 55.72], [38.35242938995361]
[ 3.95  0.06 55.69], [38.436739683151245]
[ 4.07  0.17 55.75], [38.52081108093262]
[ 4.05  0.06 55.63], [38.60489201545715]
[ 4.42  0.29 55.7 ], [38.68905687332153]
[ 4.65  0.13 55.78], [38.774298429489136]
[ 4.79  0.07 55.74], [38.85808610916138]
[ 4.85  0.   55.71], [38.94242787361145]
[4.900e+00 3.000e-02 5.572e+01], [39.02593731880188]
[ 5.32  0.29 55.65], [39.10943245887756]
[ 5.54  0.07 55.79], [39.19383668899536]
[ 5.63  0.15 55.76], [39.27754497528076]
[5.800e+00 2.000e-02 5.572e+01], [39.36104345321655]
[ 5.82  0.   55.52], [39.4453649520874]
[ 6.21  0.23 55.87], [39.52917289733887]
[6.320e+00 4.000e-02 5.568e+01], [39.612512826919556]
[ 6.68  0.24 55.71], [39.699726581573486]
[ 6.8   0.12 55.71], [39.78460955619812]
[ 6.86  0.16 55.75], [39.868502140045166]
[ 6.93  0.13 55.68], [39.953092098236084]
[ 7.17  0.12 55.72], [40.037219524383545]
[ 7.2   0.07 55.73], [40.12145781517029]
[ 7.43  0.06 55.84], [40.205646276474]
[ 7.54 -0.07 55.74], [40.28991460800171]
[ 7.67e+00 -1.00e-02  5.58e+01], [40.37363648414612]
[ 8.04  0.3  55.76], [40.458720445632935]
[ 8.36  0.14 55.62], [40.54301118850708]
[ 8.52  0.41 55.69], [40.62730145454407]
[ 8.57  0.3  55.61], [40.711834192276]
[ 8.61  0.29 55.6 ], [40.79624795913696]
[ 8.73  0.16 55.53], [40.88135647773743]
[ 8.82  0.12 55.51], [40.96534061431885]
[ 8.77  0.19 55.58], [41.04868674278259]
[ 9.19  0.14 55.52], [41.133370876312256]
[ 9.28  0.21 55.6 ], [41.217846393585205]
[ 9.37  0.29 55.55], [41.302223443984985]
[ 9.52  0.12 55.48], [41.38605070114136]
[9.630e+00 5.000e-02 5.553e+01], [41.4706072807312]
[ 9.710e+00 -5.000e-02  5.548e+01], [41.55487036705017]
[ 9.7  0.  55.5], [41.640111207962036]
[ 9.810e+00 -5.000e-02  5.549e+01], [41.72489094734192]
[10.18  0.17 55.09], [41.80849313735962]
[10.4   0.1  55.37], [41.8932671546936]
[10.56  0.35 55.37], [41.9766309261322]
[10.6   0.32 55.4 ], [42.06108856201172]
[10.74  0.16 55.28], [42.14513874053955]
[10.71  0.18 55.31], [42.229649782180786]
[10.72  0.21 55.33], [42.31362581253052]
[10.75  0.24 55.33], [42.398229360580444]
[10.87  0.13 55.33], [42.483506202697754]
[10.88  0.09 55.27], [42.567962884902954]
[10.79  0.22 55.32], [42.651082038879395]
[10.64  0.37 55.37], [42.736366748809814]
[10.63  0.37 55.36], [42.82041907310486]
[10.62  0.41 55.3 ], [42.90480041503906]
[10.46  0.54 55.37], [42.98826050758362]
[10.41  0.61 55.33], [43.07250475883484]
[10.36  0.69 55.4 ], [43.156450033187866]
[10.45  0.64 55.35], [43.2411789894104]
[10.73  1.26 55.4 ], [43.32989859580994]
