[ 1.1401738893552438 3.3160717814934157 8.29217321989328],[ 192.8603639176313 197.53809197993021 203.514245540245],[ 4.7656653216543665 4.150292565537245 4.226265058780214],[ 198.98048778134185 198.39747747431792 198.076830225907],, [53.27826189994812]
[ 1.2316699917651186 3.2321337331581494 8.210127960088512],[ 192.86497551857724 197.4486145575188 203.52407436643117],[ 4.777844189947306 4.108732449934878 4.17964735589041],[ 198.94812033856027 198.38509425368701 198.04759848581094],, [53.443947553634644]
[ 1.2103723013513588 3.170246992765996 8.312205242217006],[ 192.86597272515974 197.34685510433067 203.5138758021988],[ 4.752631511628715 4.112573276483574 4.218799426382679],[ 198.9157008306364 198.35059445578904 198.00379519635848],, [53.61093711853027]
[ 1.2606369994784734 3.1149707036583134 8.286850929852742],[ 192.8783112651521 197.25553894931863 203.5231505934419],[ 4.76088713289071 4.11091955099335 4.181714811605357],[ 198.88492261438535 198.32957176652195 197.9855163103164],, [53.777183294296265]
[ 1.2533936352597195 3.119291497178291 8.255599521147463],[ 192.89080558605966 197.16128691203926 203.53009832373152],[ 4.731741074108669 4.129890631153433 4.157575173529376],[ 198.85932025513543 198.30984292700344 197.95579716136817],, [53.941779375076294]
[ 1.3082901539317824 3.003065027911754 8.32407327519405],[ 192.89875381249777 197.07180002204478 203.53011622287204],[ 4.75435407777544 4.0901928210693725 4.182069620302382],[ 198.82482975832855 198.29526944508558 197.9218150924303],, [54.10932755470276]
[ 1.3374259855836033 2.9868352697569125 8.2703375311708],[ 192.9177107887508 196.98333706564964 203.54323150524726],[ 4.735226409139308 4.113641796328926 4.136776406305772],[ 198.80767898142162 198.27291720372023 197.90638691317287],, [54.27581834793091]
[ 1.3369448518411884 2.9390628868787134 8.329933059790614],[ 192.93332733686188 196.8920041089598 203.5467728509383],[ 4.727065555133455 4.112267179435463 4.158445180293874],[ 198.7808432358298 198.25866840464545 197.87487404210069],, [54.4412567615509]
[ 1.3490957356696245 2.912111700877558 8.329143498757825],[ 192.95479126157971 196.80945843205936 203.56151249135266],[ 4.722417518354205 4.12014240962341 4.1413159598723315],[ 198.75966842097083 198.24926390041247 197.8598904562239],, [54.605855226516724]
[ 1.429313084993795 2.8078901143858657 8.306493487122971],[ 192.9736552299525 196.72934912960557 203.57607333330242],[ 4.733507286908105 4.083105700619218 4.120662117132139],[ 198.7405752118019 198.24213687954514 197.84127896904184],, [54.77150559425354]
[ 1.4038152614017818 2.806207784102842 8.337662273825147],[ 192.99238939081528 196.6363898626435 203.58099335537872],[ 4.700144619832293 4.118581177262372 4.123498260409975],[ 198.72251574623914 198.21885518915172 197.81606528656184],, [54.93742227554321]
[ 1.4710990532653638 2.733701929802184 8.296029062180219],[ 193.01384964054338 196.55350358760364 203.59279797438026],[ 4.710753513059748 4.090268955449138 4.093950391823181],[ 198.69762039672585 198.21407421880832 197.79775766690457],, [55.10271978378296]
[ 1.4792269726935956 2.703925650724718 8.294168505837847],[ 193.03257811831273 196.46254061813673 203.593376291119],[ 4.686417598276983 4.098015182842006 4.0860059011934275],[ 198.67520408585855 198.19415122350318 197.77005646406008],, [55.26945877075195]
[ 1.521055639075388 2.608544127836692 8.359725087686998],[ 193.0515507111378 196.37389301139964 203.59181806086352],[ 4.699309638028535 4.078651793366491 4.104513060725312],[ 198.6458720768957 198.17797927091203 197.7440900248069],, [55.436023235321045]
[ 1.575410009852979 2.5673985655009677 8.29546139633264],[ 193.08044416299242 196.28778557411405 203.60402920544811],[ 4.689537524600882 4.083738032708352 4.057447433823598],[ 198.62969570843416 198.1624955006165 197.73220251490235],, [55.60439205169678]
[ 1.544172610834023 2.5729931880916697 8.326123288264098],[ 193.10489750680728 196.19328665501948 203.60302906860943],[ 4.658900202073638 4.109414338384032 4.0679082299720175],[ 198.60519078961903 198.14614458765112 197.70189529634135],, [55.77129411697388]
[ 1.6099224096762654 2.485544927551536 8.327597667216239],[ 193.12996187199852 196.112349850651 203.6086148019875],[ 4.680708449685174 4.076552589262672 4.058944436431577],[ 198.57703994866455 198.14210146246575 197.68302823929923],, [55.937633752822876]
[ 1.646862958664244 2.4252663163167254 8.338479669745768],[ 193.1567409905314 196.02771974994187 203.61361529700113],[ 4.672981149989222 4.079074489021547 4.052067612215749],[ 198.5606913110142 198.12494141216484 197.6647837686897],, [56.11530637741089]
[ 1.6748442839233333 2.3933081036666417 8.335998907470582],[ 193.186952117914 195.94163762132823 203.62050695154127],[ 4.6656853263899585 4.091813737788351 4.041046557415806],[ 198.54316099385912 198.11232323293206 197.64725448458194],, [56.28183603286743]
[ 1.7057210946433492 2.355628883015845 8.322720961840302],[ 193.21964755240745 195.85902074010704 203.6286465356292],[ 4.658842655735734 4.090575322064032 4.0292818223243785],[ 198.52567239936283 198.10674147670866 197.6299200569269],, [56.449169635772705]
[ 1.7736557411506737 2.2589831090175543 8.359659128029516],[ 193.25133558309741 195.77695228963998 203.63287363318332],[ 4.676649382121321 4.0710110320940025 4.039526739909342],[ 198.50688393583866 198.09887855655754 197.61148552363295],, [56.61551594734192]
[ 1.79704106957159 2.2537880374108186 8.284047545241918],[ 193.2930808947967 195.6944789050349 203.64486034883063],[ 4.644120378376623 4.0896754078068875 3.994661228983465],[ 198.4991956981993 198.0891017607772 197.60279434056855],, [56.78147482872009]
[ 1.8488735450502984 2.1571009855977064 8.351577587764373],[ 193.32477660642954 195.60563344292225 203.63868218223683],[ 4.659414940598319 4.066919309996073 4.024274421841179],[ 198.47232794570346 198.07950882295367 197.57501604638662],, [56.94684600830078]
[ 1.8689883072373714 2.1401610199597236 8.332374838944059],[ 193.36894618267584 195.52227502397932 203.64651387198384],[ 4.643684621213233 4.089604624635404 4.001365710846999],[ 198.4598143584537 198.06901634199716 197.56718893510902],, [57.11237907409668]
[ 1.9418990226590194 2.0592422850507126 8.322541345755774],[ 193.41023079398707 195.4402344935411 203.65197230745838],[ 4.656288787087062 4.067740674520716 3.992343394642367],[ 198.44182656308698 198.0666100938274 197.55170530065598],, [57.278934955596924]
[ 1.9625345203302513 2.0153944738997986 8.35865501573868],[ 193.45426753435106 195.35411531739476 203.65440014728725],[ 4.645198348245622 4.082623092200832 4.002075782611594],[ 198.42901454077622 198.05573050499478 197.53604861335128],, [57.444581031799316]
[ 2.022341363552257 1.9587251431270327 8.34273833638224],[ 193.5032784541242 195.2738146853893 203.66514332776953],[ 4.65287690210976 4.079001744061925 3.9859118955863475],[ 198.4164308628541 198.05536270004822 197.52886785416575],, [57.60968804359436]
[ 2.099866706163099 1.867557670367204 8.36132016098784],[ 193.5527851309216 195.19144249786993 203.673117374977],[ 4.666458889300488 4.066829581960183 3.9899464904097544],[ 198.4068746342631 198.05283126688565 197.51733755391643],, [57.77585554122925]
[ 2.127431836281331 1.8364764979153743 8.367850867539126],[ 193.61054538608798 195.10705508499674 203.68471496796656],[ 4.652084135957606 4.089349405034818 3.9858794034864387],[ 198.403526460095 198.04968598963623 197.51138173254895],, [57.94084978103638]
[ 2.1739084323318894 1.7898479060188133 8.358902089222388],[ 193.66952993323662 195.02586973582447 203.6978142031732],[ 4.65330841885054 4.088125402027142 3.9776002274562807],[ 198.39490660689222 198.0565341335956 197.50586301890695],, [58.11065602302551]
[ 2.2123106320313166 1.7392157872176346 8.36104854408481],[ 193.72704230798965 194.9449794410055 203.70749775229788],[ 4.647995454101613 4.086525474482257 3.9749337655445127],[ 198.38680519422832 198.06024061753152 197.49864304594917],, [58.27708458900452]
[ 2.289907374738826 1.663217231279878 8.353442530950419],[ 193.78284635413598 194.86396711258723 203.71478231199458],[ 4.6607998319058375 4.076444181809281 3.966384745059989],[ 198.37693986919433 198.0611616447144 197.49163995700135],, [58.443260192871094]
[ 2.3284591324728976 1.6008584884575967 8.393067669431273],[ 193.8426141293423 194.78040369490589 203.72052369652377],[ 4.6553550507640375 4.085862774748292 3.979291918849216],[ 198.37180814986283 198.05868629839406 197.4838366533834],, [58.60880398750305]
[ 2.38297124356735 1.5547195518054426 8.373415565396522],[ 193.90764420306323 194.699953550319 203.7338655528862],[ 4.656210893948035 4.091934577275492 3.9624117607309173],[ 198.36709556090196 198.06395988796166 197.4840156864453],, [58.77629208564758]
[ 2.4770660904623822 1.4715254941012699 8.363946135537862],[ 193.97092420963395 194.6174925221525 203.743005370649],[ 4.674684160870704 4.080875878829479 3.9571071733820884],[ 198.36129766737102 198.0691663549223 197.4777957134658],, [58.93991661071777]
[ 2.5044144482147903 1.4438705191260168 8.353247539359636],[ 194.04124568712749 194.5327657082632 203.750882227279],[ 4.650749024576154 4.099251443545034 3.9518107999623044],[ 198.3618033210225 198.07119434171096 197.47305654797006],, [59.105072021484375]
[ 2.5671642723550594 1.3688682287143494 8.37672148375009],[ 194.1088468383042 194.44900239952162 203.75424656877945],[ 4.663051794710354 4.090922554429334 3.9596621668702965],[ 198.35056538205467 198.0776997546316 197.4669183896304],, [59.269944190979004]
[ 2.574124281801832 1.3557724438790237 8.388043686116275],[ 194.1808056319706 194.36731076687784 203.76223861969143],[ 4.644405585764055 4.117972263893256 3.9584924607807674],[ 198.34704943573894 198.08230988118268 197.46697611786894],, [59.43338990211487]
[ 2.6985736116867938 1.2518510631886905 8.365499844236805],[ 194.2483463761338 194.29139283077234 203.77253106447395],[ 4.6852484109463095 4.089956860678102 3.944841282233464],[ 198.338674184371 198.09527231403257 197.46698698969482],, [59.59894561767578]
[ 2.6900333341024516 1.2440975366951526 8.389630984902652],[ 194.3225565521646 194.20964810825245 203.77979519203103],[ 4.645848098068885 4.128143737772809 3.956054859087299],[ 198.34534304051613 198.096698057054 197.46430820750365],, [59.76545333862305]
[ 2.795138278260416 1.1639521001802124 8.356268870881806],[ 194.39354200348228 194.1339377936559 203.78982072576102],[ 4.677347391390597 4.1079918108129405 3.937578771355234],[ 198.3368869630356 198.11198119240947 197.46656096595473],, [59.92993474006653]
[ 2.8295429449573417 1.1443477412453045 8.313385255187113],[ 194.4671080484989 194.05357104128043 203.79413609637894],[ 4.649742088656403 4.123140711255964 3.9217865764464754],[ 198.3395939211762 198.11606266686465 197.46314786385693],, [60.09637904167175]
[ 2.8544322943246687 1.0947881630587861 8.380429016532007],[ 194.5348061351485 193.97082611591526 203.78685648724505],[ 4.650240174687828 4.134889253586451 3.9536023373327644],[ 198.3267741932347 198.11957957791566 197.45309482882482],, [60.26253032684326]
[ 2.8858903111293968 1.0886918180781562 8.31044747570248],[ 194.60993306090361 193.9004730671352 203.79564397104124],[ 4.636121734768913 4.143130300049546 3.915456486528367],[ 198.32307574119653 198.13228176690023 197.4613332659867],, [60.427714347839355]
[ 2.985726084920067 0.9855528151838753 8.333058062678617],[ 194.6706899979854 193.82431909697527 203.78838206074346],[ 4.665209284029314 4.121015343726606 3.92853675669115],[ 198.309928888336 198.1361363940628 197.45059795737743],, [60.5926399230957]
[ 2.971124240555975 0.9781875278338272 8.358768017325788],[ 194.74335865450155 193.74858265631934 203.7880600038115],[ 4.626109208350611 4.158245470075078 3.9366450919574927],[ 198.31225627846717 198.13534494700275 197.4506179512818],, [60.75945329666138]
[ 3.0400955814926283 0.9461921731903293 8.250302671823754],[ 194.81090788342541 193.67681800259157 203.79212476301552],[ 4.6261468031329525 4.139331739718902 3.88413196029261],[ 198.3009672523357 198.1478517905876 197.45316521098388],, [60.92344570159912]
[ 3.097065943772364 0.865301853640599 8.319476466357871],[ 194.86422378636806 193.5916722076869 203.7711452904259],[ 4.634365336846652 4.1403171849709315 3.9219409607748017],[ 198.28309199773463 198.13886813960798 197.43098097620884],, [61.088857889175415]
[ 3.1407082751730697 0.8568191106779196 8.265136195008136],[ 194.93394861441246 193.5169885011647 203.76878298483544],[ 4.6225064635715505 4.162925326423912 3.8934068491979237],[ 198.27830251917197 198.1399645274969 197.43274894532627],, [61.253873348236084]
[ 3.2159198082487914 0.8029524943156907 8.239283015376655],[ 194.9998236824954 193.44126239167733 203.75914939779915],[ 4.6303908904472495 4.155866293886433 3.888370301632051],[ 198.26740537362798 198.14507500447934 197.42355713125144],, [61.41977667808533]
[ 3.2117516854871613 0.7957551235681644 8.2213281900104],[ 195.06989152955342 193.36588162689802 203.74651229469563],[ 4.5906164312775735 4.169235038252103 3.8850082184164334],[ 198.26051433567108 198.14567502763526 197.41629301623675],, [61.58539867401123]
[ 3.304375952787707 0.7075714019067573 8.228443333831152],[ 195.12994599026607 193.2903073815132 203.7270537031305],[ 4.620360774735404 4.150283117260581 3.886196501042178],[ 198.23738402321902 198.14475018684294 197.40665557305033],, [61.75104117393494]
[ 3.3050116366057285 0.7059353975659461 8.212326756550526],[ 195.19913670285513 193.21548618433536 203.71420870830573],[ 4.584494329878678 4.178138785802237 3.8784204132644042],[ 198.2317666004549 198.13982784489838 197.40223531489806],, [61.91579604148865]
[ 3.4180289884351955 0.6325530507905657 8.175267062870303],[ 195.2612039316346 193.1417355168312 203.6991248049596],[ 4.619138472036145 4.162274101468918 3.8633066390313004],[ 198.21277754181096 198.14233402229524 197.39419214525145],, [62.08203434944153]
[ 3.381318514191407 0.6594407411847715 8.142805335394996],[ 195.3324056521032 193.06738031227877 203.68365620483192],[ 4.554929187541144 4.190463026008033 3.8571389620349734],[ 198.21026610455738 198.13969742189218 197.3855640025002],, [62.24714660644531]
[ 3.480725032611684 0.5774480909791526 8.146388405243982],[ 195.38778936206666 192.99318692176647 203.65756891791503],[ 4.594984626087287 4.16935149015545 3.8599276212571105],[ 198.1803857109301 198.1389291162146 197.3721514990743],, [62.41307783126831]
[ 3.5014750446442195 0.5790271366651971 8.082756847529245],[ 195.45514218977095 192.92397939575363 203.64029569346408],[ 4.560946611070637 4.186277311731028 3.8351676675905453],[ 198.174928287919 198.13407167264995 197.36693025616623],, [62.57906222343445]
[ 3.5854115224679264 0.4990262386764866 8.09802731967282],[ 195.5133695009528 192.85089949465586 203.61077340556966],[ 4.5803259767028175 4.173336137312944 3.848179781547377],[ 198.15310123619815 198.12865847686615 197.35080899850635],, [62.743717193603516]
[ 3.628928220710361 0.4728437382257048 8.065380511185014],[ 195.58343864539685 192.78161931017382 203.59034900803704],[ 4.564605253307105 4.186970265112405 3.835464257445541],[ 198.14524606881795 198.12366393907067 197.34643529614186],, [62.90899109840393]
[ 3.5959059515701246 0.49507122373133916 8.035937977671276],[ 195.6521406507349 192.71042322273945 203.56688515088547],[ 4.515555385995841 4.204131883106435 3.8275573230329805],[ 198.1310426816052 198.12229086924003 197.33793707602402],, [63.074501752853394]
[ 3.7174386072750427 0.4163776861712131 7.986085267359275],[ 195.70438063888264 192.6401772719163 203.53541129171444],[ 4.55908254372168 4.173498148434756 3.8071995590905336],[ 198.09900528616944 198.11880037096802 197.32392323901504],, [63.240243911743164]
[ 3.7562652055181904 0.3613735213606811 8.044826006476072],[ 195.76590457312224 192.56894002962852 203.5023244348479],[ 4.546921888022187 4.195238198695081 3.842169002245381],[ 198.08930999097714 198.1042158705034 197.3077683486924],, [63.41732215881348]
[ 3.7644794252260296 0.384031933705126 7.957083460922642],[ 195.84076475574784 192.50697634867143 203.4882361373695],[ 4.514741504155452 4.2111630170199295 3.8023988124294563],[ 198.08253675236926 198.1081908612671 197.31233511429227],, [63.5835075378418]
[ 3.759106901303751 0.3795971292031645 7.933555144557922],[ 195.89844828552143 192.43827993009367 203.45665713833952],[ 4.487048796661604 4.206441413820251 3.8013896758359893],[ 198.0591508583247 198.10656635139554 197.29655950171653],, [63.74902582168579]
[ 3.92116377807783 0.2554003085787969 7.951335934579335],[ 195.94539785356508 192.37168833972157 203.4192353062832],[ 4.557604064429274 4.182754668755005 3.8115922881861164],[ 198.02917072608983 198.09620168683972 197.28048459692002],, [63.91301369667053]
[ 3.915612664835599 0.26694571824303404 7.939283388612756],[ 196.02143997310245 192.3115608023236 203.40067188435552],[ 4.5076215854202015 4.226546512522078 3.813988647559737],[ 198.03804908806944 198.0904659883224 197.28025154932843],, [64.07948350906372]
[ 4.005302337493753 0.21419398849966248 7.906782634022264],[ 196.0931421268586 192.25230106967237 203.38207727759425],[ 4.532478200104914 4.217732161620474 3.804625320119654],[ 198.02553789093304 198.10043824240054 197.28028311844275],, [64.24512815475464]
[ 4.105752294886075 0.15789199135121995 7.887573138965801],[ 196.170142332351 192.19288524590928 203.36279215219471],[ 4.550497460405662 4.224376976448688 3.8072484335432737],[ 198.02511537103706 198.10618172100968 197.27935267873735],, [64.4107608795166]
[ 4.08208779101795 0.18670775946828733 7.865183256464041],[ 196.25969750574671 192.1359173121552 203.34719197970708],[ 4.500030664418588 4.2560174497619 3.81056843311512],[ 198.0329073208589 198.11784501210974 197.28456979289655],, [64.57664966583252]
[ 4.028988665150375 0.270841047643161 7.706795316963587],[ 196.33618579076855 192.08137909411053 203.3253744902871],[ 4.437719657005517 4.249296578020998 3.7479627532241615],[ 198.0185397452677 198.13341576673892 197.2880068347489],, [64.74175477027893]
[ 4.203789098691695 0.08194758333384915 7.815531663287242],[ 196.37139635416654 192.0163026132792 203.2622056994274],[ 4.526933711331602 4.19383985690004 3.8073386186108342],[ 197.9717245929787 198.1177152858215 197.2556819748239],, [64.90642738342285]
[ 4.318299241704402 0.0027600830539618875 7.84294729710164],[ 196.4468282489616 191.96593068016307 203.23564090992977],[ 4.545571285287792 4.2322010800460745 3.8164349605200534],[ 197.97940840114347 198.10268330077312 197.26281474869813],, [65.07261252403259]
[ 4.365842872500544 0.0 7.909184495093111],[ 196.54592878554857 191.9170144099754 203.23025131282375],[ 4.555979801689817 4.280444631007345 3.8598565622326433],[ 197.99734117631286 198.11804347916055 197.27945044328814],, [65.23767399787903]
[ 4.162493563301191 0.21454958793273984 7.591915536275514],[ 196.6639238439842 191.88873728454215 203.25474735333898],[ 4.37718069723286 4.310717655305236 3.7170950466044594],[ 198.02635236703006 198.1616634827505 197.31878379444552],, [65.40416288375854]
[ 4.405535143296621 0.0 7.786772750694642],[ 196.6786805136891 191.8136383782346 203.17797019391784],[ 4.558769765344059 4.154107406301484 3.849522572074671],[ 197.95198043013352 198.15487354653197 197.26637161694987],, [65.57190728187561]
[ 4.469142122864344 0.0 7.664439446015667],[ 196.76677875180138 191.7913684535588 203.17051309614578],[ 4.5044054483672875 4.229562551082202 3.772310413925512],[ 197.9831424481572 198.11614663081906 197.2932875181285],, [65.73716378211975]
[ 4.4283460462762125 0.0 7.774706301631013],[ 196.84623596581022 191.7446331275707 203.1402633446357],[ 4.467070842645079 4.234751648518765 3.8478747583231394],[ 197.9758234768605 198.1090596296356 197.27977104352206],, [65.90227031707764]
[ 4.6202825941547445 0.0 7.626707607629267],[ 196.9293337930883 191.7180371456158 203.13559821564274],[ 4.56840327999502 4.147981317034504 3.795102309790877],[ 197.96324349561974 198.1107221572109 197.2987885770773],, [66.07258081436157]
