[2.84217094e-14 0.00000000e+00 1.10000000e+02], [32.60311770439148]
[ 38.35915376  21.50298336 107.43831932], [52.114075660705566]
[ 38.16791113  21.91035394 107.40187249], [52.279502391815186]
[ 37.94935019  22.36079845 107.36481245], [52.44513940811157]
[ 37.74662587  22.79367644 107.32471032], [52.61217427253723]
[ 37.51862736  23.22341202 107.29338177], [52.779635190963745]
[ 37.29354346  23.66033352 107.2562377 ], [52.945356369018555]
[ 37.05148693  24.09917698 107.22108579], [53.11099362373352]
[ 36.83800322  24.50848521 107.18132796], [53.27783393859863]
[ 36.5641555   24.8967835  107.16524684], [53.443517446517944]
[ 36.31752827  25.31618914 107.13076643], [53.610629081726074]
[ 36.05019974  25.72993778 107.1048135 ], [53.77691674232483]
[ 35.79870524  26.10337028 107.08027779], [53.941314935684204]
[ 35.52807922  26.52849389 107.04997755], [54.10904812812805]
[ 35.24747135  26.91817549 107.02999823], [54.275373220443726]
[ 34.98551302  27.32277936 106.99890967], [54.44103169441223]
[ 34.73424906  27.71570771 106.96549931], [54.605671644210815]
[ 34.4352928   28.12329516 106.94028237], [54.771318435668945]
[ 34.16813159  28.51338398 106.90789026], [54.937222480773926]
[ 33.86311961  28.89688192 106.88666688], [55.10252547264099]
[ 33.56167651  29.26316327 106.86600233], [55.26925754547119]
[ 33.25105394  29.6702967  106.83669351], [55.4356963634491]
[ 32.91223992  30.05288149 106.82019593], [55.60414457321167]
[ 32.61548937  30.41391276 106.79501562], [55.7710394859314]
[ 32.29407022  30.79103024 106.7710636 ], [55.93725872039795]
[ 31.9646697   31.17435437 106.74583828], [56.11492562294006]
[ 31.63530129  31.54716497 106.72339849], [56.28164720535278]
[ 31.30109652  31.90718756 106.70376952], [56.44897150993347]
[ 30.94010059  32.29828814 106.68246128], [56.615285873413086]
[ 30.5713669   32.64120584 106.67258304], [56.78124284744263]
[ 30.18964542  33.02160891 106.65459493], [56.94659423828125]
[ 29.8164101   33.38104539 106.63847285], [57.112138509750366]
[ 29.41361354  33.74864998 106.6256307 ], [57.27863812446594]
[ 29.02356379  34.12259918 106.60568339], [57.44419884681702]
[ 28.61698921  34.49377412 106.5891556 ], [57.609421730041504]
[ 28.18094178  34.88672395 106.57190254], [57.77542686462402]
[ 27.75184367  35.27003826 106.55363889], [57.940377712249756]
[ 27.31712645  35.64361967 106.53671977], [58.11041569709778]
[ 26.88292633  36.01074636 106.51729109], [58.27672004699707]
[ 26.42222453  36.38060067 106.50136589], [58.44296383857727]
[ 25.96581472  36.76406675 106.47674422], [58.60852098464966]
[ 25.49958825  37.13806599 106.45448988], [58.77596402168274]
[ 24.99541362  37.51862299 106.43736682], [58.93959021568298]
[ 24.49827207  37.87842437 106.42087188], [59.1048743724823]
[ 23.99173632  38.25014762 106.39890093], [59.26975178718567]
[ 23.51900673  38.60513958 106.37166285], [59.433066844940186]
[ 22.99433102  38.97371093 106.34886006], [59.59875512123108]
[ 22.51090568  39.3259135  106.31833249], [59.76525115966797]
[ 21.98580024  39.67794688 106.29388262], [59.92959403991699]
[ 21.46027938  39.99553963 106.27664606], [60.09594225883484]
[ 20.96164922  40.32743702 106.24723298], [60.262046813964844]
[ 20.46982771  40.61935628 106.2252008 ], [60.42728781700134]
[ 19.94517748  40.9381588  106.19710102], [60.59211993217468]
[ 19.46617969  41.2504426  106.15787277], [60.75902485847473]
[ 18.95539153  41.523769   106.1319005 ], [60.923099756240845]
[ 18.44336314  41.82786017 106.09433188], [61.088655948638916]
[ 17.92863684  42.10241504 106.06702657], [61.25345778465271]
[ 17.38973367  42.3692973  106.04443645], [61.419397592544556]
[ 16.87975992  42.61170197 106.0194951 ], [61.58519434928894]
[ 16.34141474  42.87488618 105.9886384 ], [61.75080323219299]
[ 15.83467447  43.11908677 105.95627654], [61.915557622909546]
[ 15.2830125   43.36637696 105.92919004], [62.08185935020447]
[ 14.78181271  43.57338871 105.90381726], [62.24679660797119]
[ 14.25120238  43.79694608 105.87597713], [62.41285967826843]
[ 13.72981594  43.9849558  105.85668487], [62.57881498336792]
[ 13.18621871  44.19410717 105.83000469], [62.74321246147156]
[ 12.64003722  44.39388951 105.8040584 ], [62.90858340263367]
[ 12.14459835  44.56154406 105.77897323], [63.07407355308533]
[ 11.59698482  44.7302518  105.75851527], [63.23981285095215]
[ 11.06584341  44.92847521 105.72388183], [63.417043924331665]
[ 10.55065602  45.08409156 105.69996909], [63.583274602890015]
[ 10.06809958  45.21688286 105.67683833], [63.74883198738098]
[  9.51713831  45.3932938  105.64543083], [63.91282534599304]
[  8.99911019  45.55713524 105.61409369], [64.07929229736328]
[  8.44962896  45.72327557 105.58274124], [64.24489378929138]
[  7.8638058   45.89420503 105.5524681 ], [64.4105315208435]
[  7.32610844  46.0327692  105.52813231], [64.576416015625]
[  6.83663047  46.06543341 105.53501806], [64.74152660369873]
[  6.28807828  46.18273384 105.50978002], [64.90613174438477]
[  5.7060987   46.34935845 105.46810641], [65.07236576080322]
[  5.14712176  46.55630096 105.41506353], [65.23731565475464]
[  4.70256999  46.55642382 105.42119091], [65.40381693840027]
[  4.16412663  46.69472885 105.37582379], [65.57164597511292]
[  3.61033645  46.76856818 105.35841152], [65.73680877685547]
[  3.13249075  46.87996181 105.32059937], [65.90208148956299]
[  2.53898153  46.96855149 105.29645696], [66.0723602771759]
