[1.42108547e-14 0.00000000e+00 5.50000000e+01], [32.948203802108765]
[-4.63499572e-06  2.23660693e-06  5.50000011e+01], [33.547563791275024]
[ 4.66626731  5.1204317  56.24704781], [33.63310146331787]
[ 5.11405896  5.41578359 55.84149143], [33.717875480651855]
[ 5.18318247  5.54295696 55.71522   ], [33.802345514297485]
[ 4.87208644  5.23764696 55.63944627], [33.886460065841675]
[ 4.85838089  5.35473614 55.59376883], [33.97114610671997]
[ 4.87637973  5.40716043 55.54981138], [34.05579495429993]
[ 4.91406815  5.42157863 55.51800037], [34.139803886413574]
[ 4.95728954  5.45206004 55.48979012], [34.22487688064575]
[ 5.00956821  5.48662879 55.46761831], [34.31061816215515]
[ 5.06079579  5.52735148 55.44836165], [34.39482641220093]
[ 5.11075725  5.5688824  55.43255861], [34.479514360427856]
[ 5.16039456  5.61049014 55.41974043], [34.565651416778564]
[ 5.20963225  5.65144002 55.40932156], [34.650288105010986]
[ 5.25888636  5.6928982  55.40071484], [34.73528575897217]
[ 5.3084692   5.73486784 55.39354646], [34.82075476646423]
[ 5.35789963  5.77756064 55.38737493], [34.905224561691284]
[ 5.40685065  5.82070295 55.38196952], [34.99025535583496]
[ 5.45596778  5.86365042 55.37733495], [35.0748565196991]
[ 5.50471183  5.90667578 55.3731457 ], [35.15925693511963]
[ 5.55335027  5.94950292 55.36938883], [35.24327898025513]
[ 5.60164699  5.99208006 55.36591871], [35.32790732383728]
[ 5.65021194  6.0350142  55.36266747], [35.41189932823181]
[ 5.69906108  6.07798171 55.35958157], [35.49685335159302]
[ 5.74201349  6.11562732 55.35654937], [35.58159112930298]
[ 5.78599251  6.15719423 55.35351104], [35.66649913787842]
[10.82402972 11.30279847 55.26197666], [35.751152992248535]
[11.18758508 11.48655218 54.94320942], [35.835843324661255]
[11.26266378 11.50612279 54.93241374], [35.920568227767944]
[11.32017751 11.41782518 55.33152093], [36.00568628311157]
[11.16286724 11.08725855 55.61153869], [36.09081053733826]
[10.96559076 10.82241136 55.75292931], [36.17503762245178]
[10.80250715 10.56709633 55.91429879], [36.26012682914734]
[10.67919443 10.37862868 56.02677264], [36.3504114151001]
[10.58920238 10.20229418 56.12116414], [36.433921813964844]
[10.49596081 10.0507751  56.20035908], [36.51924681663513]
[10.40174934  9.89217641 56.28352138], [36.60325264930725]
[10.31681466  9.75290121 56.3684434 ], [36.68716263771057]
[10.23770761  9.62552242 56.43666384], [36.77125692367554]
[10.16910451  9.49027417 56.50046299], [36.85579228401184]
[10.09091428  9.35506994 56.57995162], [36.94093680381775]
[10.02319062  9.23487501 56.6421773 ], [37.024760484695435]
[ 9.95875167  9.11597592 56.70130586], [37.108957052230835]
[ 9.89801109  8.99805473 56.755724  ], [37.19306397438049]
[ 9.83168939  8.88206416 56.8113573 ], [37.2774076461792]
[ 9.76409805  8.77064862 56.85665779], [37.36119723320007]
[ 9.70788376  8.66310467 56.90492962], [37.445168256759644]
[ 9.65028392  8.55809861 56.95484287], [37.52902030944824]
[ 9.59324811  8.4535172  57.00272661], [37.613067626953125]
[ 9.53332486  8.35098891 57.05095297], [37.69661235809326]
[ 9.47136847  8.25087857 57.09877181], [37.781168937683105]
[ 9.58761542  3.23444881 57.66678638], [37.866069316864014]
[ 9.38553105  2.80533064 57.33263701], [37.951093673706055]
[ 9.31914321  2.60289387 57.25103537], [38.03477597236633]
[ 9.15709052  3.05963868 57.24260232], [38.119140625]
[ 9.1442131   3.01418569 57.19755393], [38.204336404800415]
[ 9.15352003  3.07505521 57.1743203 ], [38.28936743736267]
[ 9.16015988  3.1516086  57.15058692], [38.37415170669556]
[ 9.17144868  3.1960186  57.12068731], [38.45860266685486]
[ 9.17430189  3.24932162 57.09531545], [38.54229426383972]
[ 9.19289169  3.30587    57.06748106], [38.62681984901428]
[ 9.21142315  3.35376824 57.04023452], [38.71130871772766]
[ 9.23822986  3.38627389 57.01242303], [38.79554724693298]
[ 9.26084373  3.41936141 56.98470796], [38.881235122680664]
[ 9.28023883  3.45054805 56.96072549], [38.96634888648987]
[ 9.30353753  3.47907936 56.93682547], [39.05188345909119]
[ 9.325232    3.5095843  56.91313615], [39.13563370704651]
[ 9.34788599  3.53942428 56.88939038], [39.22081160545349]
[ 9.37111571  3.56897869 56.86582319], [39.305299043655396]
[ 9.39584238  3.5963867  56.84263223], [39.38924956321716]
[ 9.41925358  3.61985373 56.82098536], [39.47938871383667]
[ 9.44246315  3.64348241 56.79909407], [39.57065987586975]
[ 9.46656727  3.66802673 56.77727273], [39.6552996635437]
[ 9.49065189  3.69162348 56.75572353], [39.74018740653992]
[ 9.51565542  3.71524912 56.73414318], [39.82517123222351]
[ 9.5421432   3.73671132 56.71293286], [39.910404682159424]
[ 9.72859471 -1.22715979 57.11428774], [39.994945764541626]
[ 9.61041919 -1.50534306 56.82755069], [40.0793080329895]
[ 9.60494605 -1.52122161 56.68924811], [40.163506269454956]
[ 9.40144267 -1.09893882 56.74367756], [40.24697399139404]
[ 9.37001016 -1.1673966  56.69777656], [40.331788301467896]
[ 9.39420374 -1.12163026 56.66967236], [40.41552233695984]
[ 9.4276506  -1.07725027 56.64932769], [40.4998414516449]
[ 9.45567453 -1.05719716 56.61795886], [40.58381390571594]
[ 9.4843307  -1.03744385 56.59224865], [40.667447328567505]
[ 9.51139724 -1.00619894 56.57189178], [40.752702713012695]
