[4.68803983e-310 4.68803192e-310 6.90598384e-310], [30.987043142318726]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [42.52693796157837]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [42.61111903190613]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [42.69520878791809]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [42.77927494049072]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [42.86369180679321]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [42.94840598106384]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.03269171714783]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.117738485336304]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.20268177986145]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.28698444366455]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.37271547317505]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.457295179367065]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.541510343551636]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.62624382972717]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.71081757545471]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.79587483406067]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.88138818740845]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [43.96579313278198]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.056528091430664]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.146324634552]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.230663776397705]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.313984394073486]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.39896893501282]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.48361849784851]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.568464040756226]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.65343189239502]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.73761558532715]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.822543144226074]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.90748333930969]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [44.99145245552063]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.07568573951721]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.160205125808716]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.244821310043335]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.33000826835632]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.414581537246704]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.49788546562195]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.58307099342346]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.66736197471619]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.75191521644592]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.836596727371216]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [45.92166328430176]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.006582498550415]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.09163308143616]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.1755576133728]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.25989484786987]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.3442120552063]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.428056478500366]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.51184129714966]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.59683132171631]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.68104147911072]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.765116691589355]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.850260734558105]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [46.93507194519043]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.018840074539185]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.102710247039795]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.18711066246033]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.27138090133667]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.355144023895264]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.440250873565674]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.52507734298706]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.60997033119202]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.69359350204468]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.77799463272095]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.86152935028076]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [47.94597792625427]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.031192779541016]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.11467695236206]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.19833207130432]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.28297448158264]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.368048667907715]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.452102184295654]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.53699994087219]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.62093448638916]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.705360412597656]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.790311098098755]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.8747456073761]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [48.95968842506409]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.043418645858765]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.12752032279968]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.211493730545044]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.29533505439758]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.38001251220703]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.463923931121826]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.548118591308594]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.632960081100464]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.72228407859802]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.80899238586426]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.8943088054657]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [49.97827363014221]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.06310725212097]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.147027254104614]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.231502294540405]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.31601166725159]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.40044379234314]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.485146045684814]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.57014179229736]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.66041707992554]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.7454788684845]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.830567836761475]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [50.915281772613525]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.00004720687866]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.083751916885376]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.16851758956909]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.252949714660645]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.33796548843384]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.422274589538574]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.50622773170471]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.59044575691223]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.674543619155884]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.75953197479248]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.84408354759216]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [51.929301500320435]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.01341390609741]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.09753751754761]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.18200898170471]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.26767683029175]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.35343670845032]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.43714094161987]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.52211308479309]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.606573820114136]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.69044613838196]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.77436804771423]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.85770320892334]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [52.9425904750824]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.026867389678955]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.11138653755188]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.194504499435425]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.278236627578735]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.363505840301514]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.448304653167725]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.53240776062012]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.61562991142273]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.70030879974365]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.78376913070679]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.86731743812561]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [53.951048851013184]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.03410792350769]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.11765098571777]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.20191764831543]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.28515601158142]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.3687961101532]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.45253324508667]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.53647780418396]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.62015891075134]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.703614950180054]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.787278175354004]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.87128162384033]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [54.954978466033936]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.03768444061279]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.1207594871521]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.204227924346924]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.288073778152466]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.371888399124146]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.45528984069824]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.53876996040344]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.62251687049866]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.70667004585266]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.790459632873535]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.8798189163208]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [55.963228940963745]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.047470808029175]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.131706953048706]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.215267181396484]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.29932618141174]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.38345980644226]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.467355489730835]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.55112552642822]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.635392904281616]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.719295263290405]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.803308963775635]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.886961936950684]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [56.97111964225769]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.054847240448]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.13932156562805]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.22345733642578]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.3073787689209]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.391584396362305]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.47484040260315]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.55941295623779]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.64387607574463]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.7284882068634]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.812668323516846]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.89677929878235]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [57.98154258728027]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.06474471092224]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.149312257766724]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.232813119888306]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.31724214553833]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.401384115219116]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.48638343811035]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.57100820541382]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.655117988586426]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.73893141746521]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.82385754585266]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.90909218788147]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [58.99421048164368]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.07838678359985]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.163285970687866]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.247642040252686]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.33225703239441]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.42302179336548]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.513328075408936]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.60446763038635]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.688857555389404]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.77263569831848]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.85672974586487]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [59.94001507759094]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.02363991737366]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.1074116230011]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.191813945770264]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.27544450759888]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.35980439186096]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.4439971446991]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.52727270126343]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.61144471168518]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.69608545303345]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.78007698059082]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.864365577697754]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [60.948086738586426]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.03210520744324]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.11687898635864]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.201687812805176]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.28639483451843]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.37028217315674]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.45353865623474]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.536736249923706]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.62193250656128]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.70588827133179]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.79049801826477]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.874287843704224]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [61.95820689201355]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [62.04197430610657]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [62.12643384933472]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [62.20987343788147]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [62.29401731491089]
[8.48798317e-314 2.47032823e-323 4.68803877e-310], [62.37847638130188]
