[1.24344979e-14 0.00000000e+00 5.60000000e+01], [1.0435473918914795]
[-1.16523655e-14  2.37180760e-16  5.60000000e+01], [2.030970335006714]
[ 0.17659426  0.11729904 56.08264974], [2.168287992477417]
[ 0.40844973  0.23508038 56.15559016], [2.2871856689453125]
[ 0.68644875  0.3531321  56.2330345 ], [2.4096293449401855]
[ 1.00825772  0.47152039 56.31790967], [2.527496814727783]
[ 1.37403936  0.59034755 56.410466  ], [2.6407158374786377]
[ 1.78511959  0.70971234 56.51069306], [2.7480738162994385]
[ 2.24134527  0.82969686 56.617594  ], [2.854276418685913]
[ 2.74323409  0.95037732 56.73073127], [2.965017557144165]
[ 3.28507712  1.05985016 56.84726825], [3.073289394378662]
[ 3.84491315  1.11898209 56.95988255], [3.19267201423645]
[ 4.43575683  1.15176949 57.07790542], [3.3186070919036865]
[ 5.05564656  1.17535339 57.1985476 ], [3.4428915977478027]
[ 5.68730209  1.23784619 57.31436559], [3.56416654586792]
[ 6.33610511  1.30702457 57.43182845], [3.6869351863861084]
[ 7.01115825  1.36510237 57.55516132], [3.8104450702667236]
[ 7.70670062  1.42034317 57.68180517], [3.9328126907348633]
[ 8.41557797  1.46906242 57.81178299], [4.048817873001099]
[ 9.1377897   1.5141121  57.94857305], [4.157126188278198]
[ 9.86411576  1.55459912 58.09208398], [4.265624046325684]
[10.5932587   1.59051931 58.24677531], [4.372432708740234]
[11.30890605  1.61683695 58.41166476], [4.488179922103882]
[12.00228304  1.63327408 58.59024038], [4.605468988418579]
[12.66130005  1.65771084 58.78359478], [4.716014623641968]
[13.27508688  1.67351255 58.99398701], [4.821139097213745]
[13.838107    1.68747888 59.22358401], [4.929197549819946]
[14.32982071  1.68812782 59.46748574], [5.037529945373535]
[14.74950445  1.67541848 59.72628187], [5.146806955337524]
[15.08072036  1.67511189 59.98910205], [5.262578964233398]
[15.33209384  1.66427848 60.25606216], [5.373948335647583]
[15.50368618  1.63648957 60.51852583], [5.4845006465911865]
[15.59500845  1.59537842 60.76748107], [5.593745708465576]
[15.6242098   1.53544177 61.00337351], [5.7091710567474365]
[15.59834516  1.48426633 61.2204922 ], [5.821119070053101]
[15.54056725  1.43552085 61.42875522], [5.938181638717651]
[15.44274933  1.35965582 61.61697651], [6.056853771209717]
[15.32559362  1.292215   61.79424961], [6.165666341781616]
[15.20281019  1.22059325 61.96902764], [6.270882844924927]
[15.05370013  1.14028003 62.12419716], [6.383838176727295]
[14.90244083  1.05694334 62.27622083], [6.496042728424072]
[14.75328017  0.98152168 62.42587702], [6.629855394363403]
[14.59198534  0.90423012 62.56471067], [6.737987041473389]
[14.44014937  0.81930225 62.70953965], [6.844259738922119]
[14.26971916  0.74901995 62.8328477 ], [6.959462881088257]
[14.11512475  0.69452215 62.96966512], [7.062304735183716]
[13.95445007  0.63734313 63.09534792], [7.168910503387451]
[13.79471812  0.57697972 63.22287861], [7.277661323547363]
[13.63981177  0.52454909 63.35040587], [7.382940053939819]
[13.48047083  0.47054908 63.47372071], [7.499175071716309]
[13.32281393  0.41813565 63.59682334], [7.618833780288696]
[13.16872567  0.36711215 63.72244977], [7.7292304039001465]
[12.99389739  0.35586385 63.82153203], [7.841438293457031]
[12.83098434  0.35893882 63.93167072], [7.952643394470215]
[12.65712921  0.37569774 64.01656546], [8.057775259017944]
[12.49093215  0.43412611 64.10734098], [8.171509504318237]
[12.32423938  0.48576891 64.18414208], [8.2750883102417]
[12.16266179  0.54748779 64.26054273], [8.38254714012146]
[12.00666138  0.61423683 64.33075094], [8.489562273025513]
[11.85029126  0.69434005 64.39212573], [8.599441766738892]
[11.70600784  0.78793351 64.45756019], [8.711950063705444]
[11.55709433  0.88697985 64.50611515], [8.82466745376587]
[11.4278519   0.99924458 64.57256333], [8.935833930969238]
[11.2846892   1.10223797 64.60705987], [9.046724319458008]
[11.17272356  1.20356213 64.68076736], [9.152440547943115]
[11.03334499  1.2875448  64.69818172], [9.26006817817688]
[10.93916609  1.36443707 64.78400731], [9.374594449996948]
[10.8015574   1.43957805 64.78131205], [9.484041452407837]
[10.7228215   1.50448235 64.88124997], [9.600068807601929]
[10.58824737  1.58350297 64.86068155], [9.712376117706299]
[10.51962999  1.63419064 64.9713086 ], [9.8292875289917]
[10.39455291  1.68762219 64.94408711], [9.939975261688232]
[10.32671053  1.75044422 65.05111701], [10.048312664031982]
[10.21594607  1.80385096 65.0316306 ], [10.156510353088379]
[10.1385699   1.88292543 65.11661271], [10.271913766860962]
[10.0539175  1.9257203 65.1304555], [10.384098291397095]
[ 9.95403185  2.0004144  65.16560868], [10.49231481552124]
[ 9.91075716  2.02339465 65.24973551], [10.601408958435059]
[ 9.7692321   2.10705973 65.19128456], [10.718756437301636]
[ 9.78177717  2.13952298 65.39060624], [10.825459241867065]
[ 9.58459744  2.20208289 65.19428175], [10.930763721466064]
[ 9.66636882  2.21639404 65.55655663], [11.044792652130127]
[ 9.40677257  2.27676792 65.18179887], [11.154480695724487]
[ 9.54589361  2.28478534 65.72242799], [11.266601324081421]
[ 9.25824909  2.32253703 65.20021781], [11.39036750793457]
[ 9.38252052  2.40990656 65.81901831], [11.50222396850586]
[ 9.17056707  2.36545452 65.33930188], [11.618257522583008]
[ 9.14420927  2.52551629 65.76318395], [11.729170322418213]
[ 9.1736591   2.38819199 65.70143366], [11.840253114700317]
[ 8.81353471  2.61384694 65.45819597], [11.947237491607666]
[ 9.26913583  2.40799541 66.31986351], [12.052370071411133]
[ 8.45694155  2.69163941 64.87318304], [12.163469552993774]
[ 9.37312197  2.45157322 67.00690607], [12.276843309402466]
[ 8.29234622  2.71838797 64.31510248], [12.38356065750122]
[ 9.22905138  2.53505457 67.29006777], [12.496191501617432]
[ 8.51644213  2.47744905 64.67563177], [12.6091787815094]
[ 8.53417061  2.59536061 66.6489157 ], [12.72188925743103]
[ 9.12102696  2.11773866 66.5544712 ], [12.833073854446411]
[ 7.49506681  2.929299   64.60492767], [12.94899320602417]
[ 9.95565648  2.132894   68.85592134], [13.059243440628052]
[ 7.62869255  3.12233712 61.90875125], [13.166996479034424]
[ 9.72891778  2.54898965 69.00728517], [13.27960729598999]
[ 8.79709033  2.83164869 63.64205747], [13.399335622787476]
[ 7.72314939  3.12634554 66.65605889], [13.521819829940796]
[10.18900235  2.73687661 69.05351072], [13.632693529129028]
[ 6.79273191  4.07645639 61.47783529], [13.74385118484497]
[10.28194754  3.20155624 70.72788076], [13.878044128417969]
[ 9.19865135  3.88682836 62.71580991], [13.993688821792603]
[ 6.92851726  3.90946987 66.47197713], [14.110609292984009]
[10.31575209  3.83228389 70.75815319], [14.222084760665894]
[ 6.99676478  4.98901876 62.42515412], [14.338693857192993]
[ 7.94970182  4.03215873 70.46902718], [14.455185890197754]
[ 8.99571562  5.13364071 68.56773823], [14.570318698883057]
[ 4.82688654  4.33829558 64.52615527], [14.686798334121704]
[ 8.24532629  5.11034857 73.09233545], [14.820064306259155]
[ 7.63924511  4.52306396 66.60090712], [14.938499689102173]
[ 3.15352683  5.37808813 66.36402318], [15.070719242095947]
[ 8.00618993  4.50532387 74.83329097], [15.192300081253052]
[ 5.19171077  6.49006709 66.74564597], [15.318474292755127]
[ 3.95045258  3.25855155 72.65674015], [15.437184572219849]
