[1.42108547e-14 0.00000000e+00 5.50000000e+01], [30.57951831817627]
[ 4.52602088  4.96587383 56.209565  ], [31.1864173412323]
[ 4.82320166  5.10367965 55.81021222], [31.270659923553467]
[ 4.83625197  5.08354661 55.70795195], [31.354191303253174]
[ 4.84899211  5.07552068 55.65460382], [31.444582223892212]
[ 4.86089666  5.06993371 55.61135154], [31.535038709640503]
[ 4.87030758  5.06530643 55.57509704], [31.62024450302124]
[ 4.87762116  5.06147739 55.54506874], [31.704185247421265]
[ 4.88332137  5.05833899 55.52043583], [31.78852152824402]
[ 4.88777748  5.05578548 55.50037589], [31.87222695350647]
[ 4.89126783  5.05371999 55.4841364 ], [31.956171989440918]
[ 4.89400496  5.05205734 55.47105449], [32.04106330871582]
[ 4.8961527   5.05072442 55.46056029], [32.12562942504883]
[ 4.89783825  5.04965958 55.45217223], [32.21025013923645]
[ 4.89916088  5.04881151 55.44548861], [32.29455518722534]
[ 4.90019833  5.04813789 55.44017777], [32.37869930267334]
[ 4.90101166  5.04760412 55.43596806], [32.46254110336304]
[ 4.90164887  5.04718206 55.43263846], [32.54694581031799]
[ 4.90214774  5.04684898 55.43001013], [32.63191866874695]
[ 4.90253801  5.04658658 55.42793906], [32.717594385147095]
[ 4.90284309  5.0463802  55.42630971], [32.8019323348999]
[ 4.90308139  5.0462181  55.42502977], [32.886152505874634]
[ 4.90326739  5.04609096 55.42402567], [32.97010946273804]
[ 4.90341245  5.04599137 55.42323892], [33.05311369895935]
[ 4.90352551  5.04591344 55.42262319], [33.13760542869568]
[ 4.90361356  5.04585252 55.42214181], [33.222004890441895]
[ 9.72084175 10.02647814 55.54927275], [33.30517625808716]
[ 9.91171323 10.04915016 55.22610873], [33.390050172805786]
[ 9.89736433 10.03352142 55.19369686], [33.47413206100464]
[ 9.90400768 10.02716323 55.16988716], [33.56225371360779]
[ 9.9129527  10.0181669  55.13288997], [33.64738082885742]
[ 9.92030924 10.00777433 55.09038067], [33.73988056182861]
[ 9.92609529  9.99729549 55.04763145], [33.83108901977539]
[ 9.93062274  9.98743584 55.00742664], [33.91480493545532]
[ 9.93416581  9.97853362 54.97111063], [34.00013518333435]
[ 9.93694525  9.97071228 54.93918044], [34.08428454399109]
[ 9.93913319  9.96397189 54.91164117], [34.168238162994385]
[ 9.94086176  9.95824548 54.88822739], [34.25199794769287]
[ 9.94223195  9.9534336  54.86854041], [34.33580756187439]
[ 9.94332111  9.94942509 54.85213188], [34.42030620574951]
[ 9.94418878  9.94610913 54.83855291], [34.50506639480591]
[ 9.94429817  9.94432603 54.8312894 ], [34.59119367599487]
[ 9.94396432  9.9439897  54.82995037], [34.67552423477173]
[ 9.94389713  9.94392181 54.82966233], [34.75945782661438]
[ 9.94388315  9.94390547 54.82957951], [34.84354019165039]
[ 9.94387902  9.94389946 54.82954081], [34.92786264419556]
[ 9.94387698  9.94389599 54.82951508], [35.01107931137085]
[ 9.94387558  9.94389353 54.82949565], [35.09605646133423]
[ 9.94387451  9.94389168 54.82948052], [35.18041777610779]
[ 9.94387367  9.94389027 54.82946869], [35.2646803855896]
[ 9.94387303  9.94388922 54.82945946], [35.34821271896362]
[ 9.89113847  5.25552319 55.96483988], [35.43208432197571]
[ 9.87856075  5.09147875 55.92065545], [35.51569318771362]
[ 9.88282829  5.0935962  55.86806715], [35.59864044189453]
[ 9.8866582   5.09017097 55.82618609], [35.68262052536011]
[ 9.88976942  5.08664734 55.79254282], [35.76655554771423]
[ 9.89232365  5.08385084 55.76535901], [35.85009026527405]
[ 9.89441448  5.08164221 55.74332513], [35.93439507484436]
[ 9.89611489  5.0798822  55.72544227], [36.019585847854614]
[ 9.89748884  5.07847121 55.71093147], [36.10488319396973]
[ 9.89859229  5.07733633 55.69917309], [36.189796924591064]
[ 9.89947347  5.07642247 55.68966638], [36.27505707740784]
[ 9.9001734   5.07568685 55.68200211], [36.359543561935425]
[ 9.90072657  5.07509559 55.67584345], [36.44364261627197]
[ 9.90116166  5.07462144 55.67091221], [36.527974367141724]
[ 9.9015023   5.07424226 55.66697847], [36.61246585845947]
[ 9.90176782  5.07393998 55.6638524 ], [36.69603133201599]
[ 9.90197391  5.07369981 55.66137772], [36.78291893005371]
[ 9.90213321  5.07350965 55.65942621], [36.867990493774414]
[ 9.90225584  5.07335963 55.65789312], [36.9519362449646]
[ 9.90234988  5.07324168 55.65669325], [37.036203145980835]
[ 9.90242173  5.07314928 55.65575765], [37.120946407318115]
[ 9.90247641  5.07307714 55.65503074], [37.20437240600586]
[ 9.90251787  5.07302102 55.65446799], [37.28894543647766]
[ 9.9025492   5.07297751 55.65403384], [37.37187480926514]
[ 9.90257279  5.07294388 55.65370003], [37.46146607398987]
[10.20046191  0.36338362 56.24566388], [37.55298471450806]
[ 9.88149777e+00 -8.38381520e-03  5.61680978e+01], [37.6386833190918]
[ 9.87145389e+00 -7.15992243e-03  5.61372415e+01], [37.7230863571167]
[ 9.87562082e+00 -4.86733573e-03  5.60984341e+01], [37.806928396224976]
[ 9.87843875e+00 -4.11656475e-03  5.60666392e+01], [37.89103150367737]
[ 9.88050037e+00 -3.47915848e-03  5.60419801e+01], [37.974987506866455]
[ 9.88209373e+00 -2.87852704e-03  5.60228881e+01], [38.05892777442932]
[ 9.88333973e+00 -2.33869936e-03  5.60080702e+01], [38.14286518096924]
[ 9.88431814e+00 -1.87013556e-03  5.59965425e+01], [38.22701573371887]
[ 9.88508829e+00 -1.47311257e-03  5.59875551e+01], [38.31011509895325]
[ 9.88569547e+00 -1.14269470e-03  5.59805348e+01], [38.394790172576904]
[ 9.88617463e+00 -8.71568637e-04  5.59750417e+01], [38.479137897491455]
[ 9.88655300e+00 -6.51659731e-04  5.59707368e+01], [38.56496977806091]
[ 9.88685192e+00 -4.75035712e-04  5.59673587e+01], [38.64931106567383]
[ 9.88708814e+00 -3.34381368e-04  5.59647047e+01], [38.733105182647705]
[ 9.88727485e+00 -2.23214775e-04  5.59626174e+01], [38.81779861450195]
[ 9.88742245e+00 -1.35950200e-04  5.59609742e+01], [38.90087103843689]
[ 9.88753915e+00 -6.78733030e-05  5.59596797e+01], [38.98499369621277]
[ 9.88763143e+00 -1.50696632e-05  5.59586591e+01], [39.07002353668213]
[9.88770441e+00 2.56679268e-05 5.59578540e+01], [39.154754638671875]
[9.88776212e+00 5.69379607e-05 5.59572185e+01], [39.23917579650879]
[9.88780777e+00 8.08255434e-05 5.59567167e+01], [39.323869943618774]
[9.88784387e+00 9.89897149e-05 5.59563202e+01], [39.40859532356262]
[9.88787243e+00 1.12740572e-04 5.59560070e+01], [39.492812395095825]
[9.88789501e+00 1.23105612e-04 5.59557593e+01], [39.57679510116577]
[10.430587   -4.65829862 56.05482437], [39.66218686103821]
[ 9.90619212 -5.10700748 55.8936184 ], [39.746275663375854]
[ 9.88773763 -5.10365045 55.85738758], [39.832053661346436]
[ 9.89249062 -5.09511824 55.80591962], [39.91672444343567]
[ 9.8956344  -5.0894687  55.76473319], [40.00249099731445]
[ 9.89769192 -5.08525964 55.73421585], [40.08754253387451]
[ 9.8989565  -5.08206181 55.71180786], [40.1815242767334]
[ 9.89983114 -5.07965142 55.69540087], [40.274327516555786]
[ 9.90045895 -5.07783739 55.68339136], [40.35912322998047]
[ 9.90091573 -5.07647172 55.67459606], [40.44301724433899]
[ 9.90125294 -5.07544232 55.66814359], [40.52743411064148]
[ 9.901506   -5.07466474 55.66339461], [40.61166739463806]
[ 9.90169933 -5.07407565 55.65988245], [40.69605994224548]
[ 9.90184973 -5.0736277  55.65726806], [40.78046655654907]
[ 9.90196883 -5.07328558 55.65530613], [40.86508631706238]
[ 9.90206468 -5.07302297 55.65381972], [40.949650049209595]
[ 9.90214291 -5.07282029 55.65268152], [41.034353256225586]
[ 9.90220748 -5.07266295 55.6518    ], [41.11873388290405]
[ 9.90226126 -5.07254008 55.65110935], [41.20363783836365]
[ 9.9023063  -5.07244354 55.65056213], [41.288984060287476]
[ 9.90234418 -5.07236725 55.65012398], [41.37286353111267]
