[  0.   0. 100.], [33.81249952316284]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [50.83442187309265]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [50.9562931060791]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.07778739929199]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.198362827301025]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.31926894187927]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.442750453948975]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.563904762268066]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.68531036376953]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.805511236190796]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [51.92701196670532]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.04707908630371]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.1672682762146]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.291932344436646]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.41290354728699]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.53349161148071]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.655006647109985]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.775408029556274]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [52.898030042648315]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.01841330528259]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.139339208602905]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.262425661087036]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.38422775268555]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.5065975189209]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.627928495407104]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.749226808547974]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.871034145355225]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [53.992311000823975]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.11380577087402]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.23505783081055]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.35642457008362]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.47896981239319]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.599934339523315]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.721033811569214]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.84295606613159]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [54.96523904800415]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.086905002593994]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.20997953414917]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.33103966712952]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.45334029197693]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.57395577430725]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.69672441482544]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.81859254837036]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [55.940056562423706]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.06373119354248]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.186357259750366]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.30715036392212]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.427817583084106]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.549617290496826]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.67238783836365]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.79315805435181]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [56.91382884979248]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.034995555877686]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.156813621520996]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.27808880805969]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.399980545043945]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.52263689041138]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.64380598068237]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.76445031166077]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [57.88598442077637]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.006726026535034]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.12803936004639]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.24951243400574]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.37017250061035]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.49233317375183]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.613741874694824]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.73509359359741]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.85696578025818]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [58.977402210235596]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [59.09783387184143]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [59.219435930252075]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [59.339839220047]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [59.462183237075806]
[6.92646126e-310 2.12199579e-314 4.66960240e-310], [59.583293199539185]
[6.92649464e-310 4.66960422e-310 1.58101007e-322], [59.705185651779175]
[6.92649562e-310 2.12199579e-314 4.66960420e-310], [59.82575082778931]
[1.00000000e+000 0.00000000e+000 4.66960293e-310], [59.94627547264099]
[4.66945174e-310 0.00000000e+000 2.25688765e-310], [60.066437005996704]
[            nan 0.00000000e+000 6.92649568e-310], [60.187018394470215]
[6.92649602e-310 4.66960422e-310 6.92649568e-310], [60.307425022125244]
[4.66945174e-310 0.00000000e+000 6.92649568e-310], [60.42955160140991]
[4.66960970e-310 4.66960968e-310 1.58101007e-322], [60.549803018569946]
[4.66960422e-310 6.92649464e-310 1.58101007e-322], [60.670485973358154]
[6.92649562e-310 2.12199579e-314 4.66960953e-310], [60.79145288467407]
[1.00000000e+000 0.00000000e+000 4.66960293e-310], [60.913429975509644]
[6.92649602e-310 0.00000000e+000 5.75509118e-314], [61.03493809700012]
[6.92649602e-310 0.00000000e+000 2.25688765e-310], [61.15576481819153]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [61.27646827697754]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [61.3974232673645]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [61.519898414611816]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [61.640905141830444]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [61.76314091682434]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [61.88561773300171]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [62.00582432746887]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [62.12809729576111]
[6.92649602e-310 0.00000000e+000 1.61932980e-318], [62.2499520778656]
[1.0609979e-313 0.0000000e+000 0.0000000e+000], [62.371365547180176]
[4.66960420e-310 6.92649464e-310 1.58101007e-322], [62.493038177490234]
[6.92649464e-310 4.66960383e-310 1.58101007e-322], [62.614299297332764]
[6.92649562e-310 2.12199579e-314 4.66960422e-310], [62.735735177993774]
[6.92649562e-310 2.12199579e-314 4.66960383e-310], [62.857935428619385]
[6.92649562e-310 2.12199579e-314 4.66960421e-310], [62.97933006286621]
[1.00000000e+000 0.00000000e+000 4.66960294e-310], [63.101067304611206]
[4.66960421e-310 4.66960422e-310 1.58101007e-322], [63.22274565696716]
[0.00000000e+000 4.66960158e-310 4.66960290e-310], [63.344523191452026]
[4.6696042e-310 4.6696045e-310 1.5810101e-322], [63.466880559921265]
[1.0609979e-313 0.0000000e+000 1.0000000e+002], [63.588250160217285]
[4.66960421e-310 6.92649464e-310 1.58101007e-322], [63.70986485481262]
[0.00000000e+000 4.66960158e-310 4.66960257e-310], [63.83112668991089]
[6.92649562e-310 2.12199579e-314 4.66961024e-310], [63.952279567718506]
[4.66960422e-310 4.66960420e-310 1.58101007e-322], [64.07436466217041]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [64.19678831100464]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [64.31861090660095]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [64.44063138961792]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [64.56381011009216]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [64.68617653846741]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [64.80725264549255]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [64.92971897125244]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.05062198638916]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.17235064506531]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.29486083984375]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.41614317893982]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.53998875617981]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.6619119644165]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.78286218643188]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [65.90433812141418]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.02606344223022]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.14752221107483]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.26853203773499]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.38865756988525]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.51014828681946]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.6323754787445]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.75245261192322]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.87400674819946]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [66.9941782951355]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.11460065841675]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.23568987846375]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.3564624786377]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.47709512710571]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.59833812713623]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.71971917152405]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.84137463569641]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [67.96274757385254]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.08388876914978]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.20415377616882]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.32445049285889]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.44651865959167]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.57144975662231]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.6931459903717]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.81541061401367]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [68.93685960769653]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.05768823623657]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.17876362800598]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.29929327964783]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.42111682891846]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.54301953315735]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.66464829444885]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.78582096099854]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [69.90661144256592]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.02780103683472]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.14842510223389]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.26964712142944]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.39076828956604]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.51323795318604]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.63436102867126]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.7558696269989]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.8760073184967]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [70.99715113639832]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.11713361740112]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.23899102210999]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.35965824127197]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.48380875587463]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.6048846244812]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.72657418251038]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.84982061386108]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [71.97163343429565]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.09342527389526]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.21692180633545]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.33839154243469]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.46017646789551]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.58270454406738]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.70928263664246]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.83276677131653]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [72.95360589027405]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.075110912323]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.19717025756836]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.32000708580017]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.44216632843018]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.56446027755737]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.68658185005188]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.80716323852539]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [73.92824053764343]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.04979515075684]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.17007827758789]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.29141855239868]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.41266345977783]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.53403282165527]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.65486574172974]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.7773802280426]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [74.89830565452576]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.01879906654358]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.14034104347229]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.26188206672668]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.38360714912415]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.50578355789185]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.62724566459656]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.748450756073]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.87821221351624]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [75.99950313568115]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [76.11915421485901]
[6.92646126e-310 2.12199579e-314 4.66961013e-310], [76.23965311050415]
[4.66960954e-310 4.66960158e-310 6.92635373e-310], [76.36114501953125]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [76.48314023017883]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [76.60361123085022]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [76.72436761856079]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [76.84680318832397]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [76.96784925460815]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.09018564224243]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.21974921226501]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.3488519191742]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.46912622451782]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.58974361419678]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.711177110672]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.83241987228394]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [77.95494508743286]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.07664799690247]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.19771838188171]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.31898880004883]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.44128894805908]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.5625946521759]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.68405747413635]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.80494427680969]
[6.92646125e-310 1.47725628e-321 6.92619464e-310], [78.92697334289551]
