[0. 0. 0.], [33.81279158592224]
[  0.   0. 100.], [34.34293842315674]
[  0.   0. 100.], [34.46675729751587]
[ 2.2000e-01 -1.0000e-02  1.0012e+02], [34.587214946746826]
[ 1.85 -0.56 99.95], [34.70846509933472]
[ -1.34   0.39 100.05], [34.82824754714966]
[ 0.79 -0.23 99.96], [34.95017862319946]
[ -0.19   0.15 100.03], [35.07110810279846]
[ -0.73   0.16 100.01], [35.191941022872925]
[  1.12  -0.26 100.03], [35.31342315673828]
[  1.66   0.18 100.08], [35.442052125930786]
[ 8.2000e-01 -7.0000e-02  1.0008e+02], [35.56317114830017]
[ 1.6200e+00 -6.0000e-02  1.0006e+02], [35.69215178489685]
[  1.04   0.18 100.11], [35.82072949409485]
[  1.33  -0.22 100.04], [35.944361209869385]
[  1.35   0.18 100.1 ], [36.06467604637146]
[  1.14  -0.15 100.08], [36.18488931655884]
[1.4700e+00 7.0000e-02 1.0008e+02], [36.30551028251648]
[  1.2   0.  100.1], [36.42622470855713]
[  1.86   0.36 100.11], [36.54687476158142]
[  1.54   0.28 100.1 ], [36.66771578788757]
[  1.53   0.17 100.1 ], [36.78840613365173]
[  1.79   0.3  100.12], [36.91033625602722]
[  1.69  -0.27 100.07], [37.03044295310974]
[  1.85   0.14 100.12], [37.152523040771484]
[  1.75  -0.14 100.1 ], [37.273178815841675]
[ 2.0600e+00 -8.0000e-02  1.0012e+02], [37.39319038391113]
[2.7700e+00 8.0000e-02 1.0012e+02], [37.51451063156128]
[  2.16  -0.11 100.14], [37.63511300086975]
[  2.51   0.   100.13], [37.75640678405762]
[ 2.4900e+00 -3.0000e-02  1.0014e+02], [37.8768265247345]
[ 2.4600e+00 -9.0000e-02  1.0016e+02], [37.99629855155945]
[3.5300e+00 4.0000e-02 1.0014e+02], [38.1194748878479]
[2.8500e+00 2.0000e-02 1.0017e+02], [38.240418672561646]
[ 3.0800e+00 -3.0000e-02  1.0016e+02], [38.36181569099426]
[ 3.3900e+00 -2.0000e-02  1.0019e+02], [38.48381543159485]
[  3.6   -0.53 100.14], [38.603134632110596]
[  3.64  -0.17 100.17], [38.723933696746826]
[  3.56  -0.39 100.17], [38.84570646286011]
[  3.7   -0.41 100.16], [38.967376470565796]
[ 3.700e+00 -1.000e-01  1.002e+02], [39.0893337726593]
[  4.32   0.41 100.19], [39.20958852767944]
[3.9800e+00 5.0000e-02 1.0019e+02], [39.33185577392578]
[  4.13   0.23 100.2 ], [39.45361304283142]
[  4.37   0.13 100.23], [39.57520580291748]
[  4.72  -0.52 100.17], [39.70354628562927]
[  4.64  -0.12 100.22], [39.83285427093506]
[  4.64  -0.35 100.2 ], [39.95360565185547]
[  4.94  -0.29 100.22], [40.07698178291321]
[  5.4   -0.14 100.2 ], [40.19795513153076]
[  5.06  -0.37 100.21], [40.3185453414917]
[  5.23  -0.22 100.22], [40.4397394657135]
[  5.33  -0.25 100.2 ], [40.561312437057495]
[  5.33  -0.24 100.23], [40.68092918395996]
[ 6.240e+00 -8.000e-02  1.002e+02], [40.80086874961853]
[  5.62  -0.28 100.24], [40.92129135131836]
[  5.96  -0.15 100.22], [41.042309284210205]
[  6.19  -0.19 100.24], [41.166295766830444]
[  6.38  -0.27 100.22], [41.28811860084534]
[  6.36  -0.16 100.24], [41.410076379776]
[  6.37  -0.21 100.23], [41.53100657463074]
[  6.38  -0.22 100.24], [41.653038024902344]
[  6.41  -0.22 100.24], [41.7744197845459]
[  6.69  -0.42 100.21], [41.894842863082886]
[  6.96   0.14 100.24], [42.017077684402466]
[  6.73  -0.15 100.24], [42.1395742893219]
[6.9200e+00 3.0000e-02 1.0037e+02], [42.260457277297974]
