[1.42108547e-14 0.00000000e+00 5.50000000e+01], [31.060158491134644]
[-4.63499572e-06  2.23660693e-06  5.50000011e+01], [31.662694931030273]
[ 3.3770907   5.05029352 55.90251923], [31.750664234161377]
[ 3.91966541  5.90112821 55.56936353], [31.83690047264099]
[ 4.0841082   6.06635787 55.45892482], [31.922229051589966]
[ 3.98410693  5.87631812 55.40330899], [32.0066077709198]
[ 4.01548801  5.88136221 55.37353507], [32.09097743034363]
[ 4.02553411  5.84105552 55.34655552], [32.177223682403564]
[ 4.05830966  5.84239071 55.32532899], [32.26178026199341]
[ 4.09378444  5.8592185  55.30631974], [32.345646381378174]
[ 4.12998163  5.88306828 55.29058691], [32.42958950996399]
[ 4.1650703   5.90960138 55.27770207], [32.51947355270386]
[ 4.19848392  5.93762994 55.26712803], [32.60358285903931]
[ 4.23065331  5.96613744 55.25854117], [32.687422037124634]
[ 4.26190391  5.99533485 55.25146524], [32.77162742614746]
[ 4.29211533  6.02469816 55.2455646 ], [32.8555543422699]
[ 4.32157839  6.05437101 55.24058337], [32.93968224525452]
[ 4.3504892   6.08410574 55.23634376], [33.023600578308105]
[ 4.37922908  6.11357418 55.23276525], [33.10727405548096]
[ 4.4079634   6.14317216 55.22964772], [33.191646099090576]
[ 4.43653801  6.17278965 55.2268621 ], [33.27502632141113]
[ 4.46484444  6.20273676 55.22426775], [33.360177993774414]
[ 4.49311601  6.23298927 55.2218483 ], [33.44481158256531]
[ 4.52138167  6.2632026  55.21959139], [33.52999973297119]
[ 4.54964686  6.29336795 55.21745382], [33.614768743515015]
[ 4.57791764  6.32383021 55.21535017], [33.699708700180054]
[ 4.60621952  6.35425983 55.21331133], [33.783674001693726]
[ 9.55191458 11.43504263 55.21752874], [33.86883735656738]
[ 9.87175035 12.28993823 54.66355072], [33.9535927772522]
[10.16972434 12.47770549 54.60275425], [34.037880420684814]
[10.17321771 12.30692823 54.61529722], [34.12265348434448]
[10.27864895 12.27844487 54.59291789], [34.20695900917053]
[10.27704447 12.17246268 54.57262114], [34.29085683822632]
[10.33328837 12.12576626 54.5413366 ], [34.37476468086243]
[10.36158242 12.08357422 54.50523471], [34.459444761276245]
[10.38564548 12.03739019 54.47504949], [34.54349231719971]
[10.39889926 11.99854044 54.44653981], [34.62672662734985]
[10.41526935 11.96711448 54.42116283], [34.71145057678223]
[10.42815432 11.94088021 54.39843972], [34.796260595321655]
[10.43926907 11.91650631 54.37956123], [34.87977194786072]
[10.45015233 11.89358104 54.36423116], [34.964789152145386]
[10.45892697 11.87373381 54.35136198], [35.049527168273926]
[10.46666332 11.85523181 54.34118886], [35.13474106788635]
[10.47287995 11.83799891 54.33321509], [35.21865177154541]
[10.47784009 11.82202138 54.32709073], [35.30242037773132]
[10.48410183 11.80883849 54.32211766], [35.387145042419434]
[10.48952769 11.79662476 54.31832327], [35.47179651260376]
[10.49472679 11.78423766 54.31592515], [35.556904315948486]
[10.49947132 11.77206203 54.31453917], [35.64055275917053]
[10.5041789  11.76034636 54.31393594], [35.725138664245605]
[10.50859612 11.74910207 54.31392205], [35.81060862541199]
[10.5127924  11.73798914 54.31448072], [35.89547157287598]
[10.46506133  7.07381182 55.67586793], [35.98048973083496]
[10.40560292  5.89107158 55.80373576], [36.06562542915344]
[10.40520959  5.64805588 55.79079919], [36.15082859992981]
[10.37858225  5.78671143 55.7342028 ], [36.2372612953186]
[10.37735252  5.80155903 55.70284338], [36.3216450214386]
[10.39598677  5.80159849 55.67752622], [36.407102823257446]
[10.42298788  5.81405737 55.6541665 ], [36.49152398109436]
[10.44961326  5.82281713 55.63474392], [36.57628560066223]
[10.47501284  5.83233322 55.61845496], [36.66181707382202]
[10.50155778  5.83667891 55.6056952 ], [36.746503829956055]
[10.5266795   5.84069892 55.59507852], [36.831218004226685]
[10.54902277  5.83572663 55.58752036], [36.915754079818726]
[10.5715137   5.8297446  55.58174026], [37.00007915496826]
[10.59320425  5.82505479 55.57697017], [37.08438563346863]
[10.61505043  5.81983698 55.57333487], [37.16945815086365]
[10.63647242  5.81427928 55.57054746], [37.25502562522888]
[10.65790529  5.8081357  55.56853619], [37.338913917541504]
[10.6789173   5.80191762 55.56706157], [37.42375898361206]
[10.69990634  5.79555508 55.56606336], [37.508875131607056]
[10.72074012  5.78906855 55.56542314], [37.593162059783936]
[10.74146143  5.78248484 55.5650729 ], [37.678149461746216]
[10.76209586  5.77582898 55.56494862], [37.76363253593445]
[10.78250223  5.76944828 55.56494785], [37.8480110168457]
[10.80319009  5.76306386 55.565096  ], [37.93243360519409]
[10.82366845  5.75681162 55.56530119], [38.01663851737976]
[10.98800324  0.88565495 56.24614705], [38.10049891471863]
[10.80258774 -0.44260247 56.19626547], [38.18433737754822]
[10.82170257 -0.75855506 56.14896318], [38.26847863197327]
[10.78951716 -0.63854913 56.10627625], [38.35240316390991]
[10.79977958 -0.6052618  56.07364899], [38.436532974243164]
[10.81631062 -0.57857767 56.04635489], [38.52183246612549]
[10.83613241 -0.55535494 56.02491297], [38.60558342933655]
[10.85264832 -0.53046895 56.00810852], [38.68917202949524]
[10.86778826 -0.51110295 55.99509306], [38.77376317977905]
[10.88323562 -0.49580551 55.98495172], [38.857582569122314]
[10.89812108 -0.48355762 55.97691574], [38.94180107116699]
[10.91174409 -0.47182228 55.97054513], [39.02507662773132]
[10.92385233 -0.46529532 55.96542435], [39.10893177986145]
[10.93630951 -0.45863203 55.96139033], [39.193260192871094]
[10.94844998 -0.45385078 55.95808213], [39.27752375602722]
[10.96068754 -0.44988816 55.95539812], [39.361557960510254]
[10.97305359 -0.44671339 55.95319398], [39.44505739212036]
[10.9854247  -0.44407996 55.9513704 ], [39.52950739860535]
[10.99750781 -0.44173157 55.94985083], [39.61344289779663]
[11.00949398 -0.43942228 55.94859389], [39.697105169296265]
[11.02139413 -0.43708451 55.94753865], [39.7812774181366]
[11.03322371 -0.43501694 55.94664147], [39.864972829818726]
[11.04515908 -0.43305809 55.9458765 ], [39.94886302947998]
[11.05720804 -0.43100187 55.94521298], [40.033307790756226]
[11.06921745 -0.42898024 55.94462669], [40.116721630096436]
[11.62529628 -5.18117957 55.91102978], [40.20134115219116]
[11.09635765 -6.58938424 55.643965  ], [40.285099267959595]
[11.09224807 -6.90612273 55.56410373], [40.368783473968506]
[11.01217076 -6.76429899 55.5360296 ], [40.45287203788757]
[11.01812348 -6.70058291 55.50958529], [40.537492752075195]
[11.01799917 -6.6547111  55.48655057], [40.622103452682495]
[11.02437424 -6.625489   55.47007573], [40.705984354019165]
[11.02016454 -6.5940813  55.45994829], [40.78986978530884]
[11.02107831 -6.56778528 55.45428803], [40.87407064437866]
[11.02590731 -6.54961027 55.45038778], [40.95835089683533]
[11.03172675 -6.53201567 55.44849408], [41.0421986579895]
[11.03560887 -6.51838986 55.44741568], [41.12770080566406]
[11.04022186 -6.50807738 55.44696657], [41.213515281677246]
[11.04539837 -6.49926278 55.44691626], [41.29754710197449]
[11.05011288 -6.49117973 55.4471216 ], [41.38099408149719]
[11.05418763 -6.48413803 55.44742282], [41.46559262275696]
[11.0583874  -6.47857973 55.44767541], [41.55010724067688]
[11.06264439 -6.47428325 55.44781   ], [41.63388800621033]
[11.06726357 -6.47050077 55.44792297], [41.71863532066345]
[11.07188699 -6.46710518 55.44799308], [41.80263090133667]
[11.07700829 -6.46404846 55.44805468], [41.887715101242065]
[11.08227483 -6.46145231 55.44805313], [41.97259879112244]
[11.08753484 -6.45897497 55.4480566 ], [42.05720496177673]
[11.09278575 -6.45656993 55.44807739], [42.14128589630127]
[11.0981876  -6.45438148 55.4480948 ], [42.22476625442505]
[ 12.06976417 -10.88278377  54.7853431 ], [42.309576749801636]
[ 11.44540805 -12.09374982  54.36206575], [42.394508361816406]
[ 11.16962107 -12.43524579  54.23023184], [42.479544162750244]
