[ 0.0 0.0 0.0],[ 185.35161512350368 185.35161512350288 185.35161512350265], [31.060551643371582]
[ 8.873192277776667e-06 0.0 3.866830838503059e-06],[ 185.35161512350368 185.35161512350288 185.35161512350265], [31.6631338596344]
[ 0.0 0.6906969282272476 9.42205762233954],[ 185.35162120682503 185.35161700921012 185.35161883848093], [31.750945329666138]
[ 0.0 0.07127349511148368 1.3889534315547958],[ 188.45729643293956 188.76612307119672 192.76407513635692], [31.83716654777527]
[ 0.0 0.24560038233658954 2.2042383683758002],[ 187.69321050686077 188.00709481621513 192.26303142590623], [31.92242980003357]
[ 0.0 0.17071873479042418 1.8476474143546342],[ 187.38777858193367 187.74867621837774 192.07811042539902], [32.00681710243225]
[ 0.0 0.22210022434109827 2.333204869248981],[ 187.1185115227366 187.48446568220982 191.67760594947057], [32.09122824668884]
[ 0.0 0.229807274591586 2.171784268865458],[ 187.01320982029162 187.40093473132825 191.63986172694035], [32.177430629730225]
[ 0.0 0.23439679710184047 2.2388876302089584],[ 186.90058085986246 187.31155625088857 191.53585534951725], [32.26199221611023]
[ 0.0 0.23355512904794623 2.240309774573392],[ 186.82553605478356 187.25781575723968 191.4986040141451], [32.345847845077515]
[ 0.0 0.2371938856821613 2.248140836281973],[ 186.76590702501522 187.21488739334586 191.47718569728846], [32.42979454994202]
[ 0.0 0.24012356178963423 2.2555800696555206],[ 186.7209486685451 187.18454194657127 191.46980408139848], [32.51981782913208]
[ 0.0 0.24233293646811233 2.2643327042493557],[ 186.68728917078653 187.16370460941076 191.47166224225734], [32.60385012626648]
[ 0.0 0.2454053199681473 2.274243064851528],[ 186.66253994429619 187.15004801005264 191.48049252532854], [32.68767476081848]
[ 0.0 0.24810451545126092 2.2855081802266115],[ 186.64501370717005 187.1426219172023 191.49501573189184], [32.77182054519653]
[ 0.0 0.2506984760156416 2.2964711102502218],[ 186.63317529163388 187.13998078850526 191.51431843739846], [32.855786085128784]
[ 0.0 0.2532838340981604 2.3083756974293355],[ 186.62562843101256 187.14086301025003 191.53687495387845], [32.9398775100708]
[ 0.0 0.25609879966911503 2.3204637442487903],[ 186.62153854543016 187.14458385739294 191.5622802740132], [33.02378702163696]
[ 0.0 0.25954061021634245 2.332976919613728],[ 186.62015807771394 187.15063161696904 191.58988764023624], [33.10750913619995]
[ 0.0 0.2627368936404445 2.3461819274855626],[ 186.62101582840955 187.1589184556522 191.61941111974338], [33.19183135032654]
[ 0.0 0.26582556589146966 2.359117428768146],[ 186.6236373932901 187.16888840217032 191.65068728194868], [33.27526044845581]
[ 0.0 0.2684909957968458 2.372328121198893],[ 186.62754102325977 187.18000936087236 191.68308480950498], [33.360361099243164]
[ 0.0 0.2715146309896197 2.3859460099051732],[ 186.632413954351 187.19178102677745 191.71638346574474], [33.445098638534546]
[ 0.0 0.2747597042846172 2.399357953530389],[ 186.63815954326105 187.20430705765392 191.75064186408162], [33.53022527694702]
[ 0.0 0.2779639630501807 2.412886846375291],[ 186.64456457630243 187.21751643643944 191.78551666535492], [33.61519932746887]
[ 0.0 0.28089397466791255 2.4267855970743586],[ 186.65148518427964 187.23125488535223 191.82088381940906], [33.69999384880066]
[ 0.0 0.28417566077156275 2.4404549433131355],[ 186.658814555142 187.24528076938776 191.85678822696246], [33.78405451774597]
[ 0.0 3.351824736705044 14.719546418499455],[ 186.66647679238142 187.25968651450307 191.89301892184946], [33.86920690536499]
[ 0.0 0.2665797819770247 4.704335975371487],[ 191.17217947255452 193.09727525752837 201.5667364586401], [33.95396828651428]
[ 0.0 1.4697109722374095 6.773458437988285],[ 190.24160667267313 191.94644701298526 200.7953823948655], [34.038076639175415]
[ 0.0 1.246232080870831 5.959178130617657],[ 190.32628944929994 192.19584644755156 201.17777872712688], [34.12285256385803]
[ 0.0 1.3182152888703025 6.236059270227776],[ 190.19483178947823 192.1366078398744 201.01172752965456], [34.20719861984253]
[ 0.0 1.2117566405804394 5.743443703908168],[ 190.14097177514617 192.16895290185695 201.05786589910454], [34.29109454154968]
