[4.67605309e-310 4.67605219e-310 1.58101007e-322], [31.060532093048096]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.169748067855835]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.255306005477905]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.339176177978516]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.42398929595947]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.50910544395447]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.593395709991455]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.67838263511658]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.76386284828186]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.848246812820435]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [37.932804107666016]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.01700305938721]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.10082983970642]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.184582471847534]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.26872134208679]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.352686643600464]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.4369101524353]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.522063970565796]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.605817794799805]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.689399003982544]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.77399682998657]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.85781121253967]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [38.94203162193298]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.025306940078735]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.1091513633728]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.19348502159119]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.27774715423584]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.36178112030029]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.445281982421875]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.529725551605225]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.61366415023804]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.697327852249146]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.781497955322266]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.865257263183594]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [39.94922637939453]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.03365516662598]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.117069482803345]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.201566219329834]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.28532910346985]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.36913847923279]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.45322251319885]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.537845611572266]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.62232518196106]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.70620346069336]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.790093660354614]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.8742949962616]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [40.95856761932373]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.04250407218933]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.12802076339722]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.2137405872345]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.29776954650879]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.38122272491455]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.46583604812622]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.55046987533569]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.63425803184509]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.718913316726685]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.802990198135376]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.887959718704224]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [41.97282433509827]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.05743360519409]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.14151740074158]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.22499632835388]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.30980157852173]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.394736528396606]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.47977542877197]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.56438589096069]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.648290395736694]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.73266625404358]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.81710338592529]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.9012713432312]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [42.98578667640686]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.06993508338928]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.15472936630249]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.2389817237854]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.322927474975586]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.407135009765625]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.49147653579712]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.576268672943115]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.66040921211243]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.74458456039429]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.8287296295166]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [43.91885447502136]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.00290107727051]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.086560010910034]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.17118978500366]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.25508666038513]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.338521003723145]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.42256307601929]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.50664973258972]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.590675592422485]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.674757957458496]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.75865077972412]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.84260869026184]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [44.92638182640076]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.01102423667908]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.094443798065186]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.178102254867554]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.26143264770508]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.344972133636475]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.42857885360718]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.512325286865234]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.59663105010986]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.68064475059509]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.76499080657959]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.848504304885864]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [45.932499170303345]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.0171377658844]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.101937770843506]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.185096740722656]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.269431829452515]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.35298013687134]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.43685030937195]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.52037835121155]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.60438632965088]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.68856620788574]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.77215242385864]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.85598063468933]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [46.93947148323059]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.023343563079834]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.10690188407898]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.19020390510559]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.27431678771973]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.35824370384216]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.442299365997314]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.526482343673706]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.61049270629883]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.69418811798096]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.77849841117859]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.86221957206726]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [47.94642949104309]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.03074288368225]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.11380124092102]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.197548389434814]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.281494140625]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.36514735221863]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.448776960372925]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.532509088516235]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.61709976196289]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.70140790939331]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.78509497642517]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.86932158470154]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [48.952730655670166]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.036932945251465]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.12104845046997]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.20483946800232]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.28882050514221]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.37265229225159]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.45603680610657]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.54022407531738]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.624046087265015]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.70751404762268]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.79106402397156]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.875468015670776]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [49.95934438705444]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.04334998130798]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.127623081207275]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.211907625198364]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.29647707939148]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.38013672828674]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.463756799697876]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.548423290252686]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.63212609291077]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.71668457984924]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.80110573768616]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.88528656959534]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [50.96964621543884]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.054046869277954]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.1385817527771]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.22267770767212]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.30724048614502]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.39094424247742]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.47490978240967]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.55907917022705]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.6424515247345]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.72647213935852]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.81057286262512]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.894712686538696]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [51.97876501083374]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.06265091896057]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.14629006385803]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.22929525375366]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.31200075149536]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.39549708366394]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.479090213775635]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.56273293495178]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.646145820617676]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.7290153503418]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.81251549720764]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.89681649208069]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [52.98154330253601]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.065739154815674]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.149792194366455]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.23438262939453]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.31864523887634]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.40326929092407]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.4876754283905]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.572614431381226]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.657222032547]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.7414276599884]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.82661151885986]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.911417961120605]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [53.995962619781494]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.085636377334595]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.16966462135315]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.25378489494324]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.33778405189514]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.42188835144043]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.506497621536255]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.591219902038574]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.675907135009766]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.76001596450806]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.845186948776245]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [54.929572105407715]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.014270067214966]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.09874606132507]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.184529304504395]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.264405727386475]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.349188804626465]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.43353986740112]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.517982959747314]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.60253977775574]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.68626141548157]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.77045249938965]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.85370230674744]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [55.93842005729675]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.022345542907715]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.106496810913086]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.19075322151184]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.275758504867554]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.36076283454895]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.44525098800659]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.52992486953735]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.614890813827515]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.6998724937439]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.78482174873352]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.86974906921387]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [56.95433974266052]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.038609743118286]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.123127698898315]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.20816779136658]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.28841185569763]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.36918902397156]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.45359754562378]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.538371086120605]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.62226605415344]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.70671033859253]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.79156517982483]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.875508069992065]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [57.959556102752686]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.04349946975708]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.12836670875549]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.21205925941467]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.296568393707275]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.381651163101196]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.466612339019775]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.55145215988159]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.63638138771057]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.719618797302246]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.80443334579468]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.89003014564514]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [58.97446131706238]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.059473276138306]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.142959117889404]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.2269229888916]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.311084032058716]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.39519214630127]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.479339599609375]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.564040660858154]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.64793825149536]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.732118368148804]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.81623649597168]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.90047335624695]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [59.985286235809326]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.069276094436646]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.15372657775879]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.23787450790405]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.32114768028259]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.40607452392578]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.490007638931274]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.57391095161438]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.658392906188965]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.742828369140625]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.827295541763306]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.91180396080017]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [60.99566197395325]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.07939839363098]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.163912534713745]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.24907207489014]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.33290123939514]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.417208433151245]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.50189733505249]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.58561182022095]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.670124530792236]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.75512647628784]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.840137004852295]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [61.92389154434204]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [62.007628440856934]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [62.09274220466614]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [62.17692184448242]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [62.26037335395813]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [62.34502029418945]
[6.93163945e-310 2.12199579e-314 4.67604992e-310], [62.42907238006592]
