[1.11022302e-14 0.00000000e+00 5.00000000e+01], [2.3666343688964844]
[3.82951885e-02 6.15298387e-07 5.00391228e+01], [2.8014466762542725]
[8.85741172e-02 3.04377602e-06 5.00495303e+01], [2.9139676094055176]
[1.39464008e-01 5.54658621e-06 5.00547052e+01], [3.0100438594818115]
[1.89845068e-01 8.34662818e-06 5.00611591e+01], [3.117316246032715]
[2.39857581e-01 1.16751815e-05 5.00689294e+01], [3.2106168270111084]
[2.89623126e-01 1.56707573e-05 5.00775965e+01], [3.3135757446289062]
[3.39219670e-01 2.04314505e-05 5.00868998e+01], [3.405296802520752]
[3.88703936e-01 2.60283117e-05 5.00966621e+01], [3.49381685256958]
[4.38117962e-01 3.25109013e-05 5.01067527e+01], [3.5908188819885254]
[4.87492744e-01 3.99125822e-05 5.01170745e+01], [3.6830732822418213]
[5.36851115e-01 4.82549998e-05 5.01275556e+01], [3.7767584323883057]
[5.86209809e-01 5.75514799e-05 5.01381426e+01], [3.8678460121154785]
[6.35581127e-01 6.78096231e-05 5.01487960e+01], [3.9607748985290527]
[6.84974090e-01 7.90331574e-05 5.01594865e+01], [4.049889087677002]
[7.34395304e-01 9.12232900e-05 5.01701922e+01], [4.1407716274261475]
[7.83849583e-01 1.04379656e-04 5.01808970e+01], [4.239335536956787]
[8.33340423e-01 1.18500982e-04 5.01915889e+01], [4.3277459144592285]
[8.82870339e-01 1.33585528e-04 5.02022588e+01], [4.415695905685425]
[9.32441124e-01 1.49631384e-04 5.02129002e+01], [4.502509355545044]
[9.82054031e-01 1.66636652e-04 5.02235081e+01], [4.590914011001587]
[1.03170992e+00 1.84599552e-04 5.02340787e+01], [4.686274290084839]
[1.08140934e+00 2.03518482e-04 5.02446091e+01], [4.782848358154297]
[1.13115265e+00 2.23392039e-04 5.02550974e+01], [4.873058080673218]
[1.18094001e+00 2.44219020e-04 5.02655419e+01], [4.970202207565308]
[1.23077147e+00 2.65998412e-04 5.02759414e+01], [5.057624578475952]
[1.28064700e+00 2.88729375e-04 5.02862950e+01], [5.149826765060425]
[1.33056650e+00 3.12411216e-04 5.02966019e+01], [5.240548849105835]
[1.38052979e+00 3.37043371e-04 5.03068616e+01], [5.333604097366333]
[1.43053669e+00 3.62625381e-04 5.03170737e+01], [5.422724485397339]
[1.48058697e+00 3.89156874e-04 5.03272377e+01], [5.51968240737915]
[1.53068038e+00 4.16637544e-04 5.03373535e+01], [5.6076414585113525]
[1.58081666e+00 4.45067141e-04 5.03474208e+01], [5.698351621627808]
[1.63099552e+00 4.74445450e-04 5.03574393e+01], [5.7885901927948]
[1.68121668e+00 5.04772288e-04 5.03674089e+01], [5.8793346881866455]
[1.73147985e+00 5.36047487e-04 5.03773295e+01], [5.975337266921997]
[1.78178472e+00 5.68270892e-04 5.03872008e+01], [6.0896618366241455]
[1.83213099e+00 6.01442350e-04 5.03970229e+01], [6.190414667129517]
[1.88251834e+00 6.35561707e-04 5.04067955e+01], [6.295797824859619]
[1.93294648e+00 6.70628802e-04 5.04165186e+01], [6.393676996231079]
[1.98341507e+00 7.06643466e-04 5.04261921e+01], [6.489248991012573]
[2.03392381e+00 7.43605518e-04 5.04358159e+01], [6.589787721633911]
[2.08447237e+00 7.81514761e-04 5.04453898e+01], [6.696207046508789]
[2.13506044e+00 8.20370982e-04 5.04549139e+01], [6.800182342529297]
[2.18568770e+00 8.60173949e-04 5.04643879e+01], [6.899466037750244]
