[ 0.0 0.0 0.0],[ 167.8656136967574 167.86561369675712 167.8656136967575][ 0.0 0.0 0.0],[ 167.86561369675732 167.86561369675695 167.86561369675732], [2.3643157482147217]
[ 0.0 0.3242114698280624 0.32421811178599524],[ 167.8656136967574 167.86561369675712 167.8656136967575][ 0.0 0.0209789424766711 0.020980485680526427],[ 167.86561369675732 167.86561369675695 167.86561369675732], [2.801196813583374]
[ 0.0 0.16286612190007926 0.16287277610038353],[ 167.97313038330012 168.01363575512374 168.01363953834615][ 0.0 0.0 0.0],[ 167.8786587949833 167.87180654230832 167.87180501445897], [2.913292646408081]
[ 0.0 0.14446246880459493 0.14446763429847198],[ 167.98604267097735 168.06128552962682 168.06129114985913][ 0.0 0.0 0.0],[ 167.877703612321 167.87030744545996 167.87030517479755], [3.0097901821136475]
[ 0.0 0.16701829175133606 0.16702540418728284],[ 167.98274321318883 168.09040588880592 168.09041272701197][ 0.0 0.0 0.0],[ 167.87512956942507 167.86951906777458 167.86951657239936], [3.1168341636657715]
[ 0.0 0.19198434759664795 0.19199360675517727],[ 167.98386948473316 168.1242365887987 168.12424533049673][ 0.0 0.0 0.0],[ 167.87310959998322 167.8688185231863 167.86881524313657], [3.2103078365325928]
[ 0.0 0.2162949050686833 0.2163060837839894],[ 167.98946704091406 168.1629452300348 168.16295660448714][ 0.0 0.0 0.0],[ 167.8716168846855 167.8682819858894 167.8682783349641], [3.3128600120544434]
[ 0.0 0.24045336629948402 0.24046638703487971],[ 167.99817327088763 168.20505042948545 168.2050651446394][ 0.0 0.0 0.0],[ 167.87051853595307 167.8678805510376 167.86787651925346], [3.405184745788574]
[ 0.0 0.2646033461936845 0.26461812866188705],[ 168.00914365708485 168.24963019163064 168.249648945197][ 0.0 0.0 0.0],[ 167.86970577862175 167.86758161642888 167.86757720283353], [3.493556499481201]
[ 0.0 0.28875992406934303 0.28877636059903694],[ 168.02180338149816 168.29605873317075 168.29608221560565][ 0.0 0.0 0.0],[ 167.86923512248777 167.867291822195 167.8672901966062], [3.5898754596710205]
[ 0.0 0.3129298030577974 0.3129477712748317],[ 168.03572855193704 168.34387489726285 168.34390379032712][ 0.0 0.0 0.0],[ 167.8687655712618 167.86713799403842 167.86713625543476], [3.6827380657196045]
[ 0.0 0.3371196369832992 0.3371390085740541],[ 168.0506044294801 168.3927362796438 168.39277125599477][ 0.0 0.0 0.0],[ 167.86841825423198 167.86702343575485 167.86702158252254], [3.7765705585479736]
[ 0.0 0.3613336795874505 0.36135432440511717],[ 168.06619792344293 168.4423893145299 168.44243103829527][ 0.0 0.0 0.0],[ 167.86816146834713 167.8669382136474 167.86693624373632], [3.8673489093780518]
[ 0.0 0.38557603333257096 0.3855978220023862],[ 168.08233620570206 168.4926459270989 168.49269505482383][ 0.0 0.0 0.0],[ 167.86794348420295 167.866888555309 167.8668874339057], [3.959989309310913]
[ 0.0 0.4098491554963963 0.4098719603787309],[ 168.0988914746716 168.543367030486 168.54342421228174][ 0.0 0.0 0.0],[ 167.86780639870145 167.86684009138628 167.86683890988624], [4.049526929855347]
[ 0.0 0.4341549648709001 0.4341786606161425],[ 168.11576902359917 168.5944495166711 168.5945153972966][ 0.0 0.0 0.0],[ 167.867705283669 167.86680425905493 167.86680301459637], [4.1405394077301025]
