[ 0.0 0.0 0.0],[ 185.35161512350325 185.35161512350294 185.35161512350274],[ 0.0 0.0 0.0],[ 185.351615123503 185.3516151235029 185.35161512350257],[33.1251220703125]
[ 0.0 0.35965178141160237 0.3596587743024],[ 185.35161512350325 185.35161512350294 185.35161512350274],[ 0.0 0.09777155591107309 0.09777259761719238],[ 185.351615123503 185.3516151235029 185.35161512350257],[33.63056468963623]
[ 0.0 0.23310093702999696 0.23313106757201688],[ 185.50317527243988 185.543436190682 185.5434418752451],[ 0.0 0.0 0.0],[ 185.38808589579574 185.4064178959502 185.40642092605552],[33.751161336898804]
[ 0.0 0.16367847639083732 0.1636831744422529],[ 185.54677073201347 185.63383256488052 185.6338449863335],[ 0.0 0.0 0.0],[ 185.38417624224124 185.39203791762353 185.39203656497887],[33.87287783622742]
[ 0.0 0.17223417402404778 0.17224164377996318],[ 185.53940709975362 185.66767546722636 185.66768997887715],[ 0.0 0.0 0.0],[ 185.37745311632636 185.3824171884541 185.38241488000165],[33.9949517250061]
[ 0.0 0.1969104582606134 0.19692258316159564],[ 185.5311457083654 185.6997365383664 185.69975348273587],[ 0.0 0.0 0.0],[ 185.371535364647 185.37521688869265 185.37521416500306],[34.117470264434814]
[ 0.0 0.22281681820236543 0.2228322678774484],[ 185.5303495766237 185.73951735966565 185.73953807226331],[ 0.0 0.0 0.0],[ 185.36707457229366 185.36976166019465 185.36975872736144],[34.23887801170349]
[ 0.0 0.24848700959062017 0.24850531015719757],[ 185.5358528859921 185.7858890029649 185.7859148169058],[ 0.0 0.0 0.0],[ 185.36366538333323 185.3657216762577 185.36571425742176],[34.36103701591492]
[ 0.0 0.27398972112265724 0.27401065068294506],[ 185.5459718942487 185.83709196013606 185.83712415440345],[ 0.0 0.0 0.0],[ 185.36127370969908 185.36262874749886 185.36262096996452],[34.4828679561615]
[ 0.0 0.29939508973272777 0.2994184305348518],[ 185.55946316743066 185.89182564778307 185.89186546347887],[ 0.0 0.0 0.0],[ 185.35951166263786 185.36030935509584 185.3603012236477],[34.60420632362366]
[ 0.0 0.32474359172049605 0.32476911025675587],[ 185.57542852541093 185.94915232053967 185.94920096555782],[ 0.0 0.0 0.0],[ 185.3583456043576 185.3585013796998 185.3584986046159],[34.72514724731445]
[ 0.0 0.350064470560216 0.3500919305779211],[ 185.59321490959059 186.0083911371558 186.0084497884612],[ 0.0 0.0 0.0],[ 185.3573949421084 185.35719535018526 185.35719125158022],[34.84652066230774]
[ 0.0 0.37537974646173633 0.3754089171818264],[ 185.61234736341638 186.0690475966976 186.06911740347303],[ 0.0 0.0 0.0],[ 185.35666836164233 185.35622927946477 185.35622512357762],[34.9682297706604]
[ 0.0 0.40070520464271503 0.40073586362356145],[ 185.63248082912548 186.13076293511597 186.13084502253633],[ 0.0 0.0 0.0],[ 185.35613367245602 185.35550517520412 185.3555009374973],[35.09061884880066]
[ 0.0 0.4260530303406562 0.42608496421788483],[ 185.6533645465844 186.19327674254566 186.19337221556594],[ 0.0 0.0 0.0],[ 185.35574039446664 185.3549626558052 185.35495831302606],[35.212706565856934]
[ 0.0 0.45143171917125097 0.4514647226279904],[ 185.67481663261555 186.2564003942944 186.25651034123783],[ 0.0 0.0 0.0],[ 185.35545134570893 185.35455639523417 185.3545519263077],[35.33489227294922]
[ 0.0 0.47684750234789935 0.4768813769015745],[ 185.69670501839371 186.3199970772977 186.32012257294235],[ 0.0 0.0 0.0],[ 185.3552391217157 185.35425238187062 185.35424776825656],[35.45661544799805]
[ 0.0 0.5023049491688398 0.5023395019112291],[ 185.71893385149255 186.38396758381606 186.38410969198728],[ 0.0 0.0 0.0],[ 185.35508352296625 185.35402509205954 185.35402031780148],[35.57802152633667]
[ 0.0 0.5278074076182179 0.5278424500043358],[ 185.74143360297242 186.44823999233714 186.44839976802018],[ 0.0 0.0 0.0],[ 185.35496966036774 185.35385537154352 185.3538504231274],[35.69932270050049]
[ 0.0 0.5533573361670423 0.5533926830061233],[ 185.76415387060155 186.51276217189064 186.5129406629081],[ 0.0 0.0 0.0],[ 185.3548865586179 185.3537288460048 185.353723712124],[35.82080411911011]
[ 0.0 0.5789565467417331 0.5789920153589465],[ 185.78705814859384 186.57749634332095 186.5776945916328],[ 0.0 0.0 0.0],[ 185.3548261266401 185.3536347283849 185.35362939968667],[35.9413628578186]
[ 0.0 0.6020909392909083 0.5980478728395363],[ 185.8101200274766 186.64241513431497 186.64263417700676],[ 0.0 0.002976380240305464 0.007739385684612143],[ 185.35478239944266 185.35356492358787 185.35355939239784],[36.06292247772217]
[ 0.0 0.6225397734112678 0.6187619149441252],[ 185.8316281971867 186.70532128278907 186.7047674562773],[ 0.0 0.01047063391961129 0.01827179740329058],[ 185.35583282920692 185.35596575875303 185.35810333560903],[36.184298515319824]
[ 0.0 0.6452455699861414 0.6403253362580185],[ 185.85202508951656 186.76604020600976 186.76455100951543],[ 0.0 0.01876542011974313 0.03012783380661951],[ 185.35850222283597 185.36298987712144 185.3680528873534],[36.30734372138977]
[ 0.0 0.668342145372954 0.661635513395255],[ 185.8724169782047 186.82593580556338 186.82325721750547],[ 0.0 0.027605237174730547 0.043501650002976594],[ 185.36295754440246 185.3740250926641 185.38254472235593],[36.43016266822815]
[ 0.0 0.6917238956726746 0.6826047593010499],[ 185.8929365080737 186.8852990810871 186.88108773505635],[ 0.0 0.036380547904903866 0.05816898597100445],[ 185.36870253741887 185.38849156461154 185.4016413033751],[36.55220556259155]
[ 0.0 0.7152218091261066 0.7028830524158086],[ 185.913592083883 186.94432585807826 186.93812571669193],[ 0.0 0.04487116325987441 0.07440638423425464],[ 185.37564682305276 185.40564736771464 185.42477068013577],[36.67351174354553]
[ 0.0 0.7388952928479366 0.7222402369715544],[ 185.9342672692406 187.00306178047373 186.99426226206276],[ 0.0 0.052815860088992625 0.09263620914950174],[ 185.38363223697377 185.42483970201025 185.4517321729091],[36.79573130607605]
[ 0.0 0.7629452315097387 0.7404602580945218],[ 185.95483953336665 187.06154051518394 187.049316527535],[ 0.0 0.05982381946554286 0.11342287162206427],[ 185.39255644561982 185.44548649479242 185.4825728884565],[36.918086528778076]
[ 0.0 0.7876865509138662 0.7572645366126954],[ 185.9752204159088 187.11984812946426 187.1030752991752],[ 0.0 0.06529074305421483 0.13750790726719775],[ 185.40236360029093 185.4670042136772 185.51758674886486],[37.040313959121704]
[ 0.0 0.8135629294516584 0.7722500637680683],[ 185.99535828037466 187.17815341422923 187.1552876390977],[ 0.0 0.06831200726780268 0.16589499861780446],[ 185.41302972085856 185.48871363703876 185.55732406205306],[37.16227912902832]
[ 0.0 0.841194527501423 0.7848244734237765],[ 186.01522875138028 187.23673058269856 187.205635870766],[ 0.0 0.06756562738716092 0.19998255884769622],[ 185.4245509137259 185.50973258747194 185.60263500181998],[37.283700704574585]
[ 0.0 0.871457711912652 0.7941221781367415],[ 186.0348240886235 187.29598967694704 187.25369089542284],[ 0.0 0.061142235553818224 0.24175602708619276],[ 185.43693660468008 185.52884815293498 185.65476075300595],[37.40518379211426]
[ 0.0 0.9056015155447138 0.7988867890116779],[ 186.05414539733763 187.35652455734547 187.29885118274603],[ 0.0 0.046298863314332674 0.2940636405945347],[ 185.45020808366948 185.54435228480025 185.7154868799172],[37.52881956100464]
[ 0.0 0.9454076824499261 0.7973073550172252],[ 186.07319829693728 187.41918681602053 187.34025915557692],[ 0.0 0.01911344329977221 0.36100765295848525],[ 185.46440292213737 185.55381947697157 185.78738037462278],[37.65100932121277]
[ 0.0 0.9711064113700499 0.7933154328999763],[ 186.0919917822783 187.485194532642 187.37668525536623],[ 0.0 0.0 0.44089938533385603],[ 185.47958833261714 185.55380367563205 185.87414248969162],[37.77244806289673]
[ 0.0 0.9843453903970844 0.7871476529249557],[ 186.10757741968808 187.54901308438633 187.4046938148726],[ 0.0 0.0 0.5308467575966127],[ 185.4977877455871 185.55277120658332 185.97963693931507],[37.89412307739258]
[ 0.0 1.0092115383352427 0.774203909334066],[ 186.1184988465255 187.60589495146863 187.42276889663182],[ 0.0 0.0 0.6345442771870068],[ 185.52143922830544 185.56245395565008 186.10647615194938],[38.01667332649231]
[ 0.0 1.0357314470797019 0.7561235212488944],[ 186.1276374494193 187.65978780949177 187.4330077874413],[ 0.0 0.0 0.7543481243701448],[ 185.55087254806884 185.58142810043702 186.25677556365682],[38.13799834251404]
[ 0.0 1.0621721020493549 0.7307276197517779],[ 186.13532306779982 187.71140683605378 187.43503612395267],[ 0.0 0.0 0.8934804902609782],[ 185.58657230253553 185.60920748819223 186.4331622687603],[38.25914907455444]
[ 0.0 1.088390241598646 0.6958548014368231],[ 186.14098827587023 187.76038567868835 187.42727564242432],[ 0.0 0.0 1.0566726868850853],[ 185.62923310336657 185.64583799136892 186.63929692351962],[38.381757974624634]
[ 0.0 1.1144678563999328 0.6491616691064911],[ 186.14384763170574 187.8060861191384 187.40751375528987],[ 0.0 0.0 1.2501654688691137],[ 185.67993943756406 185.69191789606603 186.8804032896476],[38.50363540649414]
[ 0.0 1.1405566642751976 0.5878590139648159],[ 186.14303212194395 187.84776061735494 187.37295927940272],[ 0.0 0.0 1.4819704170818226],[ 185.74027514921482 185.74865528404314 187.16365002368224],[38.62675356864929]
[ 0.0 1.1668815231596823 0.5087041949302169],[ 186.1375943898736 187.8845729947065 187.3201516378831],[ 0.0 0.0 1.7621517313447113],[ 185.81243993219792 185.81795139144668 187.4985630550691],[38.756572246551514]
[ 0.0 1.1937829564096543 0.40835206029381665],[ 186.12651914041055 187.91562407711982 187.24487657966557],[ 0.0 0.0 2.1028025829019183],[ 185.89938902772906 185.9025144011356 187.89745620586172],[38.87741732597351]
[ 0.0 1.2217751728034238 0.28438130092273495],[ 186.1088171445418 187.94006372806916 187.14222891222926],[ 0.0 0.0 2.5171147675150958],[ 186.00496674105386 186.0059707219389 188.37568937204225],[38.999603271484375]
[ 0.0 1.2515859732122399 0.13751020366250843],[ 186.08380133045063 187.95738821743527 187.00705894294103],[ 0.0 0.0 3.0164543555383703],[ 186.13393612976645 186.13287452419777 188.95127632494714],[39.12240386009216]
[ 0.0 1.2837832287725632 0.0],[ 186.05167987667875 187.96805341654436 186.83519772114258],[ 0.0 0.0 3.5746858458767927],[ 186.2916798114996 186.2883911178758 189.64288882733402],[39.2436044216156]
[ 0.0 1.317008645799641 0.0],[ 186.01890782050762 187.9787598449571 186.63509958863597],[ 0.0 0.0 4.0195809409545324],[ 186.47947817760453 186.47359016240395 190.4487356933337],[39.36653232574463]
[ 0.0 1.3544304104246028 0.0],[ 186.01202544680552 188.01591751336858 186.4625205566932],[ 0.0 0.0 4.377067317206343],[ 186.67645833992043 186.6675336309003 191.27281220592968],[39.489052057266235]
[ 0.0 1.3903687369279285 0.0],[ 186.0216648301527 188.07052405862035 186.3189382827157],[ 0.0 0.0 4.662095446019572],[ 186.86912897984644 186.85656064856263 192.06261295295778],[39.61149835586548]
[ 0.0 1.4257045371614694 0.0],[ 186.04006062353974 188.13462793670934 186.20231672488057],[ 0.0 0.0 4.886708385856405],[ 187.049400956627 187.03279103852236 192.78830201419436],[39.734246492385864]
[ 0.0 1.4608936760147562 0.0],[ 186.06245218470994 188.2032740664005 186.1103229457008],[ 0.0 0.0 5.062031121297457],[ 187.21294912605515 187.19199018541119 193.4354089570774],[39.85661768913269]
[ 0.0 1.496002343426841 0.0],[ 186.08605935037514 188.27351431177473 186.04041585868146],[ 0.0 0.0 5.1980978780661715],[ 187.35797558439387 187.33240932504555 193.99982403646743],[39.97919058799744]
[ 0.0 1.5309277223417115 0.0],[ 186.10931790899352 188.34364285921882 185.98990106391713],[ 0.0 0.0 5.303868466786229],[ 187.48432513590467 187.45394820416908 194.4840544643155],[40.10142159461975]
[ 0.0 1.5654894897445484 0.0],[ 186.1314050154388 188.41271894736713 185.95602844898906],[ 0.0 0.0 5.387194933759146],[ 187.59290609898403 187.55758761711658 194.89460300928158],[40.2249801158905]
[ 0.0 1.5996256746859596 0.0],[ 186.15194564636735 188.48026586774284 185.93608944109585],[ 0.0 0.0 5.455052566883839],[ 187.6852992517181 187.64499515705202 195.24015385843333],[40.34626531600952]
[ 0.0 1.6332862147369507 0.0],[ 186.1708675768298 188.54613407578302 185.9275202182567],[ 0.0 0.0 5.513409722051288],[ 187.76351723026045 187.7182681699163 195.53045591389656],[40.46834397315979]
[ 0.0 1.6664807956558965 0.0],[ 186.188283183719 188.61037880924513 185.92795709722014],[ 0.0 0.0 5.5672478811113795],[ 187.82980344504904 187.77972594555052 195.77550601339337],[40.59037494659424]
[ 0.0 1.6992582500909705 0.0],[ 186.20442034619333 188.67319060708311 185.93528225492244],[ 0.0 0.0 5.620568185305258],[ 187.88647741553288 187.83174773121618 195.98499841303263],[40.712515115737915]
[ 0.0 1.730888341052215 0.011306955448149303],[ 186.2195708022184 188.7348419490351 185.94764827111632],[ 0.0 0.0 5.661177670193934],[ 187.93580964901744 187.8766445668874 196.1679431171566],[40.83460569381714]
[ 0.0 1.7547345962790515 0.12810936757338842],[ 186.2359307618097 188.7974115045288 185.9676900476175],[ 0.0 0.0 5.55138339580578],[ 187.97807189459328 187.91476939001208 196.32468887169497],[40.95671105384827]
[ 0.0 1.7851152222013118 0.17343173632583397],[ 186.27054173917162 188.8768688742795 186.03328498972246],[ 0.0 0.0 5.416077268678135],[ 187.99679409097632 187.9302461974708 196.38623431754934],[41.078654527664185]
[ 0.0 1.811624841713223 0.2138899026239902],[ 186.30353448550727 188.95425164021518 186.1159759432876],[ 0.0 0.0 5.26927857110917],[ 187.99366328064667 187.92441864906118 196.36749751669822],[41.20098352432251]
[ 0.0 1.8370043370672946 0.2572893801332894],[ 186.33279077579542 189.02731555315412 186.2095078332646],[ 0.0 0.0 5.115201764804676],[ 187.9722298392582 187.90099023795264 196.283796663241],[41.32294273376465]
[ 0.0 1.8615954684338596 0.305065236383256],[ 186.35946851317647 189.09722037991156 186.31212433870687],[ 0.0 0.0 4.956516220836112],[ 187.93599045408956 187.86343006452262 196.1481272700319],[41.4444043636322]
[ 0.0 1.8855494035584066 0.3572867830554176],[ 186.38493355722022 189.1653495608873 186.4229241221766],[ 0.0 0.0 4.794903869182669],[ 187.8880344175738 187.81480130865432 195.97115594574106],[41.56600737571716]
[ 0.0 1.9090098661662034 0.4137106619727171],[ 186.41029151051586 189.2328376104995 186.5412162454303],[ 0.0 0.0 4.631369284490861],[ 187.83096764899457 187.75768464751215 195.7614766965517],[41.68934607505798]
[ 0.0 1.932111779853395 0.47402887962588514],[ 186.43636052137333 189.30054381101345 186.6664022968102],[ 0.0 0.0 4.46641692617916],[ 187.76692213435652 187.694178665017 195.52590181425504],[41.8116340637207]
[ 0.0 1.9549786647632663 0.5379415595253989],[ 186.46371588015947 189.36909438958338 186.79795692998948],[ 0.0 0.0 4.300183728011134],[ 187.6975934387933 187.62593480464545 195.26972844670746],[41.93289566040039]
[ 0.0 1.9777213947141652 0.6051836616593755],[ 186.49274252308533 189.4389315316852 186.93542848408183],[ 0.0 0.0 4.132547988839376],[ 187.62429064887505 187.55420868149847 194.9969773523078],[42.05601906776428]
[ 0.0 2.0004382221746946 0.6755337775446069],[ 186.52368232667078 189.5103572725393 187.07844174234918],[ 0.0 0.0 3.9632206107768235],[ 187.54799159497836 187.4799184155787 194.71060760092615],[42.17849326133728]
[ 0.0 2.023215816608542 0.7488129739230451],[ 186.55667344201285 189.58357004305606 187.22669781699318],[ 0.0 0.0 3.791822413193215],[ 187.4693988980333 187.40370415244374 194.41271057566095],[42.30105137825012]
[ 0.0 2.046130941792086 0.8248766149406395],[ 186.5917814799307 189.65869387269024 187.3799696268118],[ 0.0 0.0 3.6179512345340528],[ 187.38899402265315 187.32598519549714 194.10468591867576],[42.42372751235962]
[ 0.0 2.069252438277964 0.9036003296372752],[ 186.62902304611242 189.7358007477555 187.5380924582021],[ 0.0 0.0 3.4412428973942775],[ 187.30708777644043 187.2470128486527 193.78740201393097],[42.54540753364563]
[ 0.0 2.0926432186250983 0.9848604311875655],[ 186.66838224544097 189.81492664366084 187.7009492719745],[ 0.0 0.0 3.2614303590682554],[ 187.2238666885573 187.16691831395298 193.46134410586524],[42.66796135902405]
[ 0.0 1.271703207447146 1.2138204134528872],[ 186.7098207730942 189.89608170471843 187.86845032706938],[ 0.0 0.0 2.6471434701105507],[ 187.13943545730396 187.0857558852889 193.1267539367713],[42.790382385253906]
[ 0.0 1.862273261347417 1.0255730732567234],[ 186.60314546416004 189.72349722589118 187.93401450469798],[ 0.0 0.0 2.6129820217713875],[ 186.9917387169699 186.98776228641944 192.55506939232225],[42.91353392601013]
[ 0.0 1.8663466001674864 1.0819694281229513],[ 186.61072964533628 189.70924963359116 188.06726712873828],[ 0.0 0.0 2.5936509855116703],[ 186.88205115929753 186.8772078819925 192.12277017602594],[43.03625750541687]
[ 0.0 1.8153573676877384 1.133999417072021],[ 186.63053244342615 189.7081216464228 188.19161862148152],[ 0.0 0.029175343375073697 2.556380211360687],[ 186.79757824549336 186.79137007633108 191.78705530631228],[43.157432556152344]
[ 0.0 1.7854678296193423 1.1693890390375075],[ 186.6455244514822 189.69551408456505 188.29716200055543],[ 0.0 0.060982459242179377 2.527885325527804],[ 186.73229699715412 186.73908746736925 191.5182038593189],[43.27908253669739]
[ 0.0 1.7670777199902712 1.1985228636399332],[ 186.65821402149555 189.67641800125753 188.38801126886614],[ 0.0 0.08491382760938322 2.5105777866037435],[ 186.6831797467918 186.71362682295754 191.30491974152304],[43.40039777755737]
[ 0.0 1.7500883413340844 1.226603891470441],[ 186.67050338852945 189.65547209081174 188.46760300743085],[ 0.0 0.1020326902832165 2.4992385777092596],[ 186.64692888266046 186.70516749167868 191.13835763279812],[43.521626234054565]
[ 0.0 1.7317584563876278 1.2545811633196524],[ 186.68253370416508 189.63416673890728 188.53812071565204],[ 0.0 0.11541723449666359 2.489230171716066],[ 186.62041607750052 186.70661605137678 191.00914701090605],[43.64422798156738]
[ 0.0 1.7118366334202062 1.282362856629447],[ 186.69393645291677 189.61258832995696 188.60130171428648],[ 0.0 0.12775381393576185 2.4777156699888705],[ 186.60101614353366 186.71378432800068 190.9082032801253],[43.76563239097595]
