[0. 0. 0.], [33.12529706954956]
[ 1.0e-02 -1.0e-02  1.1e+02], [33.6306266784668]
[ 1.0e-02 -1.0e-02  1.1e+02], [33.751221656799316]
[  0.48   0.12 110.05], [33.87289476394653]
[  2.05   1.33 110.08], [33.99510073661804]
[ -0.26  -0.21 109.97], [34.11753010749817]
[ -0.4    0.77 110.04], [34.23889994621277]
[  0.25   0.42 109.98], [34.361093521118164]
[ -0.37  -0.17 110.08], [34.48302507400513]
[  2.4    0.71 110.03], [34.604227781295776]
[  0.17   0.58 110.11], [34.72516989707947]
[  1.31   0.19 110.02], [34.84654140472412]
[  1.29   0.92 110.09], [34.96837306022644]
[5.2000e-01 8.0000e-02 1.1006e+02], [35.09063959121704]
[  1.72   0.73 110.08], [35.2128529548645]
[  0.56   0.34 110.08], [35.334954023361206]
[  1.2    0.31 110.06], [35.45663595199585]
[  1.28   0.75 110.11], [35.57804322242737]
[  1.22   0.72 110.1 ], [35.69934844970703]
[  1.52   0.78 110.09], [35.82082414627075]
[  1.13   0.75 110.1 ], [35.94139289855957]
[  1.62   0.63 110.11], [36.06294655799866]
[  1.58   0.24 110.08], [36.18439817428589]
[  1.45   0.55 110.12], [36.30743646621704]
[  1.7    0.35 110.08], [36.43022608757019]
[  1.48   0.41 110.1 ], [36.55223107337952]
[  1.8    0.39 110.13], [36.67353534698486]
[ 2.5800e+00 -2.0000e-02  1.1007e+02], [36.79585814476013]
[  1.89   0.37 110.15], [36.91814661026001]
[2.4300e+00 6.0000e-02 1.1009e+02], [37.040337324142456]
[  2.18   0.26 110.11], [37.162301778793335]
[2.2600e+00 5.0000e-02 1.1012e+02], [37.28372597694397]
[  2.72  -0.28 110.09], [37.405237913131714]
[  2.85   0.79 110.16], [37.528964042663574]
[  3.     0.36 110.18], [37.65103530883789]
[  3.12   0.59 110.18], [37.77246952056885]
[ 3.2000e+00 -4.0000e-02  1.1015e+02], [37.89424729347229]
[  3.19   0.22 110.17], [38.016733169555664]
[  3.31   0.17 110.17], [38.13802671432495]
[  3.36  -0.26 110.13], [38.25928282737732]
[  3.37   0.29 110.18], [38.381839752197266]
[3.5300e+00 2.0000e-02 1.1018e+02], [38.50365877151489]
[  3.52   0.23 110.23], [38.626795053482056]
[  3.68   0.29 110.24], [38.75659656524658]
[  3.65  -0.83 110.14], [38.877442359924316]
[  3.84   0.22 110.28], [38.9996702671051]
[  3.8   -0.35 110.24], [39.12242269515991]
[  3.57  -0.52 110.27], [39.24362325668335]
[  4.29  -0.22 110.26], [39.366552114486694]
[  3.21  -1.33 110.27], [39.48907136917114]
[  4.14  -0.16 110.4 ], [39.611570596694946]
[  4.58  -0.46 110.34], [39.73435831069946]
[  4.29   0.15 110.43], [39.856637954711914]
[  5.02   0.46 110.46], [39.97920894622803]
[5.1300e+00 1.0000e-01 1.1044e+02], [40.10155415534973]
[  5.29   1.06 110.46], [40.224998235702515]
[  5.51   0.33 110.24], [40.34628248214722]
[  5.51   0.69 110.42], [40.46836590766907]
[  5.58   0.78 110.45], [40.59039902687073]
[  5.45   0.46 110.45], [40.71253252029419]
[  5.78   1.05 110.37], [40.83466625213623]
[  5.79   0.77 110.43], [40.956730127334595]
[  5.67   0.83 110.45], [41.07867407798767]
[  5.84   1.01 110.52], [41.20100474357605]
[  5.87   0.28 110.45], [41.322964668273926]
[  5.72   0.54 110.47], [41.444424629211426]
[  6.04   0.6  110.51], [41.566067934036255]
[  7.18   1.68 110.41], [41.689369678497314]
[  6.12   0.34 110.47], [41.811652183532715]
[  6.55   0.82 110.48], [41.93291640281677]
[  6.52   0.65 110.48], [42.05603814125061]
[  6.08   0.16 110.49], [42.178515672683716]
[  6.59   0.63 110.5 ], [42.30107355117798]
[ 6.4300e+00 -3.0000e-02  1.1047e+02], [42.423747301101685]
[  6.73   0.57 110.48], [42.54542899131775]
[  6.65   0.18 110.48], [42.66802167892456]
[  7.05   0.72 110.54], [42.79040002822876]
[  7.51   1.03 110.49], [42.913634061813354]
[  7.77   0.5  110.39], [43.03628730773926]
[  7.14   2.49 110.62], [43.15745186805725]
[ 7.8300e+00 -1.0000e-01  1.1038e+02], [43.27910327911377]
[  7.7    0.47 110.45], [43.40042042732239]
[  7.36   1.55 110.53], [43.52170133590698]
[7.8200e+00 1.0000e-02 1.1039e+02], [43.6442494392395]
[  7.49   1.31 110.51], [43.76569437980652]
[  7.9    1.08 110.44], [43.88771080970764]
[  7.66   0.93 110.47], [44.012391328811646]
[  7.71   1.46 110.5 ], [44.135663986206055]
[  8.23   1.33 110.42], [44.25799894332886]
[  7.74   1.43 110.5 ], [44.38835787773132]
[  8.06   1.42 110.45], [44.51813578605652]
[  7.91   1.48 110.48], [44.65001153945923]
[  7.88   1.52 110.48], [44.77245831489563]
[  8.51   2.03 110.43], [44.89474415779114]
[  7.95   1.72 110.47], [45.01836037635803]
[  8.07   1.96 110.47], [45.142115116119385]
[  8.38   1.7  110.52], [45.264060974121094]
[  8.17   1.56 110.46], [45.38583159446716]
[  8.27   1.84 110.47], [45.50955104827881]
[  8.21   1.65 110.45], [45.63183093070984]
[  8.12   2.24 110.48], [45.753825187683105]
[  8.2    1.83 110.45], [45.876561403274536]
[  8.13   1.84 110.46], [45.9991717338562]
[  8.15   2.14 110.45], [46.12203073501587]
[  8.06   2.6  110.52], [46.243794679641724]
[  7.99   2.27 110.46], [46.36520457267761]
[  8.11   2.48 110.47], [46.48886322975159]
[  7.96   3.06 110.48], [46.6107017993927]
[  7.97   2.47 110.46], [46.73294234275818]
[  8.07   2.89 110.46], [46.85591197013855]
[  8.12   3.04 110.45], [46.978108406066895]
[  7.77   2.87 110.47], [47.10011553764343]
[  8.03   2.98 110.46], [47.22205662727356]
[  8.41   3.49 110.41], [47.34485673904419]
[  8.08   3.28 110.45], [47.467546701431274]
[  8.18   3.4  110.43], [47.590357542037964]
[  8.19   3.79 110.44], [47.713640213012695]
