[1.42108547e-14 0.00000000e+00 5.50000000e+01], [33.12555980682373]
[3.37129262e-02 6.35731675e-07 5.50517498e+01], [33.630757331848145]
[1.00224707e-01 7.72417293e-06 5.50733321e+01], [33.751378774642944]
[1.71688851e-01 1.38417167e-05 5.50789276e+01], [33.873008012771606]
[2.42325438e-01 1.94056020e-05 5.50839805e+01], [33.99522519111633]
[3.11651696e-01 2.54553274e-05 5.50911419e+01], [34.1177933216095]
[3.79947177e-01 3.25273890e-05 5.51000832e+01], [34.23894786834717]
[4.47497902e-01 4.09277622e-05 5.51103024e+01], [34.36127257347107]
[5.14523250e-01 5.08575945e-05 5.51214282e+01], [34.48328995704651]
[5.81185354e-01 6.24510080e-05 5.51331926e+01], [34.604270696640015]
[6.47603105e-01 7.57936540e-05 5.51454006e+01], [34.72521710395813]
[7.13863469e-01 9.09364991e-05 5.51579102e+01], [34.84662747383118]
[7.80030013e-01 1.07906563e-04 5.51706184e+01], [34.96859097480774]
[8.46149143e-01 1.26714943e-04 5.51834503e+01], [35.09088635444641]
[9.12254750e-01 1.47362692e-04 5.51963514e+01], [35.21322274208069]
[9.78371557e-01 1.69844888e-04 5.52092819e+01], [35.335235357284546]
[1.04451757e+00 1.94153414e-04 5.52222132e+01], [35.4566764831543]
[1.11070586e+00 2.20278780e-04 5.52351242e+01], [35.57808566093445]
[1.17694589e+00 2.48211274e-04 5.52479997e+01], [35.699564695358276]
[1.24324447e+00 2.77941639e-04 5.52608283e+01], [35.82087063789368]
[1.30960646e+00 3.09461432e-04 5.52736020e+01], [35.941484451293945]
[ 1.37499905e+00 -4.48963962e-04  5.52856899e+01], [36.063204526901245]
[ 1.43874774e+00 -1.63967080e-03  5.52971883e+01], [36.18452548980713]
[ 1.50089496e+00 -3.20888592e-03  5.53084630e+01], [36.307539224624634]
[ 1.56160296e+00 -5.22925155e-03  5.53195750e+01], [36.43040347099304]
[ 1.62109438e+00 -7.83735600e-03  5.53305497e+01], [36.55241131782532]
[ 1.67954924e+00 -1.12308205e-02  5.53413680e+01], [36.673627853393555]
[ 1.73708652e+00 -1.56857085e-02  5.53520032e+01], [36.79606485366821]
[ 1.79377360e+00 -2.15868147e-02  5.53624350e+01], [36.918320178985596]
[ 1.84964247e+00 -2.94727661e-02  5.53726518e+01], [37.040385484695435]
[ 1.90470372e+00 -4.01017443e-02  5.53826479e+01], [37.16234564781189]
[ 1.95895589e+00 -5.45469830e-02  5.53924204e+01], [37.28394794464111]
[ 2.01239017 -0.07433542 55.4019654 ], [37.40551733970642]
[ 2.06499142 -0.1016483  55.41127359], [37.52907681465149]
[ 2.11673536 -0.13960813 55.4203232 ], [37.65132546424866]
[ 2.16578401 -0.18709166 55.42804355], [37.772515058517456]
[ 2.20958698 -0.24035206 55.43382397], [37.894423723220825]
[ 2.24754331 -0.29992079 55.43853829], [38.01695203781128]
[ 2.27930252 -0.36713385 55.44224519], [38.138073205947876]
[ 2.30432098 -0.44365026 55.44469132], [38.259392499923706]
[ 2.32170889 -0.53156689 55.44550866], [38.38213562965393]
[ 2.3301546  -0.6335727  55.44423997], [38.50374794006348]
[ 2.32785897 -0.75310808 55.44031648], [38.62683606147766]
[ 2.31247368 -0.89452124 55.43302642], [38.756645917892456]
[ 2.28108    -1.06316063 55.42149821], [38.877527713775635]
[ 2.23030269 -1.26524619 55.40473582], [38.999863147735596]
[ 2.15674021 -1.50720536 55.38177655], [39.12249803543091]
[ 2.06078109 -1.78917934 55.35387412], [39.24384427070618]
[ 1.9598863  -2.081937   55.33133125], [39.36681652069092]
[ 1.86648833 -2.36445843 55.31291557], [39.4892692565918]
[ 1.78758225 -2.62447008 55.2976299 ], [39.61172866821289]
[ 1.72633745 -2.85603067 55.28505752], [39.734569787979126]
[ 1.68341919 -3.05746724 55.27501534], [39.85688614845276]
[ 1.65796044 -3.22979072 55.26735304], [39.979241371154785]
[ 1.64823222 -3.3755694  55.26187438], [40.101722717285156]
[ 1.65208528 -3.49816237 55.25832286], [40.225027322769165]
[ 1.66722773 -3.6012482  55.25640414], [40.34646987915039]
[ 1.69140158 -3.68851524 55.25580714], [40.46860337257385]
[ 1.72249205 -3.76346874 55.25622714], [40.59042739868164]
[ 1.75859381 -3.82931084 55.25738263], [40.7126784324646]
[ 1.79933922 -3.88652616 55.25996677], [40.83476138114929]
[ 1.85625844 -3.91404802 55.27250167], [40.95676565170288]
[ 1.9288581  -3.91291814 55.28816289], [41.07870626449585]
[ 2.01415505 -3.88835102 55.30549214], [41.20128059387207]
[ 2.10937927 -3.84516799 55.32413833], [41.32306456565857]
[ 2.2123123  -3.787244   55.34393732], [41.444453954696655]
[ 2.32124385 -3.71760436 55.36475845], [41.566221475601196]
[ 2.434882   -3.63858889 55.38648001], [41.68963599205017]
[ 2.55227121 -3.55198979 55.40898676], [41.811686754226685]
[ 2.67272449 -3.45915905 55.4321713 ], [41.93310809135437]
[ 2.79576782 -3.36109308 55.45593522], [42.05623388290405]
[ 2.92109423 -3.25850204 55.48018948], [42.17858600616455]
[ 3.04852536 -3.15186886 55.50485375], [42.301313400268555]
[ 3.17797845 -3.04150122 55.52985475], [42.423776626586914]
